지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원,lat,lng
신사,25158,25402,25158,25402,37.5171124958274,127.019494541135
안국,17606,17918,17606,17918,37.5767203705556,126.985823042976
압구정,29274,30920,29274,30920,37.5264308236177,127.028480919224
약수,11331,11099,11331,11099,37.5545595558163,127.010822526737
양재,34045,35366,34045,35366,37.4839347328908,127.034544193436
연신내,30749,29543,30749,29543,37.618962003178,126.921162124977
오금,5726,5232,5726,5232,37.5022659793733,127.127879247544
옥수,7815,8237,7815,8237,37.5409877747326,127.018965435917
원당,8901,8331,8901,8331,37.6534333656508,126.843104741837
원흥,9108,8028,9108,8028,37.6509206996283,126.873307347639
을지로3가,10640,10244,10640,10244,37.56626594615,126.990308356253
일원,10167,10009,10167,10009,37.4840735840284,127.084451750048
잠원,4379,4368,4379,4368,37.5127991148107,127.01122017966
정발산,5047,5466,5047,5466,37.6589801992463,126.773725939404
종로3가,9910,10660,9910,10660,37.5704266025836,126.99202930223
주엽,7436,7155,7436,7155,37.6704315940863,126.761046013417
지축,4467,4280,4467,4280,37.6496180734177,126.912167788573
충무로,1,0,1,0,37.5612890978954,126.994207448462
학여울,1778,1817,1778,1817,37.4967171864138,127.071718971861
홍제,14815,14539,14815,14539,37.5887103667691,126.944242309924
화정,13321,12820,13321,12820,37.6345077843042,126.832630042005
가락시장,8872,8684,8872,8684,37.4927440321316,127.118485741487
경복궁,20365,20481,20365,20481,37.5758613027702,126.973062710191
경찰병원,7452,7562,7452,7562,37.4956031419934,127.124067847413
고속터미널,38005,36689,38005,36689,37.5049267445237,127.004949918697
교대,14944,9614,14944,9614,37.4928178646055,127.013838469407
구파발,20233,19754,20233,19754,37.6368417889316,126.918745426412
금호,7914,7324,7914,7324,37.5481125196986,127.015893753726
남부터미널,28763,29030,28763,29030,37.48514016604,127.016207055102
녹번,15132,13828,15132,13828,37.6007421809861,126.936019442532
대곡,2096,1723,2096,1723,37.6318206316005,126.810602730178
대청,9886,9255,9886,9255,37.4937218597788,127.079493645766
대치,11580,11259,11580,11259,37.4945627553067,127.063430193449
대화,12662,10007,12662,10007,37.675954868441,126.747305098166
도곡,5074,5085,5074,5085,37.4908647717187,127.05532337372
독립문,6694,6829,6694,6829,37.5744103589329,126.957750279047
동대입구,8144,8828,8144,8828,37.559030224347,127.005460196954
마두,7891,8080,7891,8080,37.6523303524635,126.778195968273
매봉,12675,12201,12675,12201,37.4869611285839,127.046614560925
무악재,3814,3814,3814,3814,37.5823841472467,126.950322097494
백석,9571,9626,9571,9626,37.6431608335662,126.788171623016
불광,16139,17268,16139,17268,37.6102072578868,126.92998576213
삼송,18988,18423,18988,18423,37.6550162726238,126.896562231497
수서,16782,16808,16782,16808,37.4873889933503,127.101859191018
신사,27873,29007,27873,29007,37.5171124958274,127.019494541135
안국,20342,20982,20342,20982,37.5767203705556,126.985823042976
압구정,32371,34507,32371,34507,37.5264308236177,127.028480919224
약수,12627,12174,12627,12174,37.5545595558163,127.010822526737
양재,36235,39473,36235,39473,37.4839347328908,127.034544193436
연신내,35033,33403,35033,33403,37.618962003178,126.921162124977
오금,6044,5440,6044,5440,37.5022659793733,127.127879247544
옥수,8881,9331,8881,9331,37.5409877747326,127.018965435917
원당,10621,10202,10621,10202,37.6534333656508,126.843104741837
원흥,10821,10288,10821,10288,37.6509206996283,126.873307347639
을지로3가,11139,11171,11139,11171,37.56626594615,126.990308356253
일원,10653,10228,10653,10228,37.4840735840284,127.084451750048
잠원,4951,4806,4951,4806,37.5127991148107,127.01122017966
정발산,7129,7153,7129,7153,37.6589801992463,126.773725939404
종로3가,10619,12095,10619,12095,37.5704266025836,126.99202930223
주엽,9336,9569,9336,9569,37.6704315940863,126.761046013417
지축,5128,4874,5128,4874,37.6496180734177,126.912167788573
학여울,1777,1769,1777,1769,37.4967171864138,127.071718971861
홍제,16896,16057,16896,16057,37.5887103667691,126.944242309924
화정,16480,16890,16480,16890,37.6345077843042,126.832630042005
가락시장,8656,8581,8656,8581,37.4927440321316,127.118485741487
경복궁,19585,20111,19585,20111,37.5758613027702,126.973062710191
경찰병원,7237,7330,7237,7330,37.4956031419934,127.124067847413
고속터미널,38889,38530,38889,38530,37.5049267445237,127.004949918697
교대,15039,9753,15039,9753,37.4928178646055,127.013838469407
구파발,20161,19434,20161,19434,37.6368417889316,126.918745426412
금호,7757,7147,7757,7147,37.5481125196986,127.015893753726
남부터미널,29049,29721,29049,29721,37.48514016604,127.016207055102
녹번,15238,13512,15238,13512,37.6007421809861,126.936019442532
대곡,2101,1643,2101,1643,37.6318206316005,126.810602730178
대청,9619,9034,9619,9034,37.4937218597788,127.079493645766
대치,11823,11601,11823,11601,37.4945627553067,127.063430193449
대화,12904,10308,12904,10308,37.675954868441,126.747305098166
도곡,5177,5214,5177,5214,37.4908647717187,127.05532337372
독립문,6580,6617,6580,6617,37.5744103589329,126.957750279047
동대입구,7902,8455,7902,8455,37.559030224347,127.005460196954
마두,7564,7714,7564,7714,37.6523303524635,126.778195968273
매봉,12610,12217,12610,12217,37.4869611285839,127.046614560925
무악재,3759,3783,3759,3783,37.5823841472467,126.950322097494
백석,9977,9799,9977,9799,37.6431608335662,126.788171623016
불광,15530,16773,15530,16773,37.6102072578868,126.92998576213
삼송,18923,18392,18923,18392,37.6550162726238,126.896562231497
수서,16471,16869,16471,16869,37.4873889933503,127.101859191018
신사,28587,30199,28587,30199,37.5171124958274,127.019494541135
안국,19946,20961,19946,20961,37.5767203705556,126.985823042976
압구정,31720,33999,31720,33999,37.5264308236177,127.028480919224
약수,12324,12002,12324,12002,37.5545595558163,127.010822526737
양재,37109,40298,37109,40298,37.4839347328908,127.034544193436
연신내,34268,32456,34268,32456,37.618962003178,126.921162124977
오금,6169,5463,6169,5463,37.5022659793733,127.127879247544
옥수,8690,8882,8690,8882,37.5409877747326,127.018965435917
원당,10622,10003,10622,10003,37.6534333656508,126.843104741837
원흥,10865,10309,10865,10309,37.6509206996283,126.873307347639
을지로3가,10772,11128,10772,11128,37.56626594615,126.990308356253
일원,10658,10297,10658,10297,37.4840735840284,127.084451750048
잠원,4813,4514,4813,4514,37.5127991148107,127.01122017966
정발산,6848,7149,6848,7149,37.6589801992463,126.773725939404
종로3가,10385,12021,10385,12021,37.5704266025836,126.99202930223
주엽,9178,9400,9178,9400,37.6704315940863,126.761046013417
지축,5097,4845,5097,4845,37.6496180734177,126.912167788573
학여울,1753,1818,1753,1818,37.4967171864138,127.071718971861
홍제,16725,15585,16725,15585,37.5887103667691,126.944242309924
화정,16248,16449,16248,16449,37.6345077843042,126.832630042005
가락시장,9401,9154,9401,9154,37.4927440321316,127.118485741487
경복궁,22175,22681,22175,22681,37.5758613027702,126.973062710191
경찰병원,7489,7438,7489,7438,37.4956031419934,127.124067847413
고속터미널,49458,56009,49458,56009,37.5049267445237,127.004949918697
교대,15178,9773,15178,9773,37.4928178646055,127.013838469407
구파발,22283,21769,22283,21769,37.6368417889316,126.918745426412
금호,8135,7402,8135,7402,37.5481125196986,127.015893753726
남부터미널,32958,34297,32958,34297,37.48514016604,127.016207055102
녹번,15603,13681,15603,13681,37.6007421809861,126.936019442532
대곡,2157,1682,2157,1682,37.6318206316005,126.810602730178
대청,10038,9433,10038,9433,37.4937218597788,127.079493645766
대치,12708,12319,12708,12319,37.4945627553067,127.063430193449
대화,13687,10892,13687,10892,37.675954868441,126.747305098166
도곡,5419,5311,5419,5311,37.4908647717187,127.05532337372
독립문,7354,7280,7354,7280,37.5744103589329,126.957750279047
동대입구,8149,8725,8149,8725,37.559030224347,127.005460196954
마두,8044,8241,8044,8241,37.6523303524635,126.778195968273
매봉,12803,11995,12803,11995,37.4869611285839,127.046614560925
무악재,4029,3841,4029,3841,37.5823841472467,126.950322097494
백석,10374,10385,10374,10385,37.6431608335662,126.788171623016
불광,16618,17596,16618,17596,37.6102072578868,126.92998576213
삼송,19973,19310,19973,19310,37.6550162726238,126.896562231497
수서,18407,18712,18407,18712,37.4873889933503,127.101859191018
신사,31677,34201,31677,34201,37.5171124958274,127.019494541135
안국,23324,24095,23324,24095,37.5767203705556,126.985823042976
압구정,34739,37685,34739,37685,37.5264308236177,127.028480919224
약수,13189,12759,13189,12759,37.5545595558163,127.010822526737
양재,39282,41828,39282,41828,37.4839347328908,127.034544193436
연신내,37420,35170,37420,35170,37.618962003178,126.921162124977
오금,6242,5552,6242,5552,37.5022659793733,127.127879247544
옥수,9410,9378,9410,9378,37.5409877747326,127.018965435917
원당,11378,10568,11378,10568,37.6534333656508,126.843104741837
원흥,11374,10636,11374,10636,37.6509206996283,126.873307347639
을지로3가,11326,11563,11326,11563,37.56626594615,126.990308356253
일원,10854,9943,10854,9943,37.4840735840284,127.084451750048
잠원,5128,4797,5128,4797,37.5127991148107,127.01122017966
정발산,7809,8270,7809,8270,37.6589801992463,126.773725939404
종로3가,11007,13495,11007,13495,37.5704266025836,126.99202930223
주엽,9823,9889,9823,9889,37.6704315940863,126.761046013417
지축,5385,5005,5385,5005,37.6496180734177,126.912167788573
학여울,1952,1841,1952,1841,37.4967171864138,127.071718971861
홍제,17961,16600,17961,16600,37.5887103667691,126.944242309924
화정,17430,17818,17430,17818,37.6345077843042,126.832630042005
가락시장,5501,5050,5501,5050,37.4927440321316,127.118485741487
경복궁,13159,14018,13159,14018,37.5758613027702,126.973062710191
경찰병원,3749,3524,3749,3524,37.4956031419934,127.124067847413
고속터미널,45824,52480,45824,52480,37.5049267445237,127.004949918697
교대,6222,3886,6222,3886,37.4928178646055,127.013838469407
구파발,14153,14474,14153,14474,37.6368417889316,126.918745426412
금호,5238,4714,5238,4714,37.5481125196986,127.015893753726
남부터미널,19924,20677,19924,20677,37.48514016604,127.016207055102
녹번,9316,7873,9316,7873,37.6007421809861,126.936019442532
대곡,1286,1104,1286,1104,37.6318206316005,126.810602730178
대청,5425,4824,5425,4824,37.4937218597788,127.079493645766
대치,10234,8843,10234,8843,37.4945627553067,127.063430193449
대화,8009,7143,8009,7143,37.675954868441,126.747305098166
도곡,2770,2670,2770,2670,37.4908647717187,127.05532337372
독립문,5305,5175,5305,5175,37.5744103589329,126.957750279047
동대입구,8395,9262,8395,9262,37.559030224347,127.005460196954
마두,4538,4548,4538,4548,37.6523303524635,126.778195968273
매봉,5402,5207,5402,5207,37.4869611285839,127.046614560925
무악재,2549,2451,2549,2451,37.5823841472467,126.950322097494
백석,6656,6591,6656,6591,37.6431608335662,126.788171623016
불광,11110,12017,11110,12017,37.6102072578868,126.92998576213
삼송,13232,12562,13232,12562,37.6550162726238,126.896562231497
수서,12760,12885,12760,12885,37.4873889933503,127.101859191018
신사,20000,21340,20000,21340,37.5171124958274,127.019494541135
안국,12678,14380,12678,14380,37.5767203705556,126.985823042976
압구정,22820,24096,22820,24096,37.5264308236177,127.028480919224
약수,8425,7753,8425,7753,37.5545595558163,127.010822526737
양재,16226,17676,16226,17676,37.4839347328908,127.034544193436
연신내,26309,24250,26309,24250,37.618962003178,126.921162124977
오금,3248,3078,3248,3078,37.5022659793733,127.127879247544
옥수,5905,5783,5905,5783,37.5409877747326,127.018965435917
원당,7679,7202,7679,7202,37.6534333656508,126.843104741837
원흥,6969,6438,6969,6438,37.6509206996283,126.873307347639
을지로3가,4467,4679,4467,4679,37.56626594615,126.990308356253
일원,4586,4373,4586,4373,37.4840735840284,127.084451750048
잠원,3126,2918,3126,2918,37.5127991148107,127.01122017966
정발산,5648,5997,5648,5997,37.6589801992463,126.773725939404
종로3가,5554,7819,5554,7819,37.5704266025836,126.99202930223
주엽,6286,6090,6286,6090,37.6704315940863,126.761046013417
지축,3289,2940,3289,2940,37.6496180734177,126.912167788573
충무로,1,0,1,0,37.5612890978954,126.994207448462
학여울,1070,1010,1070,1010,37.4967171864138,127.071718971861
홍제,11536,10731,11536,10731,37.5887103667691,126.944242309924
화정,11213,11575,11213,11575,37.6345077843042,126.832630042005
가락시장,3377,3539,3377,3539,37.4927440321316,127.118485741487
경복궁,13976,16171,13976,16171,37.5758613027702,126.973062710191
경찰병원,2656,2619,2656,2619,37.4956031419934,127.124067847413
고속터미널,37298,36876,37298,36876,37.5049267445237,127.004949918697
교대,4271,2560,4271,2560,37.4928178646055,127.013838469407
구파발,11566,12132,11566,12132,37.6368417889316,126.918745426412
금호,4106,3734,4106,3734,37.5481125196986,127.015893753726
남부터미널,14225,14133,14225,14133,37.48514016604,127.016207055102
녹번,7186,6330,7186,6330,37.6007421809861,126.936019442532
대곡,1099,981,1099,981,37.6318206316005,126.810602730178
대청,3864,3729,3864,3729,37.4937218597788,127.079493645766
대치,6883,5887,6883,5887,37.4945627553067,127.063430193449
대화,6492,5842,6492,5842,37.675954868441,126.747305098166
도곡,1726,1734,1726,1734,37.4908647717187,127.05532337372
독립문,5246,5374,5246,5374,37.5744103589329,126.957750279047
동대입구,7039,7643,7039,7643,37.559030224347,127.005460196954
마두,3368,3346,3368,3346,37.6523303524635,126.778195968273
매봉,3921,3895,3921,3895,37.4869611285839,127.046614560925
무악재,1790,1773,1790,1773,37.5823841472467,126.950322097494
백석,5530,5591,5530,5591,37.6431608335662,126.788171623016
불광,9275,10415,9275,10415,37.6102072578868,126.92998576213
삼송,11446,10829,11446,10829,37.6550162726238,126.896562231497
수서,10180,10120,10180,10120,37.4873889933503,127.101859191018
신사,11791,12574,11791,12574,37.5171124958274,127.019494541135
안국,13200,13273,13200,13273,37.5767203705556,126.985823042976
압구정,14133,14982,14133,14982,37.5264308236177,127.028480919224
약수,6523,6347,6523,6347,37.5545595558163,127.010822526737
양재,11558,12820,11558,12820,37.4839347328908,127.034544193436
연신내,20941,20041,20941,20041,37.618962003178,126.921162124977
오금,2453,2570,2453,2570,37.5022659793733,127.127879247544
옥수,4632,4786,4632,4786,37.5409877747326,127.018965435917
원당,5983,5846,5983,5846,37.6534333656508,126.843104741837
원흥,5601,5148,5601,5148,37.6509206996283,126.873307347639
을지로3가,3559,3618,3559,3618,37.56626594615,126.990308356253
일원,3377,3333,3377,3333,37.4840735840284,127.084451750048
잠원,2049,1978,2049,1978,37.5127991148107,127.01122017966
정발산,5602,5865,5602,5865,37.6589801992463,126.773725939404
종로3가,4212,6218,4212,6218,37.5704266025836,126.99202930223
주엽,4848,4851,4848,4851,37.6704315940863,126.761046013417
지축,2561,2355,2561,2355,37.6496180734177,126.912167788573
학여울,809,840,809,840,37.4967171864138,127.071718971861
홍제,8899,8439,8899,8439,37.5887103667691,126.944242309924
화정,9393,9736,9393,9736,37.6345077843042,126.832630042005
가락시장,4095,4132,4095,4132,37.4927440321316,127.118485741487
경복궁,14283,15750,14283,15750,37.5758613027702,126.973062710191
경찰병원,2580,2799,2580,2799,37.4956031419934,127.124067847413
고속터미널,44443,35735,44443,35735,37.5049267445237,127.004949918697
교대,4234,2739,4234,2739,37.4928178646055,127.013838469407
구파발,10774,11342,10774,11342,37.6368417889316,126.918745426412
금호,3854,3790,3854,3790,37.5481125196986,127.015893753726
남부터미널,14281,13292,14281,13292,37.48514016604,127.016207055102
녹번,6850,6385,6850,6385,37.6007421809861,126.936019442532
대곡,1133,968,1133,968,37.6318206316005,126.810602730178
대청,4107,4165,4107,4165,37.4937218597788,127.079493645766
대치,6197,5699,6197,5699,37.4945627553067,127.063430193449
대화,7158,6476,7158,6476,37.675954868441,126.747305098166
도곡,1818,1833,1818,1833,37.4908647717187,127.05532337372
독립문,5904,6155,5904,6155,37.5744103589329,126.957750279047
동대입구,4568,4961,4568,4961,37.559030224347,127.005460196954
마두,3340,3395,3340,3395,37.6523303524635,126.778195968273
매봉,4073,4136,4073,4136,37.4869611285839,127.046614560925
무악재,1864,1939,1864,1939,37.5823841472467,126.950322097494
백석,5273,5103,5273,5103,37.6431608335662,126.788171623016
불광,8833,9862,8833,9862,37.6102072578868,126.92998576213
삼송,10699,10615,10699,10615,37.6550162726238,126.896562231497
수서,10399,9875,10399,9875,37.4873889933503,127.101859191018
신사,11749,12021,11749,12021,37.5171124958274,127.019494541135
안국,11665,11577,11665,11577,37.5767203705556,126.985823042976
압구정,13503,14291,13503,14291,37.5264308236177,127.028480919224
약수,6141,6140,6141,6140,37.5545595558163,127.010822526737
양재,10894,13071,10894,13071,37.4839347328908,127.034544193436
연신내,20114,19486,20114,19486,37.618962003178,126.921162124977
오금,2441,2390,2441,2390,37.5022659793733,127.127879247544
옥수,4650,4860,4650,4860,37.5409877747326,127.018965435917
원당,5805,5633,5805,5633,37.6534333656508,126.843104741837
원흥,5311,4968,5311,4968,37.6509206996283,126.873307347639
을지로3가,3552,3266,3552,3266,37.56626594615,126.990308356253
일원,3233,3430,3233,3430,37.4840735840284,127.084451750048
잠원,2166,2156,2166,2156,37.5127991148107,127.01122017966
정발산,4109,4154,4109,4154,37.6589801992463,126.773725939404
종로3가,4349,5581,4349,5581,37.5704266025836,126.99202930223
주엽,4844,4820,4844,4820,37.6704315940863,126.761046013417
지축,2582,2371,2582,2371,37.6496180734177,126.912167788573
학여울,659,682,659,682,37.4967171864138,127.071718971861
홍제,8730,8639,8730,8639,37.5887103667691,126.944242309924
화정,8715,9120,8715,9120,37.6345077843042,126.832630042005
가락시장,8884,8715,8884,8715,37.4927440321316,127.118485741487
경복궁,19145,19176,19145,19176,37.5758613027702,126.973062710191
경찰병원,7300,7410,7300,7410,37.4956031419934,127.124067847413
고속터미널,42803,38857,42803,38857,37.5049267445237,127.004949918697
교대,14507,9621,14507,9621,37.4928178646055,127.013838469407
구파발,20834,20311,20834,20311,37.6368417889316,126.918745426412
금호,7713,7138,7713,7138,37.5481125196986,127.015893753726
남부터미널,29061,29280,29061,29280,37.48514016604,127.016207055102
녹번,15217,13739,15217,13739,37.6007421809861,126.936019442532
대곡,2092,1688,2092,1688,37.6318206316005,126.810602730178
대청,10094,9723,10094,9723,37.4937218597788,127.079493645766
대치,11273,11142,11273,11142,37.4945627553067,127.063430193449
대화,13054,10153,13054,10153,37.675954868441,126.747305098166
도곡,5090,5101,5090,5101,37.4908647717187,127.05532337372
독립문,6713,6961,6713,6961,37.5744103589329,126.957750279047
동대입구,7424,8045,7424,8045,37.559030224347,127.005460196954
마두,7683,7837,7683,7837,37.6523303524635,126.778195968273
매봉,12443,12016,12443,12016,37.4869611285839,127.046614560925
무악재,3917,3894,3917,3894,37.5823841472467,126.950322097494
백석,9729,9734,9729,9734,37.6431608335662,126.788171623016
불광,15915,16996,15915,16996,37.6102072578868,126.92998576213
삼송,19693,19188,19693,19188,37.6550162726238,126.896562231497
수서,16581,17096,16581,17096,37.4873889933503,127.101859191018
신사,28965,30476,28965,30476,37.5171124958274,127.019494541135
안국,21448,22168,21448,22168,37.5767203705556,126.985823042976
압구정,32508,34827,32508,34827,37.5264308236177,127.028480919224
약수,12609,12212,12609,12212,37.5545595558163,127.010822526737
양재,35999,39416,35999,39416,37.4839347328908,127.034544193436
연신내,35657,33934,35657,33934,37.618962003178,126.921162124977
오금,6104,5594,6104,5594,37.5022659793733,127.127879247544
옥수,8717,9104,8717,9104,37.5409877747326,127.018965435917
원당,10902,10250,10902,10250,37.6534333656508,126.843104741837
원흥,10939,10409,10939,10409,37.6509206996283,126.873307347639
을지로3가,10904,10858,10904,10858,37.56626594615,126.990308356253
일원,10747,10344,10747,10344,37.4840735840284,127.084451750048
잠원,4811,4667,4811,4667,37.5127991148107,127.01122017966
정발산,7089,7074,7089,7074,37.6589801992463,126.773725939404
종로3가,10251,12102,10251,12102,37.5704266025836,126.99202930223
주엽,9505,9372,9505,9372,37.6704315940863,126.761046013417
지축,5287,5152,5287,5152,37.6496180734177,126.912167788573
학여울,1792,1828,1792,1828,37.4967171864138,127.071718971861
홍제,17061,16106,17061,16106,37.5887103667691,126.944242309924
화정,16761,17050,16761,17050,37.6345077843042,126.832630042005
가락시장,9078,8917,9078,8917,37.4927440321316,127.118485741487
경복궁,21290,21688,21290,21688,37.5758613027702,126.973062710191
경찰병원,7505,7615,7505,7615,37.4956031419934,127.124067847413
고속터미널,41499,39535,41499,39535,37.5049267445237,127.004949918697
교대,15281,9816,15281,9816,37.4928178646055,127.013838469407
구파발,21242,20528,21242,20528,37.6368417889316,126.918745426412
금호,7986,7384,7986,7384,37.5481125196986,127.015893753726
남부터미널,29302,29536,29302,29536,37.48514016604,127.016207055102
녹번,15558,14024,15558,14024,37.6007421809861,126.936019442532
대곡,2244,1758,2244,1758,37.6318206316005,126.810602730178
대청,10642,9898,10642,9898,37.4937218597788,127.079493645766
대치,11185,11253,11185,11253,37.4945627553067,127.063430193449
대화,13215,10469,13215,10469,37.675954868441,126.747305098166
도곡,5290,5341,5290,5341,37.4908647717187,127.05532337372
독립문,7268,7390,7268,7390,37.5744103589329,126.957750279047
동대입구,7977,8511,7977,8511,37.559030224347,127.005460196954
마두,8022,8064,8022,8064,37.6523303524635,126.778195968273
매봉,12972,12329,12972,12329,37.4869611285839,127.046614560925
무악재,3975,4011,3975,4011,37.5823841472467,126.950322097494
백석,9718,9863,9718,9863,37.6431608335662,126.788171623016
불광,16092,17250,16092,17250,37.6102072578868,126.92998576213
삼송,19722,19188,19722,19188,37.6550162726238,126.896562231497
수서,16977,17479,16977,17479,37.4873889933503,127.101859191018
신사,29516,30589,29516,30589,37.5171124958274,127.019494541135
안국,23076,23516,23076,23516,37.5767203705556,126.985823042976
압구정,33662,35794,33662,35794,37.5264308236177,127.028480919224
약수,13129,12517,13129,12517,37.5545595558163,127.010822526737
양재,37891,41192,37891,41192,37.4839347328908,127.034544193436
연신내,36202,34136,36202,34136,37.618962003178,126.921162124977
오금,6180,5634,6180,5634,37.5022659793733,127.127879247544
옥수,9025,9336,9025,9336,37.5409877747326,127.018965435917
원당,11212,10566,11212,10566,37.6534333656508,126.843104741837
원흥,11288,10667,11288,10667,37.6509206996283,126.873307347639
을지로3가,11005,11210,11005,11210,37.56626594615,126.990308356253
일원,11262,10692,11262,10692,37.4840735840284,127.084451750048
잠원,4941,4686,4941,4686,37.5127991148107,127.01122017966
정발산,7155,7372,7155,7372,37.6589801992463,126.773725939404
종로3가,10402,12014,10402,12014,37.5704266025836,126.99202930223
주엽,9522,9430,9522,9430,37.6704315940863,126.761046013417
지축,5373,5187,5373,5187,37.6496180734177,126.912167788573
학여울,1980,2020,1980,2020,37.4967171864138,127.071718971861
홍제,17418,16290,17418,16290,37.5887103667691,126.944242309924
화정,17271,17569,17271,17569,37.6345077843042,126.832630042005
가락시장,8956,8951,8956,8951,37.4927440321316,127.118485741487
경복궁,21705,22050,21705,22050,37.5758613027702,126.973062710191
경찰병원,7453,7498,7453,7498,37.4956031419934,127.124067847413
고속터미널,41773,40476,41773,40476,37.5049267445237,127.004949918697
교대,15561,9948,15561,9948,37.4928178646055,127.013838469407
구파발,21427,20601,21427,20601,37.6368417889316,126.918745426412
금호,8041,7370,8041,7370,37.5481125196986,127.015893753726
남부터미널,29892,30441,29892,30441,37.48514016604,127.016207055102
녹번,15619,14119,15619,14119,37.6007421809861,126.936019442532
대곡,2237,1684,2237,1684,37.6318206316005,126.810602730178
대청,10686,9895,10686,9895,37.4937218597788,127.079493645766
대치,11816,11633,11816,11633,37.4945627553067,127.063430193449
대화,13950,11168,13950,11168,37.675954868441,126.747305098166
도곡,5378,5404,5378,5404,37.4908647717187,127.05532337372
독립문,7495,7670,7495,7670,37.5744103589329,126.957750279047
동대입구,8105,8905,8105,8905,37.559030224347,127.005460196954
마두,7752,7912,7752,7912,37.6523303524635,126.778195968273
매봉,12787,12342,12787,12342,37.4869611285839,127.046614560925
무악재,4022,4001,4022,4001,37.5823841472467,126.950322097494
백석,9879,9829,9879,9829,37.6431608335662,126.788171623016
불광,16241,17333,16241,17333,37.6102072578868,126.92998576213
삼송,19831,19220,19831,19220,37.6550162726238,126.896562231497
수서,17439,17801,17439,17801,37.4873889933503,127.101859191018
신사,30278,31552,30278,31552,37.5171124958274,127.019494541135
안국,23244,24198,23244,24198,37.5767203705556,126.985823042976
압구정,33338,35791,33338,35791,37.5264308236177,127.028480919224
약수,13193,12788,13193,12788,37.5545595558163,127.010822526737
양재,38463,42242,38463,42242,37.4839347328908,127.034544193436
연신내,36578,34479,36578,34479,37.618962003178,126.921162124977
오금,6316,5716,6316,5716,37.5022659793733,127.127879247544
옥수,9300,9519,9300,9519,37.5409877747326,127.018965435917
원당,11249,10747,11249,10747,37.6534333656508,126.843104741837
원흥,11217,10755,11217,10755,37.6509206996283,126.873307347639
을지로3가,11353,11246,11353,11246,37.56626594615,126.990308356253
일원,11173,10636,11173,10636,37.4840735840284,127.084451750048
잠원,5118,4881,5118,4881,37.5127991148107,127.01122017966
정발산,7188,7283,7188,7283,37.6589801992463,126.773725939404
종로3가,10589,12135,10589,12135,37.5704266025836,126.99202930223
주엽,9533,9718,9533,9718,37.6704315940863,126.761046013417
지축,5432,5200,5432,5200,37.6496180734177,126.912167788573
학여울,4026,4332,4026,4332,37.4967171864138,127.071718971861
홍제,17626,16368,17626,16368,37.5887103667691,126.944242309924
화정,17223,17421,17223,17421,37.6345077843042,126.832630042005
가락시장,9257,9070,9257,9070,37.4927440321316,127.118485741487
경복궁,21269,20957,21269,20957,37.5758613027702,126.973062710191
경찰병원,7712,7801,7712,7801,37.4956031419934,127.124067847413
고속터미널,47583,48533,47583,48533,37.5049267445237,127.004949918697
교대,15379,9909,15379,9909,37.4928178646055,127.013838469407
구파발,20987,20132,20987,20132,37.6368417889316,126.918745426412
금호,7999,7582,7999,7582,37.5481125196986,127.015893753726
남부터미널,32146,32224,32146,32224,37.48514016604,127.016207055102
녹번,15564,14045,15564,14045,37.6007421809861,126.936019442532
대곡,2170,1629,2170,1629,37.6318206316005,126.810602730178
대청,10926,10077,10926,10077,37.4937218597788,127.079493645766
대치,12185,12303,12185,12303,37.4945627553067,127.063430193449
대화,14225,11566,14225,11566,37.675954868441,126.747305098166
도곡,5563,5447,5563,5447,37.4908647717187,127.05532337372
독립문,7132,7251,7132,7251,37.5744103589329,126.957750279047
동대입구,8389,8890,8389,8890,37.559030224347,127.005460196954
마두,7929,8156,7929,8156,37.6523303524635,126.778195968273
매봉,12991,12285,12991,12285,37.4869611285839,127.046614560925
무악재,3911,3969,3911,3969,37.5823841472467,126.950322097494
백석,9877,10067,9877,10067,37.6431608335662,126.788171623016
불광,15979,16929,15979,16929,37.6102072578868,126.92998576213
삼송,19745,19078,19745,19078,37.6550162726238,126.896562231497
수서,19047,19096,19047,19096,37.4873889933503,127.101859191018
신사,31793,33103,31793,33103,37.5171124958274,127.019494541135
안국,24232,23401,24232,23401,37.5767203705556,126.985823042976
압구정,35027,37333,35027,37333,37.5264308236177,127.028480919224
약수,13158,12765,13158,12765,37.5545595558163,127.010822526737
양재,40414,42346,40414,42346,37.4839347328908,127.034544193436
연신내,36113,34584,36113,34584,37.618962003178,126.921162124977
오금,6473,5922,6473,5922,37.5022659793733,127.127879247544
옥수,9282,9576,9282,9576,37.5409877747326,127.018965435917
원당,10937,10390,10937,10390,37.6534333656508,126.843104741837
원흥,11053,10591,11053,10591,37.6509206996283,126.873307347639
을지로3가,11631,11544,11631,11544,37.56626594615,126.990308356253
일원,11011,10474,11011,10474,37.4840735840284,127.084451750048
잠원,5089,4931,5089,4931,37.5127991148107,127.01122017966
정발산,7406,7922,7406,7922,37.6589801992463,126.773725939404
종로3가,10918,12818,10918,12818,37.5704266025836,126.99202930223
주엽,9325,9568,9325,9568,37.6704315940863,126.761046013417
지축,5263,5100,5263,5100,37.6496180734177,126.912167788573
충무로,2,0,2,0,37.5612890978954,126.994207448462
학여울,4183,4249,4183,4249,37.4967171864138,127.071718971861
홍제,17300,16714,17300,16714,37.5887103667691,126.944242309924
화정,16626,17248,16626,17248,37.6345077843042,126.832630042005
가락시장,6254,5884,6254,5884,37.4927440321316,127.118485741487
