지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원,lat,lng
삼양사거리,2411,2433,2411,2433,37.6214280999689,127.020237295242
삼양,1996,2110,1996,2110,37.626835165677,127.018198221331
화계,3330,3131,3330,3131,37.6339304770753,127.0172978051
가오리,4172,4087,4172,4087,37.641713417798,127.016940435565
4.19민주묘지,3868,3703,3868,3703,37.6494786329719,127.013478245674
솔밭공원,2548,2440,2548,2440,37.6561546882896,127.013091650663
북한산우이,2743,2473,2743,2473,37.6629661525542,127.012702176264
보문,1473,1473,1473,1473,37.5847632748488,127.019790458317
신설동,2184,2129,2184,2129,37.5762451837487,127.023278761358
북한산우이,2639,2446,2639,2446,37.6629661525542,127.012702176264
솔밭공원,2550,2409,2550,2409,37.6561546882896,127.013091650663
4.19민주묘지,3358,3161,3358,3161,37.6494786329719,127.013478245674
가오리,4058,4053,4058,4053,37.641713417798,127.016940435565
화계,3308,3108,3308,3108,37.6339304770753,127.0172978051
삼양,1946,2062,1946,2062,37.626835165677,127.018198221331
삼양사거리,2337,2381,2337,2381,37.6214280999689,127.020237295242
솔샘,5681,5376,5681,5376,37.6202522935181,127.013408969328
북한산보국문,6023,5637,6023,5637,37.6121461272569,127.008208009279
정릉,4642,4216,4642,4216,37.6026876819314,127.013496185509
성신여대입구,3195,3469,3195,3469,37.5927179261346,127.016477649743
북한산우이,2835,2569,2835,2569,37.6629661525542,127.012702176264
솔밭공원,2521,2332,2521,2332,37.6561546882896,127.013091650663
4.19민주묘지,3709,3412,3709,3412,37.6494786329719,127.013478245674
가오리,4221,4090,4221,4090,37.641713417798,127.016940435565
화계,3425,3113,3425,3113,37.6339304770753,127.0172978051
삼양,2025,2071,2025,2071,37.626835165677,127.018198221331
삼양사거리,2434,2512,2434,2512,37.6214280999689,127.020237295242
솔샘,5921,5240,5921,5240,37.6202522935181,127.013408969328
북한산보국문,6498,5766,6498,5766,37.6121461272569,127.008208009279
정릉,4875,4347,4875,4347,37.6026876819314,127.013496185509
성신여대입구,3461,3746,3461,3746,37.5927179261346,127.016477649743
보문,1541,1489,1541,1489,37.5847632748488,127.019790458317
신설동,2136,2120,2136,2120,37.5762451837487,127.023278761358
북한산우이,3602,3864,3602,3864,37.6629661525542,127.012702176264
솔밭공원,1744,1711,1744,1711,37.6561546882896,127.013091650663
4.19민주묘지,2597,2448,2597,2448,37.6494786329719,127.013478245674
가오리,3057,2796,3057,2796,37.641713417798,127.016940435565
화계,2623,2313,2623,2313,37.6339304770753,127.0172978051
삼양,1541,1601,1541,1601,37.626835165677,127.018198221331
삼양사거리,1904,1835,1904,1835,37.6214280999689,127.020237295242
솔샘,3979,3489,3979,3489,37.6202522935181,127.013408969328
북한산보국문,4855,4172,4855,4172,37.6121461272569,127.008208009279
정릉,3781,3029,3781,3029,37.6026876819314,127.013496185509
성신여대입구,2663,3074,2663,3074,37.5927179261346,127.016477649743
보문,1133,1057,1133,1057,37.5847632748488,127.019790458317
신설동,1368,1375,1368,1375,37.5762451837487,127.023278761358
북한산우이,3282,3693,3282,3693,37.6629661525542,127.012702176264
솔밭공원,1479,1410,1479,1410,37.6561546882896,127.013091650663
4.19민주묘지,2297,2090,2297,2090,37.6494786329719,127.013478245674
가오리,2311,2169,2311,2169,37.641713417798,127.016940435565
화계,2118,1950,2118,1950,37.6339304770753,127.0172978051
삼양,1147,1191,1147,1191,37.626835165677,127.018198221331
삼양사거리,1567,1511,1567,1511,37.6214280999689,127.020237295242
솔샘,2946,2785,2946,2785,37.6202522935181,127.013408969328
북한산보국문,3961,3701,3961,3701,37.6121461272569,127.008208009279
정릉,2980,2421,2980,2421,37.6026876819314,127.013496185509
성신여대입구,2116,2506,2116,2506,37.5927179261346,127.016477649743
보문,1013,960,1013,960,37.5847632748488,127.019790458317
신설동,1141,1148,1141,1148,37.5762451837487,127.023278761358
북한산우이,2722,2478,2722,2478,37.6629661525542,127.012702176264
솔밭공원,2511,2448,2511,2448,37.6561546882896,127.013091650663
신설동,2146,2075,2146,2075,37.5762451837487,127.023278761358
보문,1463,1492,1463,1492,37.5847632748488,127.019790458317
성신여대입구,3252,3489,3252,3489,37.5927179261346,127.016477649743
정릉,4692,4192,4692,4192,37.6026876819314,127.013496185509
북한산보국문,6133,5764,6133,5764,37.6121461272569,127.008208009279
솔샘,5865,5483,5865,5483,37.6202522935181,127.013408969328
삼양사거리,2437,2491,2437,2491,37.6214280999689,127.020237295242
삼양,2006,2087,2006,2087,37.626835165677,127.018198221331
화계,3351,3149,3351,3149,37.6339304770753,127.0172978051
가오리,4280,4140,4280,4140,37.641713417798,127.016940435565
4.19민주묘지,3858,3696,3858,3696,37.6494786329719,127.013478245674
북한산우이,2662,2481,2662,2481,37.6629661525542,127.012702176264
솔밭공원,2578,2392,2578,2392,37.6561546882896,127.013091650663
4.19민주묘지,3523,3385,3523,3385,37.6494786329719,127.013478245674
가오리,4145,4152,4145,4152,37.641713417798,127.016940435565
화계,3373,3154,3373,3154,37.6339304770753,127.0172978051
삼양,2023,2140,2023,2140,37.626835165677,127.018198221331
삼양사거리,2391,2432,2391,2432,37.6214280999689,127.020237295242
솔샘,5898,5573,5898,5573,37.6202522935181,127.013408969328
북한산보국문,5931,5702,5931,5702,37.6121461272569,127.008208009279
정릉,4713,4226,4713,4226,37.6026876819314,127.013496185509
성신여대입구,3177,3539,3177,3539,37.5927179261346,127.016477649743
보문,1477,1529,1477,1529,37.5847632748488,127.019790458317
신설동,2188,2054,2188,2054,37.5762451837487,127.023278761358
신설동,2150,2059,2150,2059,37.5762451837487,127.023278761358
보문,1499,1504,1499,1504,37.5847632748488,127.019790458317
성신여대입구,3231,3494,3231,3494,37.5927179261346,127.016477649743
정릉,4655,4226,4655,4226,37.6026876819314,127.013496185509
북한산보국문,5952,5678,5952,5678,37.6121461272569,127.008208009279
솔샘,5759,5499,5759,5499,37.6202522935181,127.013408969328
삼양사거리,2346,2343,2346,2343,37.6214280999689,127.020237295242
삼양,1938,2079,1938,2079,37.626835165677,127.018198221331
화계,3344,3148,3344,3148,37.6339304770753,127.0172978051
가오리,4161,4168,4161,4168,37.641713417798,127.016940435565
4.19민주묘지,3675,3607,3675,3607,37.6494786329719,127.013478245674
솔밭공원,2433,2307,2433,2307,37.6561546882896,127.013091650663
북한산우이,2419,2131,2419,2131,37.6629661525542,127.012702176264
북한산우이,2597,2439,2597,2439,37.6629661525542,127.012702176264
솔밭공원,2520,2365,2520,2365,37.6561546882896,127.013091650663
4.19민주묘지,3354,3210,3354,3210,37.6494786329719,127.013478245674
가오리,4244,4144,4244,4144,37.641713417798,127.016940435565
삼양,1941,2015,1941,2015,37.626835165677,127.018198221331
삼양사거리,2379,2402,2379,2402,37.6214280999689,127.020237295242
솔샘,5869,5374,5869,5374,37.6202522935181,127.013408969328
북한산보국문,6113,5636,6113,5636,37.6121461272569,127.008208009279
정릉,4729,4250,4729,4250,37.6026876819314,127.013496185509
성신여대입구,3150,3440,3150,3440,37.5927179261346,127.016477649743
보문,1534,1521,1534,1521,37.5847632748488,127.019790458317
신설동,2218,2137,2218,2137,37.5762451837487,127.023278761358
화계,3455,3166,3455,3166,37.6339304770753,127.0172978051
북한산우이,3111,2810,3111,2810,37.6629661525542,127.012702176264
솔밭공원,2570,2403,2570,2403,37.6561546882896,127.013091650663
4.19민주묘지,3877,3635,3877,3635,37.6494786329719,127.013478245674
가오리,4383,4243,4383,4243,37.641713417798,127.016940435565
화계,3548,3295,3548,3295,37.6339304770753,127.0172978051
삼양,2072,2155,2072,2155,37.626835165677,127.018198221331
삼양사거리,2475,2512,2475,2512,37.6214280999689,127.020237295242
솔샘,5947,5377,5947,5377,37.6202522935181,127.013408969328
북한산보국문,6347,5817,6347,5817,37.6121461272569,127.008208009279
정릉,5026,4268,5026,4268,37.6026876819314,127.013496185509
성신여대입구,3386,3739,3386,3739,37.5927179261346,127.016477649743
보문,1569,1642,1569,1642,37.5847632748488,127.019790458317
신설동,2216,2190,2216,2190,37.5762451837487,127.023278761358
신설동,1400,1464,1400,1464,37.5762451837487,127.023278761358
보문,1151,1158,1151,1158,37.5847632748488,127.019790458317
성신여대입구,2777,3226,2777,3226,37.5927179261346,127.016477649743
정릉,3767,3019,3767,3019,37.6026876819314,127.013496185509
북한산보국문,4852,4187,4852,4187,37.6121461272569,127.008208009279
솔샘,4080,3461,4080,3461,37.6202522935181,127.013408969328
삼양사거리,1911,1899,1911,1899,37.6214280999689,127.020237295242
삼양,1576,1626,1576,1626,37.626835165677,127.018198221331
화계,2607,2348,2607,2348,37.6339304770753,127.0172978051
가오리,3173,3017,3173,3017,37.641713417798,127.016940435565
4.19민주묘지,2752,2354,2752,2354,37.6494786329719,127.013478245674
솔밭공원,1819,1691,1819,1691,37.6561546882896,127.013091650663
북한산우이,4176,4456,4176,4456,37.6629661525542,127.012702176264
북한산우이,3641,3889,3641,3889,37.6629661525542,127.012702176264
솔밭공원,1433,1440,1433,1440,37.6561546882896,127.013091650663
4.19민주묘지,2354,2047,2354,2047,37.6494786329719,127.013478245674
가오리,2372,2176,2372,2176,37.641713417798,127.016940435565
화계,2117,1981,2117,1981,37.6339304770753,127.0172978051
삼양,1255,1323,1255,1323,37.626835165677,127.018198221331
삼양사거리,1629,1514,1629,1514,37.6214280999689,127.020237295242
솔샘,2997,2782,2997,2782,37.6202522935181,127.013408969328
북한산보국문,3875,3600,3875,3600,37.6121461272569,127.008208009279
정릉,2885,2456,2885,2456,37.6026876819314,127.013496185509
성신여대입구,2143,2414,2143,2414,37.5927179261346,127.016477649743
보문,1018,1064,1018,1064,37.5847632748488,127.019790458317
신설동,1269,1200,1269,1200,37.5762451837487,127.023278761358
북한산우이,2822,2595,2822,2595,37.6629661525542,127.012702176264
솔밭공원,2487,2368,2487,2368,37.6561546882896,127.013091650663
4.19민주묘지,3960,3890,3960,3890,37.6494786329719,127.013478245674
가오리,4278,4229,4278,4229,37.641713417798,127.016940435565
화계,3520,3255,3520,3255,37.6339304770753,127.0172978051
삼양,2043,2171,2043,2171,37.626835165677,127.018198221331
삼양사거리,2499,2514,2499,2514,37.6214280999689,127.020237295242
솔샘,5957,5607,5957,5607,37.6202522935181,127.013408969328
북한산보국문,5948,5720,5948,5720,37.6121461272569,127.008208009279
정릉,4790,4354,4790,4354,37.6026876819314,127.013496185509
성신여대입구,3236,3585,3236,3585,37.5927179261346,127.016477649743
보문,1518,1552,1518,1552,37.5847632748488,127.019790458317
신설동,2229,2139,2229,2139,37.5762451837487,127.023278761358
보문,1569,1525,1569,1525,37.5847632748488,127.019790458317
성신여대입구,3215,3454,3215,3454,37.5927179261346,127.016477649743
정릉,4866,4405,4866,4405,37.6026876819314,127.013496185509
북한산보국문,6197,5785,6197,5785,37.6121461272569,127.008208009279
솔샘,5978,5643,5978,5643,37.6202522935181,127.013408969328
삼양사거리,2455,2544,2455,2544,37.6214280999689,127.020237295242
삼양,2132,2242,2132,2242,37.626835165677,127.018198221331
화계,3510,3232,3510,3232,37.6339304770753,127.0172978051
가오리,4325,4216,4325,4216,37.641713417798,127.016940435565
4.19민주묘지,3471,3351,3471,3351,37.6494786329719,127.013478245674
솔밭공원,2579,2427,2579,2427,37.6561546882896,127.013091650663
북한산우이,2905,2657,2905,2657,37.6629661525542,127.012702176264
신설동,2289,2136,2289,2136,37.5762451837487,127.023278761358
북한산우이,2830,2557,2830,2557,37.6629661525542,127.012702176264
솔밭공원,2610,2515,2610,2515,37.6561546882896,127.013091650663
4.19민주묘지,3882,3768,3882,3768,37.6494786329719,127.013478245674
가오리,4416,4327,4416,4327,37.641713417798,127.016940435565
화계,3527,3318,3527,3318,37.6339304770753,127.0172978051
삼양,2043,2098,2043,2098,37.626835165677,127.018198221331
삼양사거리,2518,2517,2518,2517,37.6214280999689,127.020237295242
솔샘,6123,5740,6123,5740,37.6202522935181,127.013408969328
북한산보국문,6228,5791,6228,5791,37.6121461272569,127.008208009279
정릉,4935,4440,4935,4440,37.6026876819314,127.013496185509
성신여대입구,3261,3527,3261,3527,37.5927179261346,127.016477649743
보문,1588,1560,1588,1560,37.5847632748488,127.019790458317
신설동,2251,2153,2251,2153,37.5762451837487,127.023278761358
정릉,4990,4450,4990,4450,37.6026876819314,127.013496185509
북한산보국문,6204,5776,6204,5776,37.6121461272569,127.008208009279
솔샘,6059,5643,6059,5643,37.6202522935181,127.013408969328
삼양사거리,2468,2487,2468,2487,37.6214280999689,127.020237295242
삼양,2047,2107,2047,2107,37.626835165677,127.018198221331
화계,3598,3278,3598,3278,37.6339304770753,127.0172978051
가오리,4371,4164,4371,4164,37.641713417798,127.016940435565
4.19민주묘지,3490,3314,3490,3314,37.6494786329719,127.013478245674
솔밭공원,2574,2470,2574,2470,37.6561546882896,127.013091650663
북한산우이,2845,2539,2845,2539,37.6629661525542,127.012702176264
신설동,2209,2152,2209,2152,37.5762451837487,127.023278761358
보문,1581,1507,1581,1507,37.5847632748488,127.019790458317
성신여대입구,3516,3648,3516,3648,37.5927179261346,127.016477649743
성신여대입구,3302,3757,3302,3757,37.5927179261346,127.016477649743
보문,1583,1565,1583,1565,37.5847632748488,127.019790458317
신설동,2185,2144,2185,2144,37.5762451837487,127.023278761358
북한산우이,2651,2380,2651,2380,37.6629661525542,127.012702176264
솔밭공원,2512,2297,2512,2297,37.6561546882896,127.013091650663
4.19민주묘지,3565,3371,3565,3371,37.6494786329719,127.013478245674
가오리,4411,4160,4411,4160,37.641713417798,127.016940435565
화계,3472,3178,3472,3178,37.6339304770753,127.0172978051
삼양,2093,2161,2093,2161,37.626835165677,127.018198221331
삼양사거리,2436,2430,2436,2430,37.6214280999689,127.020237295242
솔샘,6017,5484,6017,5484,37.6202522935181,127.013408969328
북한산보국문,6393,5867,6393,5867,37.6121461272569,127.008208009279
정릉,5183,4520,5183,4520,37.6026876819314,127.013496185509
화계,2626,2303,2626,2303,37.6339304770753,127.0172978051
삼양,1688,1679,1688,1679,37.626835165677,127.018198221331
삼양사거리,2040,1892,2040,1892,37.6214280999689,127.020237295242
솔샘,3991,3556,3991,3556,37.6202522935181,127.013408969328
북한산보국문,4953,4132,4953,4132,37.6121461272569,127.008208009279
정릉,3927,3200,3927,3200,37.6026876819314,127.013496185509
보문,1213,1123,1213,1123,37.5847632748488,127.019790458317
신설동,1555,1482,1555,1482,37.5762451837487,127.023278761358
성신여대입구,2657,3251,2657,3251,37.5927179261346,127.016477649743
북한산우이,3858,4116,3858,4116,37.6629661525542,127.012702176264
솔밭공원,1945,1867,1945,1867,37.6561546882896,127.013091650663
4.19민주묘지,2681,2336,2681,2336,37.6494786329719,127.013478245674
가오리,3052,2907,3052,2907,37.641713417798,127.016940435565
신설동,1244,1267,1244,1267,37.5762451837487,127.023278761358
보문,995,975,995,975,37.5847632748488,127.019790458317
성신여대입구,2046,2249,2046,2249,37.5927179261346,127.016477649743
정릉,2902,2442,2902,2442,37.6026876819314,127.013496185509
북한산보국문,3786,3406,3786,3406,37.6121461272569,127.008208009279
솔샘,2881,2741,2881,2741,37.6202522935181,127.013408969328
삼양사거리,1593,1538,1593,1538,37.6214280999689,127.020237295242
삼양,1172,1217,1172,1217,37.626835165677,127.018198221331
화계,2086,1991,2086,1991,37.6339304770753,127.0172978051
가오리,2385,2277,2385,2277,37.641713417798,127.016940435565
4.19민주묘지,2241,1957,2241,1957,37.6494786329719,127.013478245674
솔밭공원,1500,1432,1500,1432,37.6561546882896,127.013091650663
북한산우이,3616,3873,3616,3873,37.6629661525542,127.012702176264
신설동,2258,2102,2258,2102,37.5762451837487,127.023278761358
보문,1545,1618,1545,1618,37.5847632748488,127.019790458317
성신여대입구,3237,3475,3237,3475,37.5927179261346,127.016477649743
정릉,4912,4435,4912,4435,37.6026876819314,127.013496185509
북한산보국문,5947,5723,5947,5723,37.6121461272569,127.008208009279
솔샘,6030,5608,6030,5608,37.6202522935181,127.013408969328
삼양사거리,2526,2561,2526,2561,37.6214280999689,127.020237295242
삼양,2090,2166,2090,2166,37.626835165677,127.018198221331
화계,3541,3268,3541,3268,37.6339304770753,127.0172978051
가오리,4314,4174,4314,4174,37.641713417798,127.016940435565
4.19민주묘지,3638,3649,3638,3649,37.6494786329719,127.013478245674
솔밭공원,2545,2471,2545,2471,37.6561546882896,127.013091650663
북한산우이,2739,2502,2739,2502,37.6629661525542,127.012702176264
삼양사거리,2570,2540,2570,2540,37.6214280999689,127.020237295242
삼양,2072,2147,2072,2147,37.626835165677,127.018198221331
화계,3613,3357,3613,3357,37.6339304770753,127.0172978051
가오리,4410,4283,4410,4283,37.641713417798,127.016940435565
4.19민주묘지,3683,3454,3683,3454,37.6494786329719,127.013478245674
솔밭공원,2672,2526,2672,2526,37.6561546882896,127.013091650663
북한산우이,2838,2626,2838,2626,37.6629661525542,127.012702176264
솔샘,6125,5695,6125,5695,37.6202522935181,127.013408969328
북한산보국문,6393,5993,6393,5993,37.6121461272569,127.008208009279
정릉,4920,4368,4920,4368,37.6026876819314,127.013496185509
성신여대입구,3383,3793,3383,3793,37.5927179261346,127.016477649743
보문,1592,1580,1592,1580,37.5847632748488,127.019790458317
신설동,2264,2211,2264,2211,37.5762451837487,127.023278761358
북한산우이,3064,2735,3064,2735,37.6629661525542,127.012702176264
솔밭공원,2649,2502,2649,2502,37.6561546882896,127.013091650663
4.19민주묘지,4117,3979,4117,3979,37.6494786329719,127.013478245674
가오리,4486,4387,4486,4387,37.641713417798,127.016940435565
화계,3648,3290,3648,3290,37.6339304770753,127.0172978051
삼양,2145,2296,2145,2296,37.626835165677,127.018198221331
삼양사거리,2612,2608,2612,2608,37.6214280999689,127.020237295242
솔샘,6327,5878,6327,5878,37.6202522935181,127.013408969328
북한산보국문,6454,6030,6454,6030,37.6121461272569,127.008208009279
정릉,5071,4558,5071,4558,37.6026876819314,127.013496185509
성신여대입구,3504,3868,3504,3868,37.5927179261346,127.016477649743
보문,1635,1624,1635,1624,37.5847632748488,127.019790458317
신설동,2304,2223,2304,2223,37.5762451837487,127.023278761358
북한산우이,3070,2734,3070,2734,37.6629661525542,127.012702176264
솔밭공원,2705,2558,2705,2558,37.6561546882896,127.013091650663
4.19민주묘지,3693,3408,3693,3408,37.6494786329719,127.013478245674
가오리,4392,4310,4392,4310,37.641713417798,127.016940435565
화계,3633,3396,3633,3396,37.6339304770753,127.0172978051
삼양,2036,2191,2036,2191,37.626835165677,127.018198221331
삼양사거리,2559,2540,2559,2540,37.6214280999689,127.020237295242
솔샘,6276,5719,6276,5719,37.6202522935181,127.013408969328
북한산보국문,6539,6026,6539,6026,37.6121461272569,127.008208009279
정릉,5034,4547,5034,4547,37.6026876819314,127.013496185509
성신여대입구,3398,3855,3398,3855,37.5927179261346,127.016477649743
보문,1631,1601,1631,1601,37.5847632748488,127.019790458317
신설동,2333,2301,2333,2301,37.5762451837487,127.023278761358
북한산우이,2902,2662,2902,2662,37.6629661525542,127.012702176264
솔밭공원,2664,2424,2664,2424,37.6561546882896,127.013091650663
4.19민주묘지,3789,3544,3789,3544,37.6494786329719,127.013478245674
가오리,4442,4261,4442,4261,37.641713417798,127.016940435565
화계,3608,3265,3608,3265,37.6339304770753,127.0172978051
삼양,2214,2211,2214,2211,37.626835165677,127.018198221331
삼양사거리,2616,2599,2616,2599,37.6214280999689,127.020237295242
솔샘,6424,5825,6424,5825,37.6202522935181,127.013408969328
북한산보국문,6961,6291,6961,6291,37.6121461272569,127.008208009279
정릉,5677,4855,5677,4855,37.6026876819314,127.013496185509
성신여대입구,3809,4278,3809,4278,37.5927179261346,127.016477649743
보문,1721,1658,1721,1658,37.5847632748488,127.019790458317
신설동,2325,2273,2325,2273,37.5762451837487,127.023278761358
북한산우이,4118,4134,4118,4134,37.6629661525542,127.012702176264
솔밭공원,1985,1861,1985,1861,37.6561546882896,127.013091650663
4.19민주묘지,2636,2242,2636,2242,37.6494786329719,127.013478245674
가오리,3136,2965,3136,2965,37.641713417798,127.016940435565
화계,2683,2543,2683,2543,37.6339304770753,127.0172978051
삼양,1620,1707,1620,1707,37.626835165677,127.018198221331
삼양사거리,1974,1982,1974,1982,37.6214280999689,127.020237295242
솔샘,4391,3939,4391,3939,37.6202522935181,127.013408969328
북한산보국문,5496,4841,5496,4841,37.6121461272569,127.008208009279
정릉,4005,3387,4005,3387,37.6026876819314,127.013496185509
성신여대입구,3002,3658,3002,3658,37.5927179261346,127.016477649743
보문,1318,1287,1318,1287,37.5847632748488,127.019790458317
신설동,1596,1483,1596,1483,37.5762451837487,127.023278761358
신설동,1328,1324,1328,1324,37.5762451837487,127.023278761358
보문,1142,1162,1142,1162,37.5847632748488,127.019790458317
성신여대입구,2433,2793,2433,2793,37.5927179261346,127.016477649743
정릉,3216,2714,3216,2714,37.6026876819314,127.013496185509
북한산보국문,4247,3923,4247,3923,37.6121461272569,127.008208009279
솔샘,3104,2970,3104,2970,37.6202522935181,127.013408969328
삼양사거리,1658,1566,1658,1566,37.6214280999689,127.020237295242
삼양,1343,1403,1343,1403,37.626835165677,127.018198221331
화계,2368,2249,2368,2249,37.6339304770753,127.0172978051
가오리,2514,2416,2514,2416,37.641713417798,127.016940435565
4.19민주묘지,2175,1988,2175,1988,37.6494786329719,127.013478245674
솔밭공원,1608,1557,1608,1557,37.6561546882896,127.013091650663
북한산우이,4717,4551,4717,4551,37.6629661525542,127.012702176264
신설동,2261,2207,2261,2207,37.5762451837487,127.023278761358
보문,1627,1605,1627,1605,37.5847632748488,127.019790458317
성신여대입구,3521,3901,3521,3901,37.5927179261346,127.016477649743
정릉,5028,4512,5028,4512,37.6026876819314,127.013496185509
북한산보국문,6386,6079,6386,6079,37.6121461272569,127.008208009279
솔샘,6258,5789,6258,5789,37.6202522935181,127.013408969328
삼양사거리,2601,2579,2601,2579,37.6214280999689,127.020237295242
삼양,2175,2329,2175,2329,37.626835165677,127.018198221331
화계,3685,3367,3685,3367,37.6339304770753,127.0172978051
가오리,4452,4338,4452,4338,37.641713417798,127.016940435565
4.19민주묘지,4053,3932,4053,3932,37.6494786329719,127.013478245674
솔밭공원,2613,2501,2613,2501,37.6561546882896,127.013091650663
북한산우이,3063,2842,3063,2842,37.6629661525542,127.012702176264
신설동,2349,2304,2349,2304,37.5762451837487,127.023278761358
보문,1650,1651,1650,1651,37.5847632748488,127.019790458317
성신여대입구,3635,3902,3635,3902,37.5927179261346,127.016477649743
정릉,5171,4645,5171,4645,37.6026876819314,127.013496185509
북한산보국문,6645,6179,6645,6179,37.6121461272569,127.008208009279
솔샘,6356,5897,6356,5897,37.6202522935181,127.013408969328
삼양사거리,2615,2566,2615,2566,37.6214280999689,127.020237295242
삼양,2101,2224,2101,2224,37.626835165677,127.018198221331
화계,3734,3523,3734,3523,37.6339304770753,127.0172978051
가오리,4543,4378,4543,4378,37.641713417798,127.016940435565
4.19민주묘지,3673,3571,3673,3571,37.6494786329719,127.013478245674
솔밭공원,2697,2511,2697,2511,37.6561546882896,127.013091650663
북한산우이,3353,2973,3353,2973,37.6629661525542,127.012702176264
신설동,2358,2356,2358,2356,37.5762451837487,127.023278761358
보문,1697,1709,1697,1709,37.5847632748488,127.019790458317
성신여대입구,3950,4495,3950,4495,37.5927179261346,127.016477649743
정릉,5550,4836,5550,4836,37.6026876819314,127.013496185509
북한산보국문,6972,6366,6972,6366,37.6121461272569,127.008208009279
솔샘,6778,5973,6778,5973,37.6202522935181,127.013408969328
북한산우이,3311,2901,3311,2901,37.6629661525542,127.012702176264
솔밭공원,2941,2731,2941,2731,37.6561546882896,127.013091650663
4.19민주묘지,4428,4261,4428,4261,37.6494786329719,127.013478245674
가오리,4759,4509,4759,4509,37.641713417798,127.016940435565
화계,3862,3471,3862,3471,37.6339304770753,127.0172978051
삼양,2239,2251,2239,2251,37.626835165677,127.018198221331
삼양사거리,2775,2659,2775,2659,37.6214280999689,127.020237295242
북한산우이,4119,4116,4119,4116,37.6629661525542,127.012702176264
솔밭공원,1752,1785,1752,1785,37.6561546882896,127.013091650663
4.19민주묘지,2487,2178,2487,2178,37.6494786329719,127.013478245674
가오리,2857,2646,2857,2646,37.641713417798,127.016940435565
화계,2476,2255,2476,2255,37.6339304770753,127.0172978051
삼양,1442,1439,1442,1439,37.626835165677,127.018198221331
삼양사거리,1790,1767,1790,1767,37.6214280999689,127.020237295242
솔샘,3864,3454,3864,3454,37.6202522935181,127.013408969328
북한산보국문,4604,3875,4604,3875,37.6121461272569,127.008208009279
정릉,3567,2828,3567,2828,37.6026876819314,127.013496185509
성신여대입구,2711,3138,2711,3138,37.5927179261346,127.016477649743
보문,1053,1049,1053,1049,37.5847632748488,127.019790458317
신설동,1462,1340,1462,1340,37.5762451837487,127.023278761358
북한산우이,3412,3200,3412,3200,37.6629661525542,127.012702176264
솔밭공원,2536,2403,2536,2403,37.6561546882896,127.013091650663
4.19민주묘지,3840,3510,3840,3510,37.6494786329719,127.013478245674
가오리,4307,4075,4307,4075,37.641713417798,127.016940435565
화계,3532,3298,3532,3298,37.6339304770753,127.0172978051
삼양,2042,2073,2042,2073,37.626835165677,127.018198221331
삼양사거리,2592,2498,2592,2498,37.6214280999689,127.020237295242
솔샘,5789,5146,5789,5146,37.6202522935181,127.013408969328
북한산보국문,6369,5684,6369,5684,37.6121461272569,127.008208009279
정릉,4869,4157,4869,4157,37.6026876819314,127.013496185509
성신여대입구,3488,4073,3488,4073,37.5927179261346,127.016477649743
보문,1579,1555,1579,1555,37.5847632748488,127.019790458317
신설동,2239,2119,2239,2119,37.5762451837487,127.023278761358
북한산우이,4303,4501,4303,4501,37.6629661525542,127.012702176264
솔밭공원,1921,1746,1921,1746,37.6561546882896,127.013091650663
4.19민주묘지,2503,2173,2503,2173,37.6494786329719,127.013478245674
가오리,3114,3080,3114,3080,37.641713417798,127.016940435565
화계,2688,2449,2688,2449,37.6339304770753,127.0172978051
삼양,1491,1533,1491,1533,37.626835165677,127.018198221331
삼양사거리,2060,1969,2060,1969,37.6214280999689,127.020237295242
솔샘,3998,3497,3998,3497,37.6202522935181,127.013408969328
북한산보국문,5099,4227,5099,4227,37.6121461272569,127.008208009279
정릉,3851,3044,3851,3044,37.6026876819314,127.013496185509
성신여대입구,2791,3352,2791,3352,37.5927179261346,127.016477649743
보문,1158,1150,1158,1150,37.5847632748488,127.019790458317
신설동,1504,1416,1504,1416,37.5762451837487,127.023278761358
북한산우이,6452,6076,6452,6076,37.6629661525542,127.012702176264
솔밭공원,1613,1592,1613,1592,37.6561546882896,127.013091650663
4.19민주묘지,2191,2048,2191,2048,37.6494786329719,127.013478245674
가오리,2626,2448,2626,2448,37.641713417798,127.016940435565
화계,3192,3022,3192,3022,37.6339304770753,127.0172978051
삼양,1342,1309,1342,1309,37.626835165677,127.018198221331
삼양사거리,1746,1722,1746,1722,37.6214280999689,127.020237295242
솔샘,3012,2879,3012,2879,37.6202522935181,127.013408969328
북한산보국문,4258,4028,4258,4028,37.6121461272569,127.008208009279
정릉,3262,2849,3262,2849,37.6026876819314,127.013496185509
성신여대입구,2362,2754,2362,2754,37.5927179261346,127.016477649743
보문,1288,1346,1288,1346,37.5847632748488,127.019790458317
신설동,1307,1289,1307,1289,37.5762451837487,127.023278761358
북한산보국문,6412,6183,6412,6183,37.6121461272569,127.008208009279
삼양사거리,2661,2653,2661,2653,37.6214280999689,127.020237295242
솔샘,6309,5963,6309,5963,37.6202522935181,127.013408969328
북한산우이,2925,2650,2925,2650,37.6629661525542,127.012702176264
솔밭공원,2667,2589,2667,2589,37.6561546882896,127.013091650663
4.19민주묘지,3994,3988,3994,3988,37.6494786329719,127.013478245674
가오리,4478,4395,4478,4395,37.641713417798,127.016940435565
화계,3660,3390,3660,3390,37.6339304770753,127.0172978051
삼양,2143,2224,2143,2224,37.626835165677,127.018198221331
신설동,2247,2178,2247,2178,37.5762451837487,127.023278761358
