사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,평일주말
20200524,경부선,가산디지털단지,3945,5451,9396,주말
20200524,경부선,구로,7637,7741,15378,주말
20200524,경부선,신길,4177,3636,7813,주말
20200524,경부선,신도림,1807,1830,3637,주말
20200524,경부선,영등포,26789,25938,52727,주말
20200524,경부선,대방,5346,5646,10992,주말
20200524,경부선,노량진,5382,5021,10403,주말
20200524,경부선,용산,21419,18920,40339,주말
20200524,경부선,남영,3633,3957,7590,주말
20200524,경부선,서울역,4429,835,5264,주말
20200524,경강선,여주,1458,1448,2906,주말
20200524,경강선,세종대왕릉,211,208,419,주말
20200524,경강선,부발,874,1670,2544,주말
20200524,경강선,이천,1493,1723,3216,주말
20200524,경강선,신둔도예촌,611,613,1224,주말
20200524,경강선,곤지암,1102,1392,2494,주말
20200524,경강선,초월,1176,1247,2423,주말
20200524,경강선,경기광주,2927,2982,5909,주말
20200524,경강선,삼동,869,830,1699,주말
20200524,경강선,이매,560,306,866,주말
20200524,경강선,판교,1748,1584,3332,주말
20200524,9호선2~3단계,중앙보훈병원,2945,2882,5827,주말
20200524,9호선2~3단계,둔촌오륜,335,352,687,주말
20200524,9호선2~3단계,올림픽공원,2616,2728,5344,주말
20200524,9호선2~3단계,한성백제,1177,1027,2204,주말
20200524,9호선2~3단계,송파나루,2191,2321,4512,주말
20200524,9호선2~3단계,석촌,3522,3046,6568,주말
20200524,9호선2~3단계,석촌고분,2423,2491,4914,주말
20200524,9호선2~3단계,삼전,2853,2852,5705,주말
20200524,9호선2~3단계,종합운동장,1927,1671,3598,주말
20200524,9호선2~3단계,봉은사,5844,5832,11676,주말
20200524,9호선2~3단계,삼성중앙,1627,1580,3207,주말
20200524,9호선2~3단계,선정릉,2647,2896,5543,주말
20200524,9호선2~3단계,언주,2663,2616,5279,주말
20200524,9호선,신논현,11774,11460,23234,주말
20200524,9호선,사평,959,1014,1973,주말
20200524,9호선,고속터미널,8395,10744,19139,주말
20200524,9호선,신반포,1198,1327,2525,주말
20200524,9호선,구반포,1298,1365,2663,주말
20200524,9호선,동작,970,906,1876,주말
20200524,9호선,흑석,3305,3546,6851,주말
20200524,9호선,노들,2151,1823,3974,주말
20200524,9호선,노량진,13818,14903,28721,주말
20200524,9호선,샛강,1753,1744,3497,주말
20200524,9호선,여의도,4853,4727,9580,주말
20200524,9호선,국회의사당,4026,3594,7620,주말
20200524,9호선,당산,7362,7225,14587,주말
20200524,9호선,선유도,2355,2257,4612,주말
20200524,9호선,신목동,1357,1258,2615,주말
20200524,9호선,염창,7241,6992,14233,주말
20200524,9호선,등촌,4047,4116,8163,주말
20200524,9호선,증미,2065,2094,4159,주말
20200524,9호선,가양,9031,8828,17859,주말
20200524,9호선,양천향교,3461,3640,7101,주말
20200524,9호선,마곡나루,4587,4559,9146,주말
20200524,9호선,신방화,3104,2967,6071,주말
20200524,9호선,공항시장,1829,1800,3629,주말
20200524,9호선,김포공항,6353,7558,13911,주말
20200524,9호선,개화,984,838,1822,주말
20200524,8호선,모란,4219,3500,7719,주말
20200524,8호선,수진,2690,2414,5104,주말
20200524,8호선,신흥,2645,2754,5399,주말
20200524,8호선,단대오거리,4812,4786,9598,주말
20200524,8호선,남한산성입구,6051,5490,11541,주말
20200524,8호선,산성,2978,3008,5986,주말
20200524,8호선,복정,4784,4480,9264,주말
20200524,8호선,장지,8094,8374,16468,주말
20200524,8호선,문정,4824,5043,9867,주말
20200524,8호선,가락시장,2987,3874,6861,주말
20200524,8호선,송파,3654,3445,7099,주말
20200524,8호선,석촌,3640,4232,7872,주말
20200524,8호선,잠실,7314,7904,15218,주말
20200524,8호선,몽촌토성,2662,2678,5340,주말
20200524,8호선,강동구청,3749,3963,7712,주말
20200524,8호선,천호,8228,9319,17547,주말
20200524,8호선,암사,7854,7236,15090,주말
20200524,7호선,부평구청,4198,3584,7782,주말
20200524,7호선,굴포천,3785,3713,7498,주말
20200524,7호선,삼산체육관,1920,1717,3637,주말
20200524,7호선,상동,5274,5101,10375,주말
20200524,7호선,부천시청,4660,4627,9287,주말
20200524,7호선,신중동,5560,5415,10975,주말
20200524,7호선,춘의,3038,2796,5834,주말
20200524,7호선,부천종합운동장,1854,1576,3430,주말
20200524,7호선,까치울,3361,3414,6775,주말
20200524,7호선,온수,3740,3755,7495,주말
20200524,7호선,천왕,3958,3728,7686,주말
20200524,7호선,광명사거리,11628,11440,23068,주말
20200524,7호선,철산,9560,9594,19154,주말
20200524,7호선,가산디지털단지,10365,9588,19953,주말
20200524,7호선,남구로,6101,5863,11964,주말
20200524,7호선,대림,5927,5467,11394,주말
20200524,7호선,신풍,5195,4855,10050,주말
20200524,7호선,보라매,4022,3894,7916,주말
20200524,7호선,신대방삼거리,7135,6970,14105,주말
20200524,7호선,장승배기,4567,4496,9063,주말
20200524,7호선,상도,4529,4441,8970,주말
20200524,7호선,숭실대입구,5121,5323,10444,주말
20200524,7호선,남성,5034,4945,9979,주말
20200524,7호선,이수,7490,7206,14696,주말
20200524,7호선,내방,4439,4616,9055,주말
20200524,7호선,고속터미널,10213,6973,17186,주말
20200524,7호선,반포,2600,2616,5216,주말
20200524,7호선,논현,6045,6285,12330,주말
20200524,7호선,학동,5327,5641,10968,주말
20200524,7호선,강남구청,4850,5391,10241,주말
20200524,7호선,청담,5579,5927,11506,주말
20200524,7호선,뚝섬유원지,6861,6483,13344,주말
20200524,7호선,건대입구,6577,6741,13318,주말
20200524,7호선,어린이대공원,7449,7457,14906,주말
20200524,7호선,군자,6809,5373,12182,주말
20200524,7호선,중곡,4508,4245,8753,주말
20200524,7호선,용마산,3053,3146,6199,주말
20200524,7호선,사가정,8094,7763,15857,주말
20200524,7호선,면목,7396,7173,14569,주말
20200524,7호선,상봉,8215,7531,15746,주말
20200524,7호선,중화,5489,5318,10807,주말
20200524,7호선,먹골,5011,4871,9882,주말
20200524,7호선,태릉입구,5019,4559,9578,주말
20200524,7호선,공릉,5856,5961,11817,주말
20200524,7호선,하계,8349,7862,16211,주말
20200524,7호선,중계,5974,5389,11363,주말
20200524,7호선,노원,9700,10048,19748,주말
20200524,7호선,마들,4762,4531,9293,주말
20200524,7호선,수락산,7052,6916,13968,주말
20200524,7호선,도봉산,4884,6592,11476,주말
20200524,7호선,장암,1097,743,1840,주말
20200524,6호선,봉화산,3491,3314,6805,주말
20200524,6호선,화랑대,4525,3983,8508,주말
20200524,6호선,태릉입구,2982,3350,6332,주말
20200524,6호선,석계,5881,5690,11571,주말
20200524,6호선,돌곶이,4828,4726,9554,주말
20200524,6호선,상월곡,2868,2590,5458,주말
20200524,6호선,월곡,4857,4743,9600,주말
20200524,6호선,고려대,3368,3297,6665,주말
20200524,6호선,안암,4598,4931,9529,주말
20200524,6호선,보문,3532,3306,6838,주말
20200524,6호선,창신,1385,1300,2685,주말
20200524,6호선,동묘앞,4956,4841,9797,주말
20200524,6호선,신당,3053,3886,6939,주말
20200524,6호선,청구,1455,1454,2909,주말
20200524,6호선,약수,1358,1484,2842,주말
20200524,6호선,버티고개,905,983,1888,주말
20200524,6호선,한강진,2862,3314,6176,주말
20200524,6호선,이태원,4645,4375,9020,주말
20200524,6호선,녹사평,2019,1884,3903,주말
20200524,6호선,삼각지,2197,1765,3962,주말
20200524,6호선,효창공원앞,2945,2541,5486,주말
20200524,6호선,공덕,5684,5335,11019,주말
20200524,6호선,대흥,3099,3131,6230,주말
20200524,6호선,광흥창,3382,3237,6619,주말
20200524,6호선,상수,4073,4800,8873,주말
20200524,6호선,합정,6975,6336,13311,주말
20200524,6호선,망원,7947,8808,16755,주말
20200524,6호선,마포구청,5949,5230,11179,주말
20200524,6호선,월드컵경기장,2806,2947,5753,주말
20200524,6호선,디지털미디어시티,4433,4474,8907,주말
20200524,6호선,증산,4988,4871,9859,주말
20200524,6호선,새절,5589,5546,11135,주말
20200524,6호선,구산,3015,2323,5338,주말
20200524,6호선,연신내,2,0,2,주말
20200524,6호선,독바위,1419,1631,3050,주말
20200524,6호선,불광,2752,2637,5389,주말
20200524,6호선,역촌,1765,2008,3773,주말
20200524,6호선,응암,7851,7895,15746,주말
20200524,5호선,마천,2559,2793,5352,주말
20200524,5호선,거여,3355,3332,6687,주말
20200524,5호선,개롱,2601,2816,5417,주말
20200524,5호선,오금,1613,1468,3081,주말
20200524,5호선,방이,3742,3438,7180,주말
20200524,5호선,올림픽공원,1746,1580,3326,주말
20200524,5호선,둔촌동,3850,4053,7903,주말
20200524,5호선,상일동,6371,6135,12506,주말
20200524,5호선,고덕,3239,3283,6522,주말
20200524,5호선,명일,3530,3548,7078,주말
20200524,5호선,굽은다리,4082,3841,7923,주말
20200524,5호선,길동,3415,3462,6877,주말
20200524,5호선,강동,8648,8044,16692,주말
20200524,5호선,천호,10204,9864,20068,주말
20200524,5호선,광나루,5956,5834,11790,주말
20200524,5호선,아차산,8174,8221,16395,주말
20200524,5호선,군자,5141,5644,10785,주말
20200524,5호선,장한평,6172,6039,12211,주말
20200524,5호선,답십리,6287,5743,12030,주말
20200524,5호선,마장,2702,2582,5284,주말
20200524,5호선,왕십리,1846,2225,4071,주말
20200524,5호선,행당,3246,3025,6271,주말
20200524,5호선,신금호,2515,2642,5157,주말
20200524,5호선,청구,1531,1359,2890,주말
20200524,5호선,동대문역사문화공원,480,614,1094,주말
20200524,5호선,을지로4가,1199,1296,2495,주말
20200524,5호선,종로3가,6411,6057,12468,주말
20200524,5호선,광화문,8332,8437,16769,주말
20200524,5호선,서대문,4397,4146,8543,주말
20200524,5호선,충정로,1226,1273,2499,주말
20200524,5호선,애오개,2319,2388,4707,주말
20200524,5호선,공덕,3895,4060,7955,주말
20200524,5호선,마포,4104,3996,8100,주말
20200524,5호선,여의나루,6003,5708,11711,주말
20200524,5호선,여의도,4641,4977,9618,주말
20200524,5호선,신길,1330,1520,2850,주말
20200524,5호선,영등포시장,3453,3565,7018,주말
20200524,5호선,영등포구청,1068,988,2056,주말
20200524,5호선,양평,2144,2185,4329,주말
20200524,5호선,오목교,9722,9693,19415,주말
20200524,5호선,목동,6606,6778,13384,주말
20200524,5호선,신정,5210,4610,9820,주말
20200524,5호선,까치산,13773,13131,26904,주말
20200524,5호선,화곡,13307,14993,28300,주말
20200524,5호선,우장산,2906,4176,7082,주말
20200524,5호선,발산,5155,4490,9645,주말
20200524,5호선,마곡,1284,1500,2784,주말
20200524,5호선,송정,1818,2246,4064,주말
20200524,5호선,김포공항,3657,2989,6646,주말
20200524,5호선,개화산,1157,1479,2636,주말
20200524,5호선,방화,1595,2116,3711,주말
20200524,4호선,남태령,468,401,869,주말
20200524,4호선,사당,12919,12085,25004,주말
20200524,4호선,총신대입구,9113,10037,19150,주말
20200524,4호선,동작,1609,1585,3194,주말
20200524,4호선,이촌,3436,4076,7512,주말
20200524,4호선,신용산,5238,5211,10449,주말
20200524,4호선,삼각지,1475,1723,3198,주말
20200524,4호선,숙대입구,5603,5539,11142,주말
20200524,4호선,서울역,3335,7079,10414,주말
20200524,4호선,회현,6533,7162,13695,주말
20200524,4호선,명동,7909,8334,16243,주말
20200524,4호선,충무로,7042,7262,14304,주말
20200524,4호선,동대문역사문화공원,7051,7186,14237,주말
20200524,4호선,동대문,5558,5941,11499,주말
20200524,4호선,혜화,17266,18095,35361,주말
20200524,4호선,한성대입구,6514,6564,13078,주말
20200524,4호선,성신여대입구,11001,10583,21584,주말
20200524,4호선,길음,8996,8972,17968,주말
20200524,4호선,미아사거리,14400,13762,28162,주말
20200524,4호선,미아,7507,6861,14368,주말
20200524,4호선,수유,17588,16604,34192,주말
20200524,4호선,쌍문,14388,12922,27310,주말
20200524,4호선,창동,13375,14072,27447,주말
20200524,4호선,노원,10890,11877,22767,주말
20200524,4호선,상계,9120,8462,17582,주말
20200524,4호선,당고개,6564,6222,12786,주말
20200524,3호선,오금,2750,2762,5512,주말
20200524,3호선,경찰병원,2506,2674,5180,주말
20200524,3호선,가락시장,3157,3436,6593,주말
20200524,3호선,수서,8728,8284,17012,주말
20200524,3호선,일원,2555,2661,5216,주말
20200524,3호선,대청,3459,3257,6716,주말
20200524,3호선,학여울,639,699,1338,주말
20200524,3호선,대치,4722,4148,8870,주말
20200524,3호선,도곡,1675,1764,3439,주말
20200524,3호선,매봉,3271,3216,6487,주말
20200524,3호선,양재,11478,13424,24902,주말
20200524,3호선,남부터미널,12626,13182,25808,주말
20200524,3호선,교대,3871,2401,6272,주말
20200524,3호선,고속터미널,34019,32146,66165,주말
20200524,3호선,잠원,2320,2326,4646,주말
20200524,3호선,신사,12082,12470,24552,주말
20200524,3호선,압구정,11146,11605,22751,주말
20200524,3호선,옥수,4379,4685,9064,주말
20200524,3호선,금호,4003,3798,7801,주말
20200524,3호선,약수,5856,5617,11473,주말
20200524,3호선,동대입구,3971,4308,8279,주말
20200524,3호선,을지로3가,2384,2484,4868,주말
20200524,3호선,종로3가,2861,4002,6863,주말
20200524,3호선,안국,7060,8069,15129,주말
20200524,3호선,경복궁,7732,8123,15855,주말
20200524,3호선,독립문,3606,3825,7431,주말
20200524,3호선,무악재,1597,1720,3317,주말
20200524,3호선,홍제,8297,7820,16117,주말
20200524,3호선,녹번,5374,4941,10315,주말
20200524,3호선,불광,8215,9454,17669,주말
20200524,3호선,연신내,19917,18784,38701,주말
20200524,3호선,구파발,9597,9862,19459,주말
20200524,3호선,지축,1472,1332,2804,주말
20200524,2호선,용두,850,868,1718,주말
20200524,2호선,신정네거리,4088,4066,8154,주말
20200524,2호선,양천구청,2696,2744,5440,주말
20200524,2호선,도림천,449,413,862,주말
20200524,2호선,신설동,2398,2402,4800,주말
20200524,2호선,신답,619,673,1292,주말
20200524,2호선,용답,1412,1375,2787,주말
20200524,2호선,충정로,3277,3389,6666,주말
20200524,2호선,아현,4248,4266,8514,주말
20200524,2호선,이대,5474,5854,11328,주말
20200524,2호선,신촌,17466,17638,35104,주말
20200524,2호선,홍대입구,28389,27729,56118,주말
20200524,2호선,합정,15525,16063,31588,주말
20200524,2호선,당산,7871,8462,16333,주말
20200524,2호선,영등포구청,6615,6708,13323,주말
20200524,2호선,문래,6346,6788,13134,주말
20200524,2호선,신도림,24801,24813,49614,주말
20200524,2호선,대림,13399,13672,27071,주말
20200524,2호선,구로디지털단지,20727,20473,41200,주말
20200524,2호선,신대방,13473,13080,26553,주말
20200524,2호선,신림,33016,32649,65665,주말
20200524,2호선,봉천,11077,10554,21631,주말
20200524,2호선,서울대입구,24402,25149,49551,주말
20200524,2호선,낙성대,13674,14129,27803,주말
20200524,2호선,사당,19672,21491,41163,주말
20200524,2호선,방배,5964,6234,12198,주말
20200524,2호선,서초,9932,9452,19384,주말
20200524,2호선,교대,9628,10726,20354,주말
20200524,2호선,강남,29974,28110,58084,주말
20200524,2호선,역삼,9756,10857,20613,주말
20200524,2호선,선릉,11035,9790,20825,주말
20200524,2호선,삼성,16735,16900,33635,주말
20200524,2호선,종합운동장,3285,3770,7055,주말
20200524,2호선,잠실새내,9212,9685,18897,주말
20200524,2호선,잠실,36412,33752,70164,주말
20200524,2호선,잠실나루,4599,4615,9214,주말
20200524,2호선,강변,20132,20496,40628,주말
20200524,2호선,구의,10302,10170,20472,주말
20200524,2호선,건대입구,22421,22978,45399,주말
20200524,2호선,성수,9501,11037,20538,주말
20200524,2호선,뚝섬,8296,8384,16680,주말
20200524,2호선,한양대,2398,2717,5115,주말
20200524,2호선,왕십리,8305,7033,15338,주말
20200524,2호선,상왕십리,5756,5697,11453,주말
20200524,2호선,신당,6873,7283,14156,주말
20200524,2호선,동대문역사문화공원,5882,7207,13089,주말
20200524,2호선,을지로4가,2719,2754,5473,주말
20200524,2호선,을지로3가,5232,5037,10269,주말
20200524,2호선,을지로입구,12285,11996,24281,주말
20200524,2호선,시청,4186,3676,7862,주말
20200524,1호선,동묘앞,9470,9753,19223,주말
20200524,1호선,청량리,12324,12144,24468,주말
20200524,1호선,제기동,7958,8198,16156,주말
20200524,1호선,신설동,6397,6412,12809,주말
20200524,1호선,동대문,7455,8628,16083,주말
20200524,1호선,종로5가,7306,7634,14940,주말
20200524,1호선,종로3가,12493,11569,24062,주말
20200524,1호선,종각,11006,10013,21019,주말
20200524,1호선,시청,5517,5497,11014,주말
20200524,1호선,서울역,20504,18477,38981,주말
20200524,중앙선,국수,533,499,1032,주말
20200524,중앙선,신원,220,188,408,주말
20200524,중앙선,양수,1486,1295,2781,주말
20200524,중앙선,운길산,1115,1061,2176,주말
20200524,중앙선,팔당,1055,1076,2131,주말
20200524,중앙선,도심,1136,1013,2149,주말
20200524,중앙선,덕소,2932,2928,5860,주말
20200524,중앙선,양정,438,362,800,주말
20200524,중앙선,도농,4051,4094,8145,주말
20200524,중앙선,구리,6343,6675,13018,주말
20200524,중앙선,양원,733,792,1525,주말
20200524,중앙선,망우,3879,3910,7789,주말
20200524,중앙선,상봉,3410,3288,6698,주말
20200524,중앙선,중랑,2981,2905,5886,주말
20200524,중앙선,회기,12625,12942,25567,주말
20200524,장항선,신창,845,1217,2062,주말
20200524,장항선,온양온천,3634,3699,7333,주말
20200524,장항선,배방,653,772,1425,주말
20200524,장항선,아산,2162,1687,3849,주말
20200524,장항선,쌍용,1153,1179,2332,주말
20200524,장항선,봉명,547,566,1113,주말
20200524,일산선,대화,5477,4965,10442,주말
20200524,일산선,주엽,3675,3625,7300,주말
20200524,일산선,정발산,4533,4476,9009,주말
20200524,일산선,마두,2908,2875,5783,주말
20200524,일산선,백석,5071,4958,10029,주말
20200524,일산선,대곡,893,752,1645,주말
20200524,중앙선,아신,441,413,854,주말
20200524,중앙선,오빈,200,171,371,주말
20200524,중앙선,양평,1855,1606,3461,주말
20200524,중앙선,원덕,298,223,521,주말
20200524,중앙선,용문,1630,1336,2966,주말
20200524,중앙선,지평,40,29,69,주말
20200524,안산선,신길온천,882,847,1729,주말
20200524,안산선,정왕,3705,4100,7805,주말
20200524,안산선,오이도,4851,4845,9696,주말
20200524,안산선,수리산,1738,1559,3297,주말
20200524,우이신설선,북한산우이,2290,2443,4733,주말
20200524,우이신설선,솔밭공원,1222,1153,2375,주말
20200524,우이신설선,4.19민주묘지,1582,1435,3017,주말
20200524,우이신설선,가오리,1894,1758,3652,주말
20200524,우이신설선,화계,1737,1554,3291,주말
20200524,우이신설선,삼양,1017,1050,2067,주말
20200524,우이신설선,삼양사거리,1297,1321,2618,주말
20200524,우이신설선,솔샘,2387,2262,4649,주말
20200524,안산선,초지,1765,1671,3436,주말
20200524,안산선,고잔,3429,3349,6778,주말
20200524,안산선,중앙,9147,9177,18324,주말
20200524,안산선,한대앞,3681,3545,7226,주말
20200524,안산선,상록수,8934,8563,17497,주말
20200524,안산선,반월,2158,2205,4363,주말
20200524,안산선,대야미,2568,2367,4935,주말
20200524,안산선,산본,6801,7232,14033,주말
20200524,수인선,인천,662,989,1651,주말
20200530,수인선,월곶,1609,1610,3219,주말
20200530,1호선,서울역,24739,25452,50191,주말
20200530,1호선,시청,7978,7916,15894,주말
20200530,1호선,종각,18527,18225,36752,주말
20200530,1호선,종로3가,20409,19684,40093,주말
20200530,1호선,종로5가,16686,16865,33551,주말
20200530,1호선,동대문,10379,10212,20591,주말
20200530,1호선,신설동,9056,8645,17701,주말
20200530,1호선,제기동,13527,13866,27393,주말
20200530,1호선,청량리,16930,17063,33993,주말
20200530,1호선,동묘앞,10485,10908,21393,주말
20200530,2호선,을지로입구,17407,16950,34357,주말
20200530,2호선,을지로3가,8285,8760,17045,주말
20200530,2호선,을지로4가,6809,7091,13900,주말
20200530,2호선,동대문역사문화공원,8959,9402,18361,주말
20200530,2호선,신당,9960,10043,20003,주말
20200530,2호선,상왕십리,8895,8188,17083,주말
20200530,2호선,왕십리,12224,10341,22565,주말
20200530,2호선,한양대,4389,4539,8928,주말
20200530,2호선,뚝섬,11528,12302,23830,주말
20200530,2호선,성수,13522,15552,29074,주말
20200530,2호선,건대입구,29606,32781,62387,주말
20200530,2호선,구의,15190,14397,29587,주말
20200530,2호선,강변,26875,27473,54348,주말
20200530,2호선,잠실나루,7107,6792,13899,주말
20200530,2호선,잠실,51429,48367,99796,주말
20200530,2호선,잠실새내,14795,16013,30808,주말
20200530,2호선,종합운동장,4413,4832,9245,주말
20200530,2호선,삼성,24644,25076,49720,주말
20200530,2호선,선릉,23127,20590,43717,주말
20200530,2호선,역삼,17286,18838,36124,주말
20200530,2호선,강남,54966,55940,110906,주말
20200530,2호선,교대,17175,19468,36643,주말
20200530,2호선,서초,11160,11316,22476,주말
20200530,2호선,방배,10108,10252,20360,주말
20200530,2호선,사당,28545,32419,60964,주말
20200530,2호선,낙성대,20296,18674,38970,주말
20200530,2호선,서울대입구,36304,34893,71197,주말
20200530,2호선,봉천,16741,14967,31708,주말
20200530,2호선,신림,47490,44572,92062,주말
20200530,2호선,신대방,18798,17788,36586,주말
20200530,2호선,구로디지털단지,31827,31639,63466,주말
20200530,2호선,대림,17307,18237,35544,주말
20200530,2호선,신도림,38387,38736,77123,주말
20200530,2호선,문래,10615,11178,21793,주말
20200530,2호선,영등포구청,11592,12038,23630,주말
20200530,2호선,당산,12082,13417,25499,주말
20200530,2호선,합정,22586,25347,47933,주말
20200530,2호선,홍대입구,41205,44728,85933,주말
20200530,2호선,신촌,25259,26237,51496,주말
20200530,2호선,이대,8287,8171,16458,주말
20200530,2호선,아현,6405,6052,12457,주말
20200530,2호선,충정로,4952,5178,10130,주말
20200530,2호선,용답,1801,1679,3480,주말
20200530,2호선,신답,879,916,1795,주말
20200530,2호선,신설동,2872,2763,5635,주말
20200530,2호선,도림천,734,689,1423,주말
20200530,2호선,양천구청,4448,4368,8816,주말
20200530,2호선,신정네거리,6503,6591,13094,주말
20200530,2호선,용두,1464,1512,2976,주말
20200530,3호선,지축,2153,2030,4183,주말
20200530,3호선,구파발,15173,15278,30451,주말
20200530,3호선,연신내,29465,27612,57077,주말
20200530,3호선,불광,12367,13884,26251,주말
20200530,3호선,녹번,8798,7482,16280,주말
20200530,3호선,홍제,12726,11591,24317,주말
20200530,3호선,무악재,2496,2701,5197,주말
20200530,3호선,독립문,5314,5703,11017,주말
20200530,3호선,경복궁,11820,12415,24235,주말
20200530,3호선,안국,10884,12862,23746,주말
20200530,3호선,종로3가,4698,6647,11345,주말
20200530,3호선,을지로3가,4301,5233,9534,주말
20200530,3호선,동대입구,5231,5722,10953,주말
20200530,3호선,약수,8503,7947,16450,주말
20200530,3호선,금호,5553,4944,10497,주말
20200530,3호선,옥수,6866,6792,13658,주말
20200530,3호선,압구정,21865,23435,45300,주말
20200530,3호선,신사,22595,24456,47051,주말
20200530,3호선,잠원,4092,3896,7988,주말
20200530,3호선,고속터미널,42506,43237,85743,주말
20200530,3호선,교대,6617,4031,10648,주말
20200530,3호선,남부터미널,18401,18590,36991,주말
20200530,3호선,양재,20169,21928,42097,주말
20200530,3호선,매봉,5095,4768,9863,주말
20200530,3호선,도곡,3034,3053,6087,주말
20200530,3호선,대치,7620,6915,14535,주말
20200530,3호선,학여울,1356,1370,2726,주말
20200530,3호선,대청,5426,4907,10333,주말
20200530,3호선,일원,4358,4193,8551,주말
20200530,3호선,수서,11276,11368,22644,주말
20200530,3호선,가락시장,5892,5718,11610,주말
20200530,3호선,경찰병원,3569,3395,6964,주말
20200530,3호선,오금,3594,3380,6974,주말
20200530,4호선,당고개,10341,9712,20053,주말
20200530,4호선,상계,13503,12492,25995,주말
20200530,4호선,노원,15187,17258,32445,주말
20200530,4호선,창동,18642,19977,38619,주말
20200530,4호선,쌍문,20786,18365,39151,주말
20200530,4호선,수유,25215,24345,49560,주말
20200530,4호선,미아,10798,10083,20881,주말
20200530,4호선,미아사거리,21317,20283,41600,주말
20200530,4호선,길음,13372,12522,25894,주말
20200530,4호선,성신여대입구,16004,15131,31135,주말
20200530,4호선,한성대입구,10429,9974,20403,주말
20200530,4호선,혜화,22027,23596,45623,주말
20200530,4호선,동대문,14252,13698,27950,주말
20200530,4호선,동대문역사문화공원,9881,8488,18369,주말
20200530,4호선,충무로,11807,12526,24333,주말
20200530,4호선,명동,11407,13009,24416,주말
20200530,4호선,회현,16150,17176,33326,주말
20200530,4호선,서울역,4747,9535,14282,주말
20200530,4호선,숙대입구,8231,7986,16217,주말
20200530,4호선,삼각지,2295,2889,5184,주말
20200530,4호선,신용산,7251,7922,15173,주말
20200530,4호선,이촌,4522,5368,9890,주말
20200530,4호선,동작,2336,2394,4730,주말
20200530,4호선,총신대입구,13702,15146,28848,주말
20200530,4호선,사당,19432,16706,36138,주말
20200530,4호선,남태령,825,610,1435,주말
20200530,5호선,방화,4752,4365,9117,주말
20200530,5호선,개화산,3447,3298,6745,주말
20200530,5호선,김포공항,4992,5251,10243,주말
20200530,5호선,송정,4824,4486,9310,주말
20200530,5호선,마곡,3669,3433,7102,주말
20200530,5호선,발산,11268,11901,23169,주말
20200530,5호선,우장산,8870,9006,17876,주말
20200530,5호선,화곡,18274,16732,35006,주말
20200530,5호선,까치산,19760,18671,38431,주말
20200530,5호선,신정,8265,6686,14951,주말
20200530,5호선,목동,10292,10792,21084,주말
20200530,5호선,오목교,14670,15349,30019,주말
20200530,5호선,양평,3273,2996,6269,주말
20200530,5호선,영등포구청,1826,1772,3598,주말
20200530,5호선,영등포시장,5916,6424,12340,주말
20200530,5호선,신길,2081,2203,4284,주말
20200530,5호선,여의도,7710,8802,16512,주말
20200530,5호선,여의나루,11274,11847,23121,주말
20200530,5호선,마포,6681,6718,13399,주말
20200530,5호선,공덕,6325,6795,13120,주말
20200530,5호선,애오개,3404,3196,6600,주말
20200530,5호선,충정로,1811,1688,3499,주말
20200530,5호선,서대문,6354,6328,12682,주말
20200530,5호선,광화문,12055,12598,24653,주말
20200530,5호선,종로3가,9596,10072,19668,주말
20200530,5호선,을지로4가,3141,3476,6617,주말
20200530,5호선,동대문역사문화공원,782,1029,1811,주말
20200530,5호선,청구,2475,2018,4493,주말
20200530,5호선,신금호,3601,3556,7157,주말
20200530,5호선,행당,5230,4497,9727,주말
20200530,5호선,왕십리,3026,3602,6628,주말
20200530,5호선,마장,3614,3503,7117,주말
20200530,5호선,답십리,9288,8534,17822,주말
20200530,5호선,장한평,10129,9847,19976,주말
20200530,5호선,군자,7556,8245,15801,주말
20200530,5호선,아차산,11797,11490,23287,주말
20200530,5호선,광나루,9212,8666,17878,주말
20200530,5호선,천호,15436,15394,30830,주말
20200530,5호선,강동,13439,11762,25201,주말
20200530,5호선,길동,5235,5337,10572,주말
20200530,5호선,굽은다리,6155,5716,11871,주말
20200530,5호선,명일,5273,5035,10308,주말
20200530,5호선,고덕,4853,4836,9689,주말
20200530,5호선,상일동,10391,9308,19699,주말
20200530,5호선,둔촌동,5545,5641,11186,주말
20200530,5호선,올림픽공원,2746,2355,5101,주말
20200530,5호선,방이,4536,4451,8987,주말
20200530,5호선,오금,2127,1968,4095,주말
20200530,5호선,개롱,3870,4013,7883,주말
20200530,5호선,거여,5008,4826,9834,주말
20200530,5호선,마천,4030,4071,8101,주말
20200530,6호선,응암,11523,10964,22487,주말
20200530,6호선,역촌,2561,2758,5319,주말
20200530,6호선,불광,3675,3651,7326,주말
20200530,6호선,독바위,1858,2148,4006,주말
20200530,6호선,연신내,1,0,1,주말
20200530,6호선,구산,4807,3632,8439,주말
20200530,6호선,새절,8742,8077,16819,주말
20200530,6호선,증산,7290,6803,14093,주말
20200530,6호선,디지털미디어시티,6569,6457,13026,주말
20200530,6호선,월드컵경기장,4370,4698,9068,주말
20200530,6호선,마포구청,8512,7240,15752,주말
20200530,6호선,망원,11278,12784,24062,주말
20200530,6호선,합정,9961,9818,19779,주말
20200530,6호선,상수,5745,7132,12877,주말
20200530,6호선,광흥창,4593,4139,8732,주말
20200530,6호선,대흥,4446,4610,9056,주말
20200530,6호선,공덕,9016,8428,17444,주말
