사용월,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,lat,lng
202105,5호선,여의나루,257280,286159,543439,37.5270851610199,126.932863954929
202105,5호선,여의도,560246,589518,1149764,37.5218423045786,126.924484687694
202105,5호선,영등포구청,80923,82095,163018,37.5256996614804,126.896626898379
202105,5호선,영등포시장,195026,200795,395821,37.5227345248969,126.904959169819
202105,5호선,오금,77042,75584,152626,37.5022659793733,127.127879247544
202105,5호선,오목교,447342,484373,931715,37.5244500703802,126.875354626254
202105,5호선,올림픽공원,90236,79386,169622,37.5160876492782,127.130600140827
202105,5호선,왕십리,93830,102175,196005,37.5612217415191,127.036655378283
202105,5호선,우장산,293543,288215,581758,37.5490001953873,126.836408931785
202105,5호선,을지로4가,122636,126801,249437,37.5666369941572,126.997852780281
202105,5호선,장한평,374431,369033,743464,37.5615026802954,127.064421108758
202105,5호선,종로3가,252336,251167,503503,37.5704266025836,126.99202930223
202105,5호선,천호,367449,365340,732789,37.5385789820645,127.123742434482
202105,5호선,청구,81876,74085,155961,37.5602939125022,127.013806006802
202105,5호선,충정로,100150,101639,201789,37.5598377952439,126.964474043785
202105,5호선,하남검단산,98852,96835,195687,37.5397591397808,127.22344448627
202105,5호선,하남시청,104574,105467,210041,37.5419015378666,127.206464400472
202105,5호선,하남풍산,79379,79243,158622,37.5520576727898,127.203870649661
202105,5호선,행당,167726,148335,316061,37.5572784369263,127.029232035475
202105,5호선,화곡,576353,540297,1116650,37.5414336176977,126.840496450153
202106,5호선,강동,410132,390646,800778,37.5355205088294,127.133529582127
202106,5호선,강일,71025,73671,144696,37.5575265973614,127.175938009116
202106,5호선,개롱,145379,150518,295897,37.4978146566399,127.135158595127
202106,5호선,개화산,121172,114579,235751,37.572270024754,126.806001672732
202106,5호선,거여,191244,182461,373705,37.4932073280335,127.144032331306
202106,5호선,고덕,207312,206060,413372,37.5550473189056,127.15394941502
202106,5호선,공덕,321831,342229,664060,37.5428436189268,126.95133595616
202106,5호선,광나루,285064,259767,544831,37.5452786641598,127.103686533578
202106,5호선,광화문,660503,695603,1356106,37.5716228232824,126.976787992565
202106,5호선,군자,244955,268368,513323,37.5573631939521,127.079017279019
202106,5호선,굽은다리,211491,201292,412783,37.5457314720664,127.142970847846
202106,5호선,길동,176836,183659,360495,37.5378115570072,127.13999920444
202106,5호선,김포공항,156649,149965,306614,37.562313207852,126.801278424065
202106,5호선,까치산,635947,611606,1247553,37.5319560847746,126.846611592059
202106,5호선,답십리,352059,321426,673485,37.5664458277827,127.05318095956
202106,5호선,동대문역사문화공원,63983,75013,138996,37.5655895229776,127.009131498424
202106,5호선,둔촌동,191768,190778,382546,37.5276413733277,127.136190298465
202106,5호선,마곡,229591,228258,457849,37.5601984535897,126.825547992125
202106,5호선,마장,122123,113576,235699,37.5662827804848,127.043163438528
202106,5호선,마천,141849,140820,282669,37.4946706182588,127.152320621872
202106,5호선,마포,321694,328486,650180,37.5395837885645,126.945920370023
202106,5호선,명일,190714,197089,387803,37.5512602756216,127.144000929119
202106,5호선,목동,373569,408943,782512,37.52619868083,126.864742584692
202106,5호선,미사,326566,323586,650152,37.5631031857702,127.19269715129
202106,5호선,발산,437448,450971,888419,37.5590292668195,126.837310771961
202106,5호선,방이,153220,158275,311495,37.5085564458698,127.125854699016
202106,5호선,방화,150064,142885,292949,37.5770031079469,126.81262993382
202106,5호선,상일동,354855,318764,673619,37.5566643781876,127.165829221931
202106,5호선,서대문,423315,432672,855987,37.565856271913,126.966637398787
202106,5호선,송정,146850,136472,283322,37.5614775483136,126.811055407613
202106,5호선,신금호,143189,147451,290640,37.5545324884294,127.020064146247
202106,5호선,신길,89991,96502,186493,37.5176677017212,126.914336937521
202106,5호선,신정,310716,248492,559208,37.5252107928783,126.857290392028
202106,5호선,아차산,312129,304171,616300,37.5524011361136,127.08937059931
202106,5호선,애오개,154937,155721,310658,37.5533624029594,126.95661326016
202106,5호선,양평,168877,166682,335559,37.5255116853806,126.886865676125
202106,5호선,여의나루,238356,267863,506219,37.5270851610199,126.932863954929
202106,5호선,여의도,630135,666237,1296372,37.5218423045786,126.924484687694
202106,5호선,영등포구청,88700,90018,178718,37.5256996614804,126.896626898379
202106,5호선,영등포시장,211546,218475,430021,37.5227345248969,126.904959169819
202106,5호선,오금,86240,84259,170499,37.5022659793733,127.127879247544
202106,5호선,오목교,481369,523559,1004928,37.5244500703802,126.875354626254
202106,5호선,올림픽공원,97065,84474,181539,37.5160876492782,127.130600140827
202106,5호선,왕십리,100889,110259,211148,37.5612217415191,127.036655378283
202106,5호선,우장산,319023,312627,631650,37.5490001953873,126.836408931785
202106,5호선,을지로4가,136242,140661,276903,37.5666369941572,126.997852780281
202106,5호선,장한평,410158,405937,816095,37.5615026802954,127.064421108758
202106,5호선,종로3가,262982,262627,525609,37.5704266025836,126.99202930223
202106,5호선,천호,385802,386291,772093,37.5385789820645,127.123742434482
202106,5호선,청구,89176,81623,170799,37.5602939125022,127.013806006802
202106,5호선,충정로,111129,113172,224301,37.5598377952439,126.964474043785
202106,5호선,하남검단산,105037,102346,207383,37.5397591397808,127.22344448627
202106,5호선,하남시청,113682,114397,228079,37.5419015378666,127.206464400472
202106,5호선,하남풍산,88437,88072,176509,37.5520576727898,127.203870649661
202106,5호선,행당,184699,163875,348574,37.5572784369263,127.029232035475
202106,5호선,화곡,623675,583126,1206801,37.5414336176977,126.840496450153
202107,5호선,강동,373637,355959,729596,37.5355205088294,127.133529582127
202107,5호선,강일,64836,65894,130730,37.5575265973614,127.175938009116
202107,5호선,개롱,131182,137386,268568,37.4978146566399,127.135158595127
202107,5호선,개화산,109372,104378,213750,37.572270024754,126.806001672732
202107,5호선,거여,172689,165672,338361,37.4932073280335,127.144032331306
202107,5호선,고덕,187641,188391,376032,37.5550473189056,127.15394941502
202107,5호선,공덕,276654,295054,571708,37.5428436189268,126.95133595616
202107,5호선,광나루,252511,230246,482757,37.5452786641598,127.103686533578
202107,5호선,광화문,584906,612433,1197339,37.5716228232824,126.976787992565
202107,5호선,군자,223544,241568,465112,37.5573631939521,127.079017279019
202107,5호선,굽은다리,197302,188884,386186,37.5457314720664,127.142970847846
202107,5호선,길동,162012,168740,330752,37.5378115570072,127.13999920444
202107,5호선,김포공항,149834,142519,292353,37.562313207852,126.801278424065
202107,5호선,까치산,580216,562400,1142616,37.5319560847746,126.846611592059
202107,5호선,답십리,319729,292972,612701,37.5664458277827,127.05318095956
202107,5호선,동대문역사문화공원,57351,66382,123733,37.5655895229776,127.009131498424
202107,5호선,둔촌동,172471,172460,344931,37.5276413733277,127.136190298465
202107,5호선,마곡,210549,207830,418379,37.5601984535897,126.825547992125
202107,5호선,마장,108809,100233,209042,37.5662827804848,127.043163438528
202107,5호선,마천,129010,127059,256069,37.4946706182588,127.152320621872
202107,5호선,마포,281617,287787,569404,37.5395837885645,126.945920370023
202107,5호선,명일,168120,174602,342722,37.5512602756216,127.144000929119
202107,5호선,목동,334395,368161,702556,37.52619868083,126.864742584692
202107,5호선,미사,295792,295807,591599,37.5631031857702,127.19269715129
202107,5호선,발산,386856,396194,783050,37.5590292668195,126.837310771961
202107,5호선,방이,138098,142952,281050,37.5085564458698,127.125854699016
202107,5호선,방화,135685,130746,266431,37.5770031079469,126.81262993382
202107,5호선,상일동,314566,287402,601968,37.5566643781876,127.165829221931
202107,5호선,서대문,378347,384669,763016,37.565856271913,126.966637398787
202107,5호선,송정,132114,123171,255285,37.5614775483136,126.811055407613
202107,5호선,신금호,124405,129884,254289,37.5545324884294,127.020064146247
202107,5호선,신길,80445,86588,167033,37.5176677017212,126.914336937521
202107,5호선,신정,280511,225555,506066,37.5252107928783,126.857290392028
202107,5호선,아차산,276968,271853,548821,37.5524011361136,127.08937059931
202107,5호선,애오개,137388,138040,275428,37.5533624029594,126.95661326016
202107,5호선,양평,150319,148991,299310,37.5255116853806,126.886865676125
202107,5호선,여의나루,181410,197458,378868,37.5270851610199,126.932863954929
202107,5호선,여의도,528274,552810,1081084,37.5218423045786,126.924484687694
202107,5호선,영등포구청,80068,81102,161170,37.5256996614804,126.896626898379
202107,5호선,영등포시장,191118,195707,386825,37.5227345248969,126.904959169819
202107,5호선,오금,76263,74612,150875,37.5022659793733,127.127879247544
202107,5호선,오목교,433267,468959,902226,37.5244500703802,126.875354626254
202107,5호선,올림픽공원,84985,73652,158637,37.5160876492782,127.130600140827
202107,5호선,왕십리,93391,99917,193308,37.5612217415191,127.036655378283
202107,5호선,우장산,277589,276435,554024,37.5490001953873,126.836408931785
202107,5호선,을지로4가,121396,125091,246487,37.5666369941572,126.997852780281
202107,5호선,장한평,376819,372968,749787,37.5615026802954,127.064421108758
202107,5호선,종로3가,224278,224858,449136,37.5704266025836,126.99202930223
202107,5호선,천호,354610,352223,706833,37.5385789820645,127.123742434482
202107,5호선,청구,80859,74028,154887,37.5602939125022,127.013806006802
202107,5호선,충정로,97168,99950,197118,37.5598377952439,126.964474043785
202107,5호선,하남검단산,96042,93514,189556,37.5397591397808,127.22344448627
202107,5호선,하남시청,105003,105360,210363,37.5419015378666,127.206464400472
202107,5호선,하남풍산,81630,82082,163712,37.5520576727898,127.203870649661
202107,5호선,행당,163014,145060,308074,37.5572784369263,127.029232035475
202107,5호선,화곡,566970,530545,1097515,37.5414336176977,126.840496450153
202108,5호선,강동,353358,338863,692221,37.5355205088294,127.133529582127
202108,5호선,강일,63781,63397,127178,37.5575265973614,127.175938009116
202108,5호선,개롱,124571,131659,256230,37.4978146566399,127.135158595127
202108,5호선,개화산,104620,100618,205238,37.572270024754,126.806001672732
202108,5호선,거여,165803,160927,326730,37.4932073280335,127.144032331306
202108,5호선,고덕,180360,182998,363358,37.5550473189056,127.15394941502
202108,5호선,공덕,258359,275337,533696,37.5428436189268,126.95133595616
202108,5호선,광나루,242563,220820,463383,37.5452786641598,127.103686533578
202108,5호선,광화문,549031,568305,1117336,37.5716228232824,126.976787992565
202108,5호선,군자,211710,229430,441140,37.5573631939521,127.079017279019
202108,5호선,굽은다리,186158,178851,365009,37.5457314720664,127.142970847846
202108,5호선,길동,155128,161143,316271,37.5378115570072,127.13999920444
202108,5호선,김포공항,142968,131425,274393,37.562313207852,126.801278424065
202108,5호선,까치산,553988,540591,1094579,37.5319560847746,126.846611592059
202108,5호선,답십리,302508,278538,581046,37.5664458277827,127.05318095956
202108,5호선,동대문역사문화공원,54965,62636,117601,37.5655895229776,127.009131498424
202108,5호선,둔촌동,163818,164018,327836,37.5276413733277,127.136190298465
202108,5호선,마곡,196846,194726,391572,37.5601984535897,126.825547992125
202108,5호선,마장,104538,96634,201172,37.5662827804848,127.043163438528
202108,5호선,마천,122417,120319,242736,37.4946706182588,127.152320621872
202108,5호선,마포,266089,272210,538299,37.5395837885645,126.945920370023
202108,5호선,명일,159536,167237,326773,37.5512602756216,127.144000929119
202108,5호선,목동,319766,351504,671270,37.52619868083,126.864742584692
202108,5호선,미사,287206,287746,574952,37.5631031857702,127.19269715129
202108,5호선,발산,372448,380376,752824,37.5590292668195,126.837310771961
202108,5호선,방이,133305,137419,270724,37.5085564458698,127.125854699016
202108,5호선,방화,130352,125345,255697,37.5770031079469,126.81262993382
202108,5호선,상일동,293983,272364,566347,37.5566643781876,127.165829221931
202108,5호선,서대문,354419,357795,712214,37.565856271913,126.966637398787
202108,5호선,송정,127096,119528,246624,37.5614775483136,126.811055407613
202108,5호선,신금호,118059,124010,242069,37.5545324884294,127.020064146247
202108,5호선,신길,76794,82482,159276,37.5176677017212,126.914336937521
202108,5호선,신정,263772,215566,479338,37.5252107928783,126.857290392028
202108,5호선,아차산,269144,265114,534258,37.5524011361136,127.08937059931
202108,5호선,애오개,129210,128931,258141,37.5533624029594,126.95661326016
202108,5호선,양평,140593,140388,280981,37.5255116853806,126.886865676125
202108,5호선,여의나루,175128,188870,363998,37.5270851610199,126.932863954929
202108,5호선,여의도,508547,525135,1033682,37.5218423045786,126.924484687694
202108,5호선,영등포구청,73918,75088,149006,37.5256996614804,126.896626898379
202108,5호선,영등포시장,182630,188518,371148,37.5227345248969,126.904959169819
202108,5호선,오금,72761,70733,143494,37.5022659793733,127.127879247544
202108,5호선,오목교,410584,444563,855147,37.5244500703802,126.875354626254
202108,5호선,올림픽공원,80933,70170,151103,37.5160876492782,127.130600140827
202108,5호선,왕십리,88180,96182,184362,37.5612217415191,127.036655378283
202108,5호선,우장산,268228,267906,536134,37.5490001953873,126.836408931785
202108,5호선,을지로4가,113199,113930,227129,37.5666369941572,126.997852780281
202108,5호선,장한평,356678,353173,709851,37.5615026802954,127.064421108758
202108,5호선,종로3가,215607,216239,431846,37.5704266025836,126.99202930223
202108,5호선,천호,339235,337396,676631,37.5385789820645,127.123742434482
202108,5호선,청구,76848,71256,148104,37.5602939125022,127.013806006802
202108,5호선,충정로,89349,90853,180202,37.5598377952439,126.964474043785
202108,5호선,하남검단산,93750,90707,184457,37.5397591397808,127.22344448627
202108,5호선,하남시청,103392,103517,206909,37.5419015378666,127.206464400472
202108,5호선,하남풍산,77503,77657,155160,37.5520576727898,127.203870649661
202108,5호선,행당,156052,141111,297163,37.5572784369263,127.029232035475
202108,5호선,화곡,538757,507512,1046269,37.5414336176977,126.840496450153
202109,5호선,강동,346022,333704,679726,37.5355205088294,127.133529582127
202109,5호선,강일,66999,66459,133458,37.5575265973614,127.175938009116
202109,5호선,개롱,126271,131505,257776,37.4978146566399,127.135158595127
202109,5호선,개화산,105900,101208,207108,37.572270024754,126.806001672732
202109,5호선,거여,169691,164186,333877,37.4932073280335,127.144032331306
202109,5호선,고덕,182709,182255,364964,37.5550473189056,127.15394941502
202109,5호선,공덕,256549,272183,528732,37.5428436189268,126.95133595616
202109,5호선,광나루,244618,225462,470080,37.5452786641598,127.103686533578
202109,5호선,광화문,528779,552139,1080918,37.5716228232824,126.976787992565
202109,5호선,군자,210633,228592,439225,37.5573631939521,127.079017279019
202109,5호선,굽은다리,182852,173976,356828,37.5457314720664,127.142970847846
202109,5호선,길동,153603,159590,313193,37.5378115570072,127.13999920444
202109,5호선,김포공항,138664,127456,266120,37.562313207852,126.801278424065
202109,5호선,까치산,557982,541997,1099979,37.5319560847746,126.846611592059
202109,5호선,답십리,299654,275296,574950,37.5664458277827,127.05318095956
202109,5호선,동대문역사문화공원,52495,61145,113640,37.5655895229776,127.009131498424
202109,5호선,둔촌동,163200,162701,325901,37.5276413733277,127.136190298465
202109,5호선,마곡,192234,191377,383611,37.5601984535897,126.825547992125
202109,5호선,마장,109316,101596,210912,37.5662827804848,127.043163438528
202109,5호선,마천,126373,123380,249753,37.4946706182588,127.152320621872
202109,5호선,마포,261071,267446,528517,37.5395837885645,126.945920370023
202109,5호선,명일,161873,167451,329324,37.5512602756216,127.144000929119
202109,5호선,목동,317781,347273,665054,37.52619868083,126.864742584692
202109,5호선,미사,292505,291996,584501,37.5631031857702,127.19269715129
202109,5호선,발산,371594,382735,754329,37.5590292668195,126.837310771961
202109,5호선,방이,132104,137231,269335,37.5085564458698,127.125854699016
202109,5호선,방화,131442,126112,257554,37.5770031079469,126.81262993382
202109,5호선,상일동,294621,269887,564508,37.5566643781876,127.165829221931
202109,5호선,서대문,347116,351447,698563,37.565856271913,126.966637398787
202109,5호선,송정,129868,121813,251681,37.5614775483136,126.811055407613
202109,5호선,신금호,123077,128460,251537,37.5545324884294,127.020064146247
202109,5호선,신길,75210,81070,156280,37.5176677017212,126.914336937521
202109,5호선,신정,262257,215018,477275,37.5252107928783,126.857290392028
202109,5호선,아차산,278699,271660,550359,37.5524011361136,127.08937059931
202109,5호선,애오개,128026,126662,254688,37.5533624029594,126.95661326016
202109,5호선,양평,137570,136907,274477,37.5255116853806,126.886865676125
202109,5호선,여의나루,208248,219812,428060,37.5270851610199,126.932863954929
202109,5호선,여의도,486015,513789,999804,37.5218423045786,126.924484687694
202109,5호선,영등포구청,73814,74790,148604,37.5256996614804,126.896626898379
202109,5호선,영등포시장,180349,185752,366101,37.5227345248969,126.904959169819
202109,5호선,오금,73378,71770,145148,37.5022659793733,127.127879247544
202109,5호선,오목교,402531,436114,838645,37.5244500703802,126.875354626254
202109,5호선,올림픽공원,84093,74235,158328,37.5160876492782,127.130600140827
202109,5호선,왕십리,87636,96011,183647,37.5612217415191,127.036655378283
202109,5호선,우장산,274194,271231,545425,37.5490001953873,126.836408931785
202109,5호선,을지로4가,111712,113723,225435,37.5666369941572,126.997852780281
202109,5호선,장한평,349852,348199,698051,37.5615026802954,127.064421108758
202109,5호선,종로3가,218768,221544,440312,37.5704266025836,126.99202930223
202109,5호선,천호,335706,336654,672360,37.5385789820645,127.123742434482
202109,5호선,청구,78785,72314,151099,37.5602939125022,127.013806006802
202109,5호선,충정로,89238,90259,179497,37.5598377952439,126.964474043785
202109,5호선,하남검단산,98673,95541,194214,37.5397591397808,127.22344448627
202109,5호선,하남시청,111115,109976,221091,37.5419015378666,127.206464400472
202109,5호선,하남풍산,78865,78184,157049,37.5520576727898,127.203870649661
202109,5호선,행당,156237,139482,295719,37.5572784369263,127.029232035475
202109,5호선,화곡,540262,506128,1046390,37.5414336176977,126.840496450153
202110,5호선,강동,362770,348553,711323,37.5355205088294,127.133529582127
202110,5호선,강일,73068,72443,145511,37.5575265973614,127.175938009116
202110,5호선,개롱,132445,136854,269299,37.4978146566399,127.135158595127
202110,5호선,개화산,111415,106450,217865,37.572270024754,126.806001672732
202110,5호선,거여,181443,173156,354599,37.4932073280335,127.144032331306
202110,5호선,고덕,194233,192243,386476,37.5550473189056,127.15394941502
202110,5호선,공덕,272758,288461,561219,37.5428436189268,126.95133595616
202110,5호선,광나루,261676,240363,502039,37.5452786641598,127.103686533578
202110,5호선,광화문,554738,584463,1139201,37.5716228232824,126.976787992565
202110,5호선,군자,223277,244179,467456,37.5573631939521,127.079017279019
202110,5호선,굽은다리,189481,180549,370030,37.5457314720664,127.142970847846
202110,5호선,길동,159219,164988,324207,37.5378115570072,127.13999920444
202110,5호선,김포공항,146949,136608,283557,37.562313207852,126.801278424065
202110,5호선,까치산,576216,556378,1132594,37.5319560847746,126.846611592059
202110,5호선,답십리,312937,287116,600053,37.5664458277827,127.05318095956
202110,5호선,동대문역사문화공원,55338,64779,120117,37.5655895229776,127.009131498424
202110,5호선,둔촌동,171587,170939,342526,37.5276413733277,127.136190298465
202110,5호선,마곡,205766,204163,409929,37.5601984535897,126.825547992125
202110,5호선,마장,110868,102663,213531,37.5662827804848,127.043163438528
202110,5호선,마천,135303,132002,267305,37.4946706182588,127.152320621872
202110,5호선,마포,277765,284409,562174,37.5395837885645,126.945920370023
202110,5호선,명일,171606,176829,348435,37.5512602756216,127.144000929119
202110,5호선,목동,331142,360172,691314,37.52619868083,126.864742584692
202110,5호선,미사,313772,310634,624406,37.5631031857702,127.19269715129
202110,5호선,발산,393276,404202,797478,37.5590292668195,126.837310771961
202110,5호선,방이,138149,143809,281958,37.5085564458698,127.125854699016
202110,5호선,방화,136103,130717,266820,37.5770031079469,126.81262993382
202110,5호선,상일동,309427,281860,591287,37.5566643781876,127.165829221931
202110,5호선,서대문,371758,373691,745449,37.565856271913,126.966637398787
202110,5호선,송정,134448,126067,260515,37.5614775483136,126.811055407613
202110,5호선,신금호,128689,134856,263545,37.5545324884294,127.020064146247
202110,5호선,신길,79238,85277,164515,37.5176677017212,126.914336937521
202110,5호선,신정,272980,222334,495314,37.5252107928783,126.857290392028
202110,5호선,아차산,290588,282112,572700,37.5524011361136,127.08937059931
202110,5호선,애오개,133257,132784,266041,37.5533624029594,126.95661326016
202110,5호선,양평,144287,142577,286864,37.5255116853806,126.886865676125
202110,5호선,여의나루,201796,220384,422180,37.5270851610199,126.932863954929
202110,5호선,여의도,519357,549529,1068886,37.5218423045786,126.924484687694
202110,5호선,영등포구청,76716,77868,154584,37.5256996614804,126.896626898379
202110,5호선,영등포시장,189415,195006,384421,37.5227345248969,126.904959169819
202110,5호선,오금,75817,76287,152104,37.5022659793733,127.127879247544
202110,5호선,오목교,421936,456251,878187,37.5244500703802,126.875354626254
202110,5호선,올림픽공원,89911,80680,170591,37.5160876492782,127.130600140827
202110,5호선,왕십리,90463,100037,190500,37.5612217415191,127.036655378283
202110,5호선,우장산,286692,283754,570446,37.5490001953873,126.836408931785
202110,5호선,을지로4가,120406,123461,243867,37.5666369941572,126.997852780281
202110,5호선,장한평,368114,365627,733741,37.5615026802954,127.064421108758
202110,5호선,종로3가,240890,239772,480662,37.5704266025836,126.99202930223
202110,5호선,천호,352620,353470,706090,37.5385789820645,127.123742434482
202110,5호선,청구,80760,73834,154594,37.5602939125022,127.013806006802
202110,5호선,충정로,93670,94704,188374,37.5598377952439,126.964474043785
202110,5호선,하남검단산,104172,100995,205167,37.5397591397808,127.22344448627
202110,5호선,하남시청,119909,118022,237931,37.5419015378666,127.206464400472
202110,5호선,하남풍산,82874,82233,165107,37.5520576727898,127.203870649661
202110,5호선,행당,161339,143609,304948,37.5572784369263,127.029232035475
202110,5호선,화곡,560363,524952,1085315,37.5414336176977,126.840496450153
202111,5호선,강동,410418,387898,798316,37.5355205088294,127.133529582127
202111,5호선,강일,84722,83911,168633,37.5575265973614,127.175938009116
202111,5호선,개롱,146731,150949,297680,37.4978146566399,127.135158595127
202111,5호선,개화산,124390,117264,241654,37.572270024754,126.806001672732
202111,5호선,거여,206347,193275,399622,37.4932073280335,127.144032331306
202111,5호선,고덕,215092,212597,427689,37.5550473189056,127.15394941502
202111,5호선,공덕,317859,340517,658376,37.5428436189268,126.95133595616
202111,5호선,광나루,295078,268179,563257,37.5452786641598,127.103686533578
202111,5호선,광화문,680804,722977,1403781,37.5716228232824,126.976787992565
202111,5호선,군자,247023,272456,519479,37.5573631939521,127.079017279019
202111,5호선,굽은다리,210867,198472,409339,37.5457314720664,127.142970847846
202111,5호선,길동,176635,183864,360499,37.5378115570072,127.13999920444
202111,5호선,김포공항,162116,149622,311738,37.562313207852,126.801278424065
202111,5호선,까치산,641659,609922,1251581,37.5319560847746,126.846611592059
202111,5호선,답십리,356212,321701,677913,37.5664458277827,127.05318095956
202111,5호선,동대문역사문화공원,65563,77072,142635,37.5655895229776,127.009131498424
202111,5호선,둔촌동,191594,190822,382416,37.5276413733277,127.136190298465
202111,5호선,마곡,240095,236798,476893,37.5601984535897,126.825547992125
202111,5호선,마장,125314,117794,243108,37.5662827804848,127.043163438528
202111,5호선,마천,153052,148343,301395,37.4946706182588,127.152320621872
202111,5호선,마포,324401,335142,659543,37.5395837885645,126.945920370023
202111,5호선,명일,193866,198442,392308,37.5512602756216,127.144000929119
202111,5호선,목동,372472,402253,774725,37.52619868083,126.864742584692
202111,5호선,미사,353201,347501,700702,37.5631031857702,127.19269715129
202111,5호선,발산,451522,468334,919856,37.5590292668195,126.837310771961
202111,5호선,방이,156700,162329,319029,37.5085564458698,127.125854699016
202111,5호선,방화,150699,143322,294021,37.5770031079469,126.81262993382
202111,5호선,상일동,352248,314257,666505,37.5566643781876,127.165829221931
202111,5호선,서대문,433035,445711,878746,37.565856271913,126.966637398787
202111,5호선,송정,148463,138141,286604,37.5614775483136,126.811055407613
202111,5호선,신금호,144904,149462,294366,37.5545324884294,127.020064146247
202111,5호선,신길,91708,97648,189356,37.5176677017212,126.914336937521
202111,5호선,신정,310823,249017,559840,37.5252107928783,126.857290392028
202111,5호선,아차산,318623,306772,625395,37.5524011361136,127.08937059931
202111,5호선,애오개,152135,152535,304670,37.5533624029594,126.95661326016
202111,5호선,양평,168412,164765,333177,37.5255116853806,126.886865676125
202111,5호선,여의나루,207067,233894,440961,37.5270851610199,126.932863954929
202111,5호선,여의도,636199,675373,1311572,37.5218423045786,126.924484687694
202111,5호선,영등포구청,86478,89375,175853,37.5256996614804,126.896626898379
202111,5호선,영등포시장,219091,224702,443793,37.5227345248969,126.904959169819
202111,5호선,오금,84620,83951,168571,37.5022659793733,127.127879247544
202111,5호선,오목교,476759,515863,992622,37.5244500703802,126.875354626254
202111,5호선,올림픽공원,98668,87530,186198,37.5160876492782,127.130600140827
202111,5호선,왕십리,100844,115278,216122,37.5612217415191,127.036655378283
202111,5호선,우장산,325422,317929,643351,37.5490001953873,126.836408931785
202111,5호선,을지로4가,136368,140096,276464,37.5666369941572,126.997852780281
202111,5호선,장한평,418313,412794,831107,37.5615026802954,127.064421108758
202111,5호선,종로3가,270612,271855,542467,37.5704266025836,126.99202930223
202111,5호선,천호,386622,390145,776767,37.5385789820645,127.123742434482
202111,5호선,청구,90190,82049,172239,37.5602939125022,127.013806006802
202111,5호선,충정로,109767,111565,221332,37.5598377952439,126.964474043785
202111,5호선,하남검단산,115084,110408,225492,37.5397591397808,127.22344448627
202111,5호선,하남시청,135565,132403,267968,37.5419015378666,127.206464400472
202111,5호선,하남풍산,93862,92843,186705,37.5520576727898,127.203870649661
202111,5호선,행당,183293,160868,344161,37.5572784369263,127.029232035475
202111,5호선,화곡,630300,582781,1213081,37.5414336176977,126.840496450153
202112,5호선,강동,416020,394597,810617,37.5355205088294,127.133529582127
202112,5호선,강일,86586,86658,173244,37.5575265973614,127.175938009116
202112,5호선,개롱,146615,152231,298846,37.4978146566399,127.135158595127
202112,5호선,개화산,125333,118794,244127,37.572270024754,126.806001672732
202112,5호선,거여,210054,200134,410188,37.4932073280335,127.144032331306
202112,5호선,고덕,217404,215331,432735,37.5550473189056,127.15394941502
202112,5호선,공덕,314647,336340,650987,37.5428436189268,126.95133595616
202112,5호선,광나루,295224,271685,566909,37.5452786641598,127.103686533578
202112,5호선,광화문,676791,704581,1381372,37.5716228232824,126.976787992565
202112,5호선,군자,253691,278525,532216,37.5573631939521,127.079017279019
202112,5호선,굽은다리,217196,208903,426099,37.5457314720664,127.142970847846
202112,5호선,길동,181394,191374,372768,37.5378115570072,127.13999920444
202112,5호선,김포공항,164963,155602,320565,37.562313207852,126.801278424065
202112,5호선,까치산,651465,625026,1276491,37.5319560847746,126.846611592059
202112,5호선,답십리,364486,332448,696934,37.5664458277827,127.05318095956
202112,5호선,동대문역사문화공원,66349,77164,143513,37.5655895229776,127.009131498424
202112,5호선,둔촌동,193497,193510,387007,37.5276413733277,127.136190298465
202112,5호선,마곡,242146,239903,482049,37.5601984535897,126.825547992125
202112,5호선,마장,128114,120504,248618,37.5662827804848,127.043163438528
202112,5호선,마천,155196,151517,306713,37.4946706182588,127.152320621872
202112,5호선,마포,327365,336310,663675,37.5395837885645,126.945920370023
202112,5호선,명일,192760,200848,393608,37.5512602756216,127.144000929119
202112,5호선,목동,373176,404858,778034,37.52619868083,126.864742584692
202112,5호선,미사,356564,353540,710104,37.5631031857702,127.19269715129
202112,5호선,발산,448559,461552,910111,37.5590292668195,126.837310771961
202112,5호선,방이,157896,164704,322600,37.5085564458698,127.125854699016
202112,5호선,방화,151542,146290,297832,37.5770031079469,126.81262993382
202112,5호선,상일동,349207,318221,667428,37.5566643781876,127.165829221931
202112,5호선,서대문,423949,429888,853837,37.565856271913,126.966637398787
202112,5호선,송정,148205,138951,287156,37.5614775483136,126.811055407613
202112,5호선,신금호,146254,151338,297592,37.5545324884294,127.020064146247
202112,5호선,신길,92774,100045,192819,37.5176677017212,126.914336937521
202112,5호선,신정,313881,252814,566695,37.5252107928783,126.857290392028
202112,5호선,아차산,322773,311349,634122,37.5524011361136,127.08937059931
202112,5호선,애오개,152899,154034,306933,37.5533624029594,126.95661326016
202112,5호선,양평,171269,169137,340406,37.5255116853806,126.886865676125
202112,5호선,여의나루,187390,209785,397175,37.5270851610199,126.932863954929
202112,5호선,여의도,646333,672240,1318573,37.5218423045786,126.924484687694
202112,5호선,영등포구청,86406,89502,175908,37.5256996614804,126.896626898379
202112,5호선,영등포시장,223508,230599,454107,37.5227345248969,126.904959169819
202112,5호선,오금,85780,85194,170974,37.5022659793733,127.127879247544
