사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202109,1호선,서울역,90785,251057,337197,385640,316881,158080,7960,5834,140696,72061,576638,714592
202109,1호선,시청,15203,204069,112229,184511,211200,30787,1702,4542,81090,10798,210224,403920
202109,1호선,신설동,42245,85332,125799,129555,101797,55537,6901,2623,31658,32434,206603,249944
202109,1호선,제기동,53779,63339,238254,264110,82607,60183,4727,2103,22415,31133,319175,360685
202109,1호선,종각,15161,260787,183069,309630,309619,64545,1941,3486,144843,12917,345014,586820
202109,1호선,종로3가,13948,92455,230543,337496,195116,64327,2888,3264,108195,14437,355574,447652
202109,1호선,종로5가,13160,128790,214095,291113,182271,47034,1417,3256,59381,11669,288053,434828
202109,1호선,청량리,80403,63702,245036,254805,98807,100790,9686,4161,32395,47511,367520,370179
202108,1호선,동대문,36554,35020,123967,126718,53943,46812,10795,1826,28161,33445,199477,197009
202108,1호선,동묘앞,16480,31397,119349,140765,51530,27196,2945,921,12525,13966,151299,187049
202108,1호선,서울역,91517,254397,321492,368135,325412,155251,8446,5544,134147,65621,555602,693697
202108,1호선,시청,15582,212776,109389,173986,220250,27992,1603,4399,75787,10395,202361,401556
202108,1호선,신설동,42677,84446,119806,125806,101919,56496,7075,2727,28696,31064,198254,244043
202108,1호선,제기동,54000,63687,213145,232101,81689,62132,4870,2144,22420,30332,294435,328264
202108,1호선,종각,15601,277256,190089,314976,330496,58971,2058,3773,133640,12221,341388,608226
202108,1호선,종로3가,14099,95244,235260,345139,198051,58419,3248,3566,94634,13134,347241,457083
202108,1호선,종로5가,13411,133687,208887,277638,184546,45077,1486,3100,54270,11348,278054,425773
202108,1호선,청량리,81360,64936,231621,238575,98876,103653,10402,4691,31087,45350,354470,353552
202107,1호선,동대문,40176,42120,126986,126641,57116,49748,13819,2125,32306,38375,213287,209261
202107,1호선,동묘앞,17553,34659,115827,132884,51096,28624,3289,1077,13977,15132,150646,183752
202107,1호선,서울역,98188,277838,322901,375723,344963,160170,9306,6348,138697,69611,569092,729520
202107,1호선,시청,16375,230490,113693,183800,234223,30953,1816,4616,82507,11247,214391,430153
