사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201505,3호선,경찰병원,56971,41548,88057,71098,43787,49354,2610,262,21591,48060,169229,160968
201505,3호선,고속터미널,109328,214651,722097,936398,487271,477870,9410,6314,458218,220892,1299053,1378255
201505,3호선,교대,27355,91820,137947,133035,130836,55570,1282,834,104365,27785,270949,253474
201505,3호선,구파발,197798,56390,229687,145253,73254,115828,9175,1411,29756,130489,466416,333543
201505,3호선,금호,74842,18406,107602,69071,35562,65930,4523,1030,20054,62987,207021,151494
201505,3호선,남부터미널,93951,279132,419311,486601,341116,237801,3467,1364,233327,119153,750056,886250
201505,3호선,녹번,163503,35006,190272,110173,57037,117623,10733,1513,28464,125124,392972,271816
201505,3호선,대곡,13392,6467,17535,13285,9930,9236,799,821,5185,7060,36911,27633
201505,3호선,대청,89562,48938,130951,88907,69685,70908,4045,993,35934,81043,260492,219881
201505,3호선,대치,72983,52453,132098,126815,74881,81948,2763,778,70331,63264,278175,243310
201505,3호선,대화,145474,44434,187228,132526,73143,83329,7536,1323,31571,89954,371809,268237
201505,3호선,도곡,40728,40068,89255,76823,52497,40071,1832,404,29298,40327,161113,157622
201505,3호선,독립문,46877,43569,119883,116668,50070,52537,6328,750,22740,46972,195828,207959
201505,3호선,동대입구,21672,103550,121574,237724,129730,68136,2178,1229,103208,34348,248632,376851
201505,3호선,마두,49505,35777,120178,120767,57056,58978,3739,1905,27541,50879,200963,209328
201505,3호선,매봉,49106,95769,116049,126671,110333,57646,1823,505,60458,43665,227436,266610
201505,3호선,무악재,44102,10800,57078,39047,18529,38035,2605,337,9219,40585,113004,90769
201505,3호선,백석,63299,51264,138660,121901,71702,75248,4374,2332,46782,63600,253115,239097
201505,3호선,불광,162131,58689,242179,260475,105476,174044,10733,1427,63231,147197,478274,467788
201505,3호선,삼송,113004,44973,157664,100079,61274,93520,6565,1066,23543,99177,300776,245295
201505,3호선,수서,83225,72546,146263,114776,81782,83100,4970,1087,36804,90201,271262,278610
