사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,야간 승차인원,야간 하차인원
201606,경부선,병점,127843,70388,174433,147441,105032,119944,53597,127414
201606,경부선,서동탄,18709,5988,16899,12396,8906,13147,3674,11958
201606,경부선,서울역,2,0,10,0,11,0,8,0
201606,경부선,서정리,33985,34835,70205,55612,37677,33167,15103,34098
201606,경부선,석수,117256,51557,123971,89954,69773,90393,31987,81976
201606,경부선,성균관대,170396,52029,167832,131729,79223,136845,55439,135034
201606,경부선,성환,20073,33726,62514,62041,38407,23393,16717,24651
201606,경부선,세류,41962,18698,43482,33116,23407,33641,12095,31180
201606,경부선,세마,24773,11191,30393,19385,14727,19519,6826,20532
201606,경부선,송탄,36426,17774,63341,42533,26630,38886,13775,39355
201606,경부선,수원,216293,193691,461265,575783,297311,362760,284854,240242
201606,경부선,신길,86221,60503,111198,68660,72260,65597,37217,63472
201606,경부선,신도림,31839,26628,36742,35199,29059,33158,19818,25296
201606,경부선,안양,217453,107789,313636,324989,164260,242992,142631,178270
201606,경부선,영등포,143890,271631,468436,695260,439983,383960,382776,192320
201606,경부선,오산,62237,55769,119754,95345,72601,70014,40447,66056
201606,경부선,오산대,18473,19268,37062,37172,23187,16780,8076,16051
201606,경부선,용산,68944,261497,380199,537265,378914,209576,272816,105911
201606,경부선,의왕,79006,56366,85359,65270,61244,62947,29726,60904
201606,경부선,지제,4981,9931,7818,8297,11126,4770,4180,4051
201606,경부선,직산,5936,10144,10364,10523,8838,6322,4217,5461
201606,경부선,진위,10184,18784,17394,11764,18133,8758,5538,7711
201606,경부선,천안,35011,32914,120266,114319,63558,49218,38029,38512
201606,경부선,평택,83336,57265,167940,166251,90866,106694,70879,80570
201606,경부선,화서,109589,26540,92687,67095,33460,85719,19575,77430
201605,경부선,가산디지털단지,48561,226367,110065,190328,208000,90515,106266,62028
201605,경부선,관악,100300,28709,111160,91493,46189,76305,23738,71129
201605,경부선,광명,6776,9142,1966,1731,10994,5217,6775,3891
201605,경부선,구로,125942,148033,225226,246465,177413,153364,102309,142770
201605,경부선,군포,56430,80197,67601,48873,64795,45534,34919,37570
201605,경부선,금정,265281,168847,319369,221698,175503,246353,114522,245738
201605,경부선,금천구청,124095,55825,139583,101676,65235,99799,28016,82077
201605,경부선,남영,45166,124538,126551,157337,119642,68437,74799,56475
201605,경부선,노량진,93603,108444,192217,200001,121217,138990,147565,99431
201605,경부선,당정,75084,39184,88937,70473,47292,60589,27820,65279
201605,경부선,대방,110518,113526,182948,158476,119331,108751,63869,98950
201605,경부선,독산,118919,152748,153191,138844,143813,110808,62753,103524
201605,경부선,두정,38535,49494,80421,104434,54241,44992,37547,48812
201605,경부선,명학,74459,116229,102645,106316,94724,61046,55578,54595
201605,경부선,병점,136415,76265,199404,174650,117619,133184,62164,141976
201605,경부선,서동탄,19046,6414,18889,13620,9160,13612,3784,12895
201605,경부선,서울역,2,0,13,0,8,0,5,0
201605,경부선,서정리,38089,39243,76871,62396,45907,38465,17215,38171
201605,경부선,석수,123634,52466,134891,97358,70964,95789,33635,88985
201605,경부선,성균관대,179791,61357,189524,150244,92919,151898,68044,150797
201605,경부선,성환,21964,42435,76592,87174,52529,27618,26299,28729
201605,경부선,세류,44430,20365,54904,45505,28325,35165,13177,33703
201605,경부선,세마,26206,11491,33862,20344,15005,21107,6883,21903
201605,경부선,송탄,39672,17928,71532,46291,28368,44490,14024,43380
201605,경부선,수원,237100,218857,522008,658059,352358,407505,328804,266792
201605,경부선,신길,87738,59010,118064,72378,73447,67284,37464,67075
201605,경부선,신도림,28138,24952,35724,35280,26681,31324,17507,23655
201605,경부선,안양,227521,124053,343300,358193,190900,264317,162538,192880
201605,경부선,영등포,148344,276900,501966,743602,462042,403913,409048,207104
201605,경부선,오산,70403,55947,135219,104867,77798,79995,43849,75302
201605,경부선,오산대,19067,21269,43735,49095,28534,18530,9389,17763
201605,경부선,용산,72036,268306,404052,561137,400371,220508,302303,114398
201605,경부선,의왕,81212,55518,95391,74916,63030,67326,31183,65069
201605,경부선,지제,5334,9703,8520,8723,11029,5249,4231,4296
201605,경부선,직산,6559,9973,11420,11415,8680,6917,3873,5917
201605,경부선,진위,10732,18492,19039,11988,18126,9379,5466,8283
201605,경부선,천안,39072,37897,135996,130306,83644,58618,47240,45232
201605,경부선,평택,93103,61673,186222,185104,102381,123191,79270,91268
201605,경부선,화서,114800,29119,102981,75231,36102,90179,20039,81910
201604,경부선,가산디지털단지,47702,225112,110675,192215,206750,91695,105217,60754
201604,경부선,관악,98458,26654,105920,86921,44141,75256,21769,68081
201604,경부선,광명,6340,8226,2005,1756,10029,4867,6473,3820
201604,경부선,구로,125654,146401,220893,238684,173497,150052,95871,136667
201604,경부선,군포,55999,79094,67939,49442,63478,45628,34956,36210
201604,경부선,금정,263281,168050,315502,222204,175226,248218,114079,239472
201604,경부선,금천구청,119844,55618,135820,100929,65185,97940,27702,78248
201604,경부선,남영,45216,123360,127319,153505,116552,67288,71170,53388
201604,경부선,노량진,95502,107391,196225,202707,122217,139442,145904,94719
201604,경부선,당정,73650,38872,89253,70552,45816,58995,25745,62983
201604,경부선,대방,107751,112754,179227,160440,118350,107717,63044,92906
201604,경부선,독산,117574,150910,147768,136392,143441,110232,61314,98704
201604,경부선,두정,36713,49443,80959,101689,53462,41664,34673,43380
201604,경부선,명학,74045,115173,101914,105722,95076,59518,53113,53486
201604,경부선,병점,135518,75434,194671,171529,115136,129617,59402,134940
201604,경부선,서동탄,18710,5965,17412,12648,9034,12918,3434,12012
201604,경부선,서울역,2,0,17,0,9,0,8,0
201604,경부선,서정리,36731,37597,75154,61723,42899,35779,15948,35005
201604,경부선,석수,120940,51361,131396,96061,69470,94263,32344,85676
201604,경부선,성균관대,175096,59792,183641,147831,88963,141756,62273,139717
201604,경부선,성환,20672,40225,75628,81456,49574,24830,22049,25600
201604,경부선,세류,43823,18946,45705,34604,24105,34728,12461,31478
201604,경부선,세마,25657,10504,31372,19809,14459,19852,6532,20883
201604,경부선,송탄,38653,17107,67664,44535,27659,41437,13133,41183
201604,경부선,수원,226893,212980,505371,628382,331557,389103,301811,253080
201604,경부선,신길,86941,60050,118504,76442,73375,69425,38765,65027
201604,경부선,신도림,26910,24590,35494,35303,25917,29908,16300,21192
201604,경부선,안양,222791,117911,341464,355679,179741,258551,156001,186797
201604,경부선,영등포,145655,273412,488197,710435,450833,399640,393372,198493
201604,경부선,오산,68223,55373,129963,102762,76764,76235,41682,69499
201604,경부선,오산대,18523,23780,48048,49794,27797,17556,9133,16361
201604,경부선,용산,68113,265558,377048,538184,383854,208329,281126,106895
201604,경부선,의왕,79843,55644,91427,71812,61455,65531,30220,61812
201604,경부선,지제,5204,9404,8377,8932,10923,4845,3725,3851
201604,경부선,직산,6161,9683,11613,11470,8788,6469,3808,5583
201604,경부선,진위,10328,18263,18385,11846,17791,8961,4942,7996
201604,경부선,천안,35895,36619,134547,125631,78350,53629,42617,41957
201604,경부선,평택,89620,58436,182316,178343,97631,114403,71327,83827
201604,경부선,화서,110898,29569,99305,74430,36165,87213,19899,78289
201603,경부선,가산디지털단지,49674,242379,110835,200136,218250,94038,114128,61335
201603,경부선,관악,104082,26480,106515,88791,45871,79023,21640,70515
201603,경부선,광명,6824,8165,1975,1850,9868,4865,6552,3830
201603,경부선,구로,133390,153865,231970,258303,186969,158007,103187,139531
201603,경부선,군포,58098,83255,66581,48783,66750,46654,35698,36411
201603,경부선,금정,279930,176803,316310,221807,184972,256244,116163,249007
201603,경부선,금천구청,125892,58540,134437,99109,67477,101128,27736,79389
201603,경부선,남영,47558,138142,131217,163049,129982,72160,77284,55547
201603,경부선,노량진,103728,125149,212422,217025,133607,150635,159852,100586
201603,경부선,당정,79174,42427,91001,74201,49785,62163,26833,66707
201603,경부선,대방,115777,121952,182236,159612,124189,114079,67714,99078
201603,경부선,독산,124921,160839,148202,138408,151566,115874,64727,102482
201603,경부선,두정,38335,57908,84310,114151,59058,44076,39035,45038
201603,경부선,명학,78884,126926,104651,108505,103183,62295,55973,55348
201603,경부선,병점,145876,83287,193916,177908,123254,137196,62099,138718
201603,경부선,서동탄,19833,5784,17142,12011,8621,13396,3363,12348
201603,경부선,서울역,3,0,7,0,4,0,2,0
201603,경부선,서정리,38808,41271,77401,61574,44605,37448,15085,36493
201603,경부선,석수,129783,53208,131660,99030,72582,99418,33095,90392
201603,경부선,성균관대,189094,67028,189789,151395,97643,152622,63001,149808
201603,경부선,성환,20727,45211,78525,93789,56748,25715,27317,25603
201603,경부선,세류,46538,19219,46119,34598,24892,36873,12235,32712
201603,경부선,세마,26993,10701,30853,19202,14614,20069,6638,21514
201603,경부선,송탄,40344,17333,68847,44786,28035,42895,13255,41272
201603,경부선,수원,245241,225186,509433,638395,349169,411304,313789,257329
201603,경부선,신길,92747,59430,118419,74330,73779,72101,36931,66853
201603,경부선,신도림,27778,24344,34098,33446,25907,29661,16784,20814
201603,경부선,안양,239403,133353,346666,363699,196304,272991,164055,192376
201603,경부선,영등포,150760,282244,483560,723042,465977,411722,399291,194391
201603,경부선,오산,72578,57957,127639,101975,76602,79031,42152,69872
201603,경부선,오산대,19646,27111,49238,46537,27655,18229,8728,16721
201603,경부선,용산,67844,258155,369988,538411,390553,212194,276934,102406
201603,경부선,의왕,85285,59043,91140,68347,63542,69698,31056,63556
201603,경부선,지제,5239,9187,7937,8797,10903,4969,3628,4005
201603,경부선,직산,6460,10046,11493,11459,8647,6479,3940,5525
201603,경부선,진위,10804,18794,18195,11528,18027,9398,5003,7864
201603,경부선,천안,37152,38787,139052,131454,84973,55267,45754,43468
201603,경부선,평택,97279,59724,184279,185134,100197,120942,74128,85441
201603,경부선,화서,118805,30286,98459,71967,36163,91708,19052,81727
201602,경부선,가산디지털단지,36515,192645,98533,177345,176691,75494,92069,50518
201602,경부선,관악,74972,20308,89391,73194,36921,61479,17151,54950
201602,경부선,광명,5547,6448,1741,1949,9055,4679,6154,3486
201602,경부선,구로,96521,123236,198697,220055,159299,128280,89991,113379
201602,경부선,군포,42221,65334,59629,43149,54126,38078,28696,30059
201602,경부선,금정,203773,136536,276200,196291,156416,203185,97904,202339
201602,경부선,금천구청,87599,46035,116628,87202,57001,78364,23222,61944
201602,경부선,남영,35191,82007,98932,112682,88049,57079,53537,44967
201602,경부선,노량진,78116,102392,197779,200550,120273,126768,137336,85316
201602,경부선,당정,54514,28876,71458,46546,33367,46355,17302,52607
201602,경부선,대방,80831,96864,150867,134502,103539,89570,56063,75990
201602,경부선,독산,89192,127676,132634,120602,123192,92624,52778,82730
201602,경부선,두정,26657,19026,57263,59238,34085,32896,19358,35061
201602,경부선,명학,58771,86058,80523,74147,72607,48467,35894,43984
201602,경부선,병점,91908,49115,152926,112630,80095,100092,38924,110297
201602,경부선,서동탄,13945,4591,16368,11253,7312,11101,2955,10390
201602,경부선,서울역,5,0,16,0,9,0,4,0
201602,경부선,서정리,24136,18072,55607,40881,23793,28468,10484,29014
201602,경부선,석수,91455,39192,109277,79244,58467,74934,26374,68795
201602,경부선,성균관대,133729,35557,158425,114880,66252,117603,40969,117870
201602,경부선,성환,14085,19303,45359,37047,24690,19880,9340,18830
201602,경부선,세류,32509,15222,41344,31105,20821,28963,10387,26337
201602,경부선,세마,17855,7950,29354,16689,12137,16014,4914,17788
201602,경부선,송탄,26379,12963,61402,38979,22790,34384,10975,35117
201602,경부선,수원,162787,145412,436498,553557,280525,329937,261847,207438
201602,경부선,신길,67847,40779,103399,60309,58627,54374,29485,51752
201602,경부선,신도림,19345,18735,26941,27758,20553,22288,13409,16160
201602,경부선,안양,169279,58240,263004,265702,132123,213613,117558,151179
201602,경부선,영등포,115361,223908,453787,692567,428390,369695,377649,168542
201602,경부선,오산,45077,42597,119869,90861,62749,63170,33243,59391
201602,경부선,오산대,13022,8919,26114,18775,13445,14506,6002,13612
201602,경부선,용산,57769,210254,391606,577781,369012,216579,270509,101658
201602,경부선,의왕,59408,43649,79339,55840,48770,53817,24043,51549
201602,경부선,지제,3354,6888,6932,7180,8182,3901,3115,3318
201602,경부선,직산,4162,7499,10627,9157,7138,5607,3084,4864
201602,경부선,진위,6711,12567,15568,9432,12943,7235,4000,6442
201602,경부선,천안,26631,20499,104929,102295,45518,44591,26757,35115
201602,경부선,평택,56448,41510,156269,147168,77000,87251,56710,66574
201602,경부선,화서,81057,17659,83733,59243,29839,69638,15244,63748
201601,경부선,가산디지털단지,40289,213985,99763,186216,201234,79923,101777,52763
201601,경부선,관악,82798,21947,95657,76407,39270,68182,18193,58866
201601,경부선,광명,5819,7058,1681,1720,9653,4700,6363,3424
201601,경부선,구로,107309,136114,206990,236297,176011,137200,94067,120894
201601,경부선,군포,46543,73316,61652,44802,59553,41653,31872,31282
201601,경부선,금정,227666,154179,288989,208216,174192,226079,106750,215657
201601,경부선,금천구청,95782,49526,121168,90934,60400,84854,24581,65188
201601,경부선,남영,38764,91425,106892,123688,97987,61984,58516,47603
201601,경부선,노량진,89276,124626,223692,225404,139697,145582,154811,94737
201601,경부선,당정,60477,31250,75491,50665,36843,51907,18859,55829
201601,경부선,대방,89096,108732,164540,151550,116915,98985,64137,82927
201601,경부선,독산,98437,140892,138460,130758,139116,102133,59048,88740
201601,경부선,두정,29246,22201,60145,59132,37326,35294,19634,37330
201601,경부선,명학,65464,98130,84653,76973,82692,53052,38771,47798
201601,경부선,병점,99783,54340,153024,113145,87092,105115,39976,114652
201601,경부선,서동탄,15152,5140,16981,12074,8318,12006,3165,11273
201601,경부선,서울역,1,0,14,0,12,0,8,0
201601,경부선,서정리,26325,19242,56444,41050,25892,30504,10705,29349
201601,경부선,석수,100669,42641,115582,82667,63826,83369,27572,73633
201601,경부선,성균관대,149084,37787,159169,110500,70401,130395,43095,126857
201601,경부선,성환,15165,21191,42088,32939,24981,20711,9196,18786
201601,경부선,세류,34768,16550,43566,31547,22148,31391,10843,27802
201601,경부선,세마,19767,8093,28838,17410,13562,17519,5123,18581
201601,경부선,송탄,28526,13399,61590,38992,23861,36856,11339,35208
201601,경부선,수원,177442,157256,432639,545652,286178,343432,260610,211716
201601,경부선,신길,74644,46475,108723,67414,64727,62626,31634,58246
201601,경부선,신도림,21674,21084,28217,29041,23401,23957,14321,17724
201601,경부선,안양,187890,60843,267247,264103,133794,229418,118344,160562
201601,경부선,영등포,127583,240721,473911,732418,458117,386034,395586,176831
201601,경부선,오산,48697,46535,117463,91388,65563,66391,35276,59825
201601,경부선,오산대,14222,9634,25932,17539,14268,15685,6362,14439
201601,경부선,용산,59608,223898,388266,570746,377945,213098,280051,98163
201601,경부선,의왕,65846,48521,82907,58268,54726,60070,26180,54846
201601,경부선,지제,3631,8037,6920,7341,9238,4050,3275,3360
201601,경부선,직산,4268,8661,10521,8936,7894,5899,3231,4909
201601,경부선,진위,7494,13317,14852,9532,14308,7624,4423,6764
201601,경부선,천안,28448,21195,101750,98651,43977,45111,26344,35894
201601,경부선,평택,60077,43721,155134,146348,78914,90653,57502,67484
201601,경부선,화서,89573,19264,87467,59649,31900,77325,15792,68664
201512,경부선,가산디지털단지,45600,232391,114430,206099,213652,94762,111742,61025
201512,경부선,관악,93117,24255,105709,84508,44150,74775,21239,67162
201512,경부선,광명,6086,7706,2086,2050,10786,5106,6780,4084
201512,경부선,구로,121752,151181,227408,256491,192502,157684,106703,142403
201512,경부선,군포,51836,78786,67399,48383,64314,44802,33213,34992
201512,경부선,금정,251480,171251,319388,224321,192271,248050,120320,242541
201512,경부선,금천구청,112320,55637,135988,103129,68011,95654,29214,75725
201512,경부선,남영,40838,111143,124725,147323,110250,72278,71356,52822
201512,경부선,노량진,107439,100049,240826,259494,151930,175432,167820,114358
201512,경부선,당정,69298,36975,88735,65542,45069,58400,23611,62223
201512,경부선,대방,102512,116047,182210,161133,122744,111120,67870,92547
201512,경부선,독산,109700,148322,151610,142227,147937,111250,61479,98770
201512,경부선,두정,33687,35230,74940,85816,48006,40666,26839,42174
201512,경부선,명학,72147,115270,100766,96496,97610,59846,46533,53488
201512,경부선,병점,119364,65911,183549,147754,108392,122057,51486,129761
201512,경부선,서동탄,17474,5637,18673,12941,9378,13637,3542,12720
201512,경부선,서울역,3,0,13,0,8,0,14,0
201512,경부선,서정리,30863,27661,73342,55005,33042,34325,13001,33767
201512,경부선,석수,115271,50672,131769,93686,72646,93210,32600,83405
201512,경부선,성균관대,168850,47811,188239,135721,86202,144054,53769,142457
201512,경부선,성환,18412,28879,59663,53562,34371,23037,12645,22143
201512,경부선,세류,40833,18544,47652,34909,25613,34345,12303,31362
201512,경부선,세마,23587,10879,34215,19505,15047,19747,5851,20400
201512,경부선,송탄,32957,16501,69246,43142,28277,40834,12909,40555
201512,경부선,수원,206050,182752,494615,616624,326217,391880,291357,248429
201512,경부선,신길,84397,53391,119511,74958,71818,68277,36224,66161
201512,경부선,신도림,26266,23877,33392,33214,26177,29047,15977,21942
201512,경부선,안양,212680,87593,322956,327989,166788,260196,145163,182181
201512,경부선,영등포,139769,261116,514237,779412,491872,456581,443324,206454
201512,경부선,오산,57199,53884,131363,100076,75852,74196,40110,66142
201512,경부선,오산대,16889,13931,34523,28413,19193,17754,7386,16183
201512,경부선,용산,62057,245322,406559,587167,406453,237015,293227,109920
201512,경부선,의왕,75036,56258,92813,65548,62150,65707,28475,61602
201512,경부선,지제,4415,9017,8054,7936,10165,4464,3339,3848
201512,경부선,직산,5160,10045,11095,10426,9154,6224,3709,5366
201512,경부선,진위,9030,17203,19507,11728,16687,8687,4646,7631
201512,경부선,천안,32289,28628,127116,118068,60938,51203,34982,40582
201512,경부선,평택,75030,53349,178552,173400,94715,105196,69381,77303
201512,경부선,화서,104606,25850,100069,71118,35946,86908,19632,78001
201511,경부선,가산디지털단지,47686,228165,110500,200364,211293,90391,107145,59345
201511,경부선,관악,97030,24080,99536,78547,40623,74716,19810,64194
201511,경부선,광명,6753,7196,2030,1725,9902,5224,7002,3954
201511,경부선,구로,123737,148424,220356,250053,183865,153293,98459,131034
201511,경부선,군포,53646,76192,63881,46712,61267,44470,32649,33070
201511,경부선,금정,259987,172766,308001,219490,180525,247618,112231,229182
201511,경부선,금천구청,115087,53743,129206,97321,62729,94566,25602,72882
201511,경부선,남영,41789,116859,121772,150304,113946,67795,67725,50641
201511,경부선,노량진,121600,125177,236494,251065,152397,173140,168256,114896
201511,경부선,당정,72563,37622,86217,67613,44450,59837,24132,61811
201511,경부선,대방,106637,116791,177811,155103,120490,108520,62137,90594
201511,경부선,독산,113409,145495,145142,134625,142445,110694,58328,95702
201511,경부선,두정,36194,47117,76423,98454,52411,42470,30639,44140
201511,경부선,명학,73914,122643,100874,104417,103165,60485,53275,52121
201511,경부선,병점,127693,73459,181441,164655,116954,125297,55365,125787
201511,경부선,서동탄,18230,5904,16648,12675,8993,12974,3330,11912
201511,경부선,서울역,7,0,21,0,20,0,8,0
201511,경부선,서정리,34558,31705,72606,59227,37638,35484,12800,33418
201511,경부선,석수,120549,51022,128400,91640,70380,95569,32049,83531
201511,경부선,성균관대,176228,56782,185701,144207,91146,147269,54172,141554
201511,경부선,성환,19715,38584,74359,82738,49505,25218,19903,24461
201511,경부선,세류,42511,18603,46126,34675,24343,34440,12065,30699
201511,경부선,세마,24577,10921,31899,18757,13977,19171,5716,19642
201511,경부선,송탄,36027,16169,66144,42494,26070,40981,11902,39339
201511,경부선,수원,219968,206019,496749,618942,331087,390200,288777,236593
201511,경부선,신길,84761,57113,115595,72492,70063,67316,34986,62649
201511,경부선,신도림,29492,24688,34445,33138,26272,30311,15360,22312
201511,경부선,안양,219512,109501,325020,340304,172463,259958,144972,174872
201511,경부선,영등포,142251,265303,472441,700037,452044,399835,380325,187002
201511,경부선,오산,62808,54084,126140,98505,74714,76061,38879,65778
201511,경부선,오산대,17926,16885,39209,40844,21274,17485,7216,15813
201511,경부선,용산,67472,245419,375348,533360,381815,216368,274581,102779
201511,경부선,의왕,77966,56110,89926,66006,59526,65993,28497,59499
201511,경부선,지제,4759,8581,8293,9203,9736,4682,3359,3785
201511,경부선,직산,5665,9973,10875,11109,8821,6473,3587,5411
201511,경부선,진위,10064,17182,18296,11778,16561,8585,4835,7530
201511,경부선,천안,35314,34431,130693,122832,76541,54904,38584,41743
201511,경부선,평택,83514,58103,174177,176649,97861,113724,70638,77330
201511,경부선,화서,108995,27821,95808,70083,34408,87506,17915,75085
201510,경부선,가산디지털단지,49917,232070,116786,202088,215381,95200,110057,62840
201510,경부선,관악,100008,25831,106562,87135,44616,78216,22516,67804
201510,경부선,광명,6496,7071,1975,1790,10209,5178,6672,3986
201510,경부선,구로,129513,153769,230905,258007,186123,159492,101837,140433
201510,경부선,군포,56221,76624,67576,47679,61648,46227,34140,36221
201510,경부선,금정,271015,175812,323935,228300,185326,256301,117620,241879
201510,경부선,금천구청,120599,55013,140869,104704,66381,99801,27037,77705
201510,경부선,남영,43322,119862,124683,151038,113155,67351,68856,51201
201510,경부선,노량진,200707,272468,443307,478756,323985,320075,321919,205508
201510,경부선,당정,76183,39539,92423,71668,46623,61984,25294,64525
201510,경부선,대방,109537,120591,184215,161678,120923,112581,78146,91708
201510,경부선,독산,118229,148195,153082,137622,142268,114379,59823,101391
201510,경부선,두정,37388,48795,83166,102048,54980,42860,31397,45066
201510,경부선,명학,75186,126737,107196,108866,104558,61928,55179,54398
201510,경부선,병점,133583,78501,194083,171625,120657,127860,57820,129284
201510,경부선,서동탄,18717,6226,18090,13112,9326,13877,3842,12999
201510,경부선,서울역,3,0,20,0,13,0,5,0
201510,경부선,서정리,37202,33935,78543,63554,39668,36750,13935,35339
201510,경부선,석수,125526,52921,134811,98368,72104,98129,33857,86870
201510,경부선,성균관대,182138,59144,194407,148704,90718,150416,58914,144480
201510,경부선,성환,21134,42005,80948,82554,50134,25989,19288,25147
201510,경부선,세류,43848,19899,48547,35887,26176,35474,12543,31464
201510,경부선,세마,25927,10023,31559,19653,14690,20626,6268,21039
201510,경부선,송탄,38991,16479,70658,45693,27550,44721,13186,41542
201510,경부선,수원,232061,218314,529158,652713,341268,405338,300355,250603
201510,경부선,신길,88150,62521,121487,74229,73701,72950,42219,65989
201510,경부선,신도림,32869,25961,39602,36831,28434,33971,18149,25227
201510,경부선,안양,228129,111386,345895,365109,183843,267206,151217,185992
201510,경부선,영등포,147013,275233,505468,741192,468402,412117,393759,200943
201510,경부선,오산,67261,56438,134483,104777,79005,78947,41054,68885
201510,경부선,오산대,19171,18608,44313,48266,23357,18516,8166,16723
201510,경부선,용산,70329,260711,389324,561598,384124,230692,304614,107787
201510,경부선,의왕,80449,56053,94003,68027,61117,67988,28840,62593
201510,경부선,지제,4991,9042,8972,10024,10206,5110,3589,3981
201510,경부선,직산,5859,10470,11775,12211,9392,6864,3952,5726
201510,경부선,진위,10629,18075,18998,11782,17211,9247,4898,7994
201510,경부선,천안,39376,36910,140144,131647,79120,56859,41813,43618
201510,경부선,평택,89102,61768,186705,185172,103219,116298,72438,83105
201510,경부선,화서,113498,29218,101929,76146,36357,90493,19222,78679
201509,경부선,가산디지털단지,47036,220247,110720,181819,200483,86119,101095,59752
201509,경부선,관악,92747,24595,96542,79829,41667,70996,21747,62186
201509,경부선,광명,5778,6603,1630,1658,9485,4962,6361,3723
201509,경부선,구로,122398,145039,208492,230879,169734,146546,95263,132938
201509,경부선,군포,53049,71074,64532,46033,57179,42270,32480,34961
201509,경부선,금정,252036,166946,297138,213990,174638,235102,112858,226764
201509,경부선,금천구청,113020,51248,123696,94970,61514,91062,25726,71555
201509,경부선,남영,40633,119149,114093,138707,109664,61495,64332,47230
201509,경부선,노량진,193523,265194,415260,437071,298796,282757,278771,188677
201509,경부선,당정,70423,37243,83688,66133,44344,56666,23767,60561
201509,경부선,대방,103167,113927,164505,139497,112545,99200,58769,85180
201509,경부선,독산,110439,138422,142103,128440,130771,104728,55498,93169
201509,경부선,두정,35471,49100,75131,95699,51601,40744,31259,44473
201509,경부선,명학,71209,119567,94722,95068,94707,57097,52510,50568
201509,경부선,병점,125421,73745,176135,160767,114316,117720,54821,123583
201509,경부선,서동탄,17212,6033,16083,12077,8681,12438,3729,11771
201509,경부선,서울역,5,0,14,0,5,0,4,0
201509,경부선,서정리,34695,33712,73006,58785,37317,34838,15285,34716
201509,경부선,석수,116997,50478,122395,90510,67354,89234,32267,81348
201509,경부선,성균관대,170710,57062,175152,138986,87999,142144,60269,139100
201509,경부선,성환,20212,40704,74266,81607,50079,25452,25915,25583
201509,경부선,세류,41031,19125,45173,34976,25033,32980,12779,30070
201509,경부선,세마,24730,9720,28953,17969,13563,19396,5876,19912
201509,경부선,송탄,36697,16234,65623,42871,26596,40698,12931,40546
201509,경부선,수원,218719,207324,500152,622160,329257,394624,305164,246426
201509,경부선,신길,82385,56367,110609,67753,68792,65610,35223,60395
201509,경부선,신도림,31987,23707,33949,30428,26252,30433,16978,22477
201509,경부선,안양,212755,109061,310429,332540,173317,249041,145342,173257
201509,경부선,영등포,138650,258943,459689,667039,421068,381834,363657,184558
201509,경부선,오산,65109,52947,129194,99839,74681,75513,39639,68392
201509,경부선,오산대,17896,18025,40655,42683,21556,16977,7563,15898
201509,경부선,용산,65331,226653,376081,538727,358940,210063,261956,102381
201509,경부선,의왕,76743,53296,86635,63071,58189,63561,27034,59652
201509,경부선,지제,4810,8143,7670,8290,9205,4824,3379,3765
201509,경부선,직산,6123,9884,11400,11838,8831,6856,3942,6027
201509,경부선,진위,10178,17425,18073,11253,16514,8521,4908,7718
201509,경부선,천안,37295,37709,139665,129814,80000,57026,42202,45994
201509,경부선,평택,86030,59471,179925,180000,99218,113400,71114,83016
201509,경부선,화서,106763,28099,90296,68529,34200,83970,18636,73997
201508,경부선,가산디지털단지,43149,211411,100334,171975,193612,80297,99063,57700
201508,경부선,관악,81680,25760,95128,85265,43401,66542,23034,60028
201508,경부선,광명,5512,6388,1745,1666,10228,5017,7304,3490
201508,경부선,구로,111302,140631,202877,227655,169612,140267,98350,128616
201508,경부선,군포,47686,67467,60889,43857,56599,39548,30999,34826
201508,경부선,금정,227737,153552,285684,202174,167791,216137,110324,224808
201508,경부선,금천구청,98796,49847,118287,92193,59359,82289,26332,70284
201508,경부선,남영,38104,94818,100089,110310,93085,57510,57707,47341
201508,경부선,노량진,171742,262510,396218,420191,297634,261070,282227,187535
201508,경부선,당정,61709,31200,75773,49625,36271,50779,19225,58416
201508,경부선,대방,89288,111320,159131,139737,113540,93630,63782,83090
201508,경부선,독산,100247,134695,132356,117944,128863,97078,54585,91482
201508,경부선,두정,31619,25892,60885,68715,36668,36230,27503,41466
201508,경부선,명학,65408,98597,81740,72395,79612,52903,41485,49758
201508,경부선,병점,104370,59355,153686,113688,87281,103781,43950,118560
201508,경부선,서동탄,15389,5717,16728,12279,8576,12110,3802,11502
201508,경부선,서울역,4,0,23,0,10,0,11,0
201508,경부선,서정리,29450,22551,60076,44563,27997,31497,12600,32834
201508,경부선,석수,102424,47197,110646,81666,64345,79392,30588,75787
201508,경부선,성균관대,149406,45060,161750,114101,73278,126202,46310,132598
201508,경부선,성환,18443,26730,50632,46410,30077,22457,13817,22828
201508,경부선,세류,35454,18557,42607,32347,23981,29756,12477,29265
201508,경부선,세마,20983,9195,28700,17144,12856,17445,6356,19528
201508,경부선,송탄,32402,14538,60950,40165,24476,36824,12967,39664
201508,경부선,수원,187308,182607,466309,581045,299194,345593,290915,239724
201508,경부선,신길,76846,51371,107514,65388,66936,62683,35555,60279
201508,경부선,신도림,27906,22106,31661,28004,25212,26118,16848,21144
201508,경부선,안양,188343,76886,276464,276855,142898,224447,126515,167840
201508,경부선,영등포,130302,247567,469693,721491,438952,374090,398966,186742
