사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202301,분당선,기흥,81835,32196,93526,66952,51853,83744,5478,852,24739,57276,205578,157276
202301,분당선,대모산입구,36679,17615,53922,35776,23219,34230,1826,802,6706,24867,99133,79060
202301,분당선,도곡,25792,41044,75085,70489,54105,37291,1497,1173,20192,24701,122566,137407
202301,분당선,망포,111943,71996,119992,91703,100013,116471,4936,2530,44248,82837,281119,249066
202301,분당선,매교,40180,13120,39591,31709,17786,38149,3981,523,7435,24379,91187,69731
202301,분당선,매탄권선,45843,15082,49564,32184,22556,45058,3694,617,10084,32229,109185,80112
202301,분당선,모란,129666,61328,231984,214429,97701,151155,14021,2496,49068,102892,424739,381145
202301,분당선,미금,62809,70291,169725,170659,93527,102002,3603,636,50542,66943,286679,308529
202301,분당선,보정,20352,8381,29942,17692,9641,18209,1031,94,4066,14072,55391,40239
202301,분당선,복정,2,0,8,0,5,0,0,0,5,0,15,0
202301,분당선,상갈,44683,16860,56895,38229,25770,42950,2536,467,9250,34656,113364,90212
202301,분당선,서울숲,36193,69520,91111,139823,112174,62338,2418,553,46033,27428,175755,237324
202301,분당선,서현,80454,119086,231495,307519,201598,159768,5158,2931,135506,78977,452613,508513
202301,분당선,선릉,12949,180955,79291,227710,157390,58224,1132,1227,66255,21888,159627,431780
202301,분당선,선정릉,12246,65198,55478,94678,88562,23494,913,1067,27293,12937,95930,173880
202301,분당선,수내,45436,87643,123887,154646,124969,71522,2588,1823,60788,41528,232699,285640
202301,분당선,수서,62834,81711,153763,141194,94770,100285,3071,4112,55035,56973,274703,283990
202301,분당선,수원,51898,22411,70973,76268,50110,61420,4931,748,42755,26743,170557,126170
202301,분당선,수원시청,66417,64842,113093,130287,87779,112120,6256,1876,62456,62921,248222,259926
202301,분당선,신갈,42870,9551,53587,34173,13933,40580,2660,198,5222,30464,104339,74386
202301,분당선,압구정로데오,16818,104775,133138,326784,218118,111357,2940,955,138801,31323,291697,463837
202301,분당선,야탑,123065,141997,260558,266843,184655,175217,6896,2958,82960,104583,473479,516381
202301,분당선,영통,39633,31917,77978,84274,56510,63558,2649,1564,43359,39798,163619,157553
202301,분당선,오리,69248,53909,118596,84526,71114,58338,4291,479,26123,42903,218258,181817
202301,분당선,이매,32430,23700,62976,50214,30946,37179,2288,901,13341,27751,111035,102566
202301,분당선,정자,67164,128725,152956,175195,156663,121395,3403,1312,95077,76116,318600,381348
202301,분당선,죽전,86045,41848,123948,133956,74341,111071,5826,758,42312,82110,258131,258672
202301,분당선,청명,39014,13849,40247,28878,20271,35081,2215,901,7178,26247,88654,69875
202301,분당선,태평,113665,29687,157847,110259,49337,109253,13479,1408,20027,82175,305018,223529
202301,분당선,한티,50298,83546,141587,201692,128296,96834,2112,1316,93279,46217,287276,332771
202212,분당선,가천대,51206,32432,107763,102226,49172,61731,4986,657,20896,58408,184851,193723
202212,분당선,강남구청,19694,73819,83634,142259,105803,54958,1373,563,43836,24929,148537,241570
202212,분당선,개포동,22463,23844,49690,42077,25208,27823,954,861,14040,19657,87147,86439
202212,분당선,구룡,10368,22747,34277,16959,14264,11315,417,1043,3684,8446,48746,49195
202212,분당선,구성,50203,15263,63323,37705,19120,55123,2637,382,7340,39703,123503,93053
202212,분당선,기흥,90201,41357,110350,81522,60387,91541,5986,803,29299,63886,235836,187568
202212,분당선,대모산입구,40597,20580,59760,39198,25044,35177,1998,871,7436,27284,109791,87933
202212,분당선,도곡,29563,48270,87626,78934,58119,41914,1648,1287,22914,28397,141751,156888
202212,분당선,망포,125962,79369,136868,104253,109331,128596,5073,2661,52402,92576,320305,278859
202212,분당선,매교,45360,20721,47317,35268,21970,42046,4175,592,8229,26730,105081,83311
202212,분당선,매탄권선,51323,20330,58732,37632,26395,50086,3950,680,11546,36275,125551,94917
202212,분당선,모란,140717,69108,251743,227945,106980,165397,15200,2903,54880,115900,462540,415856
202212,분당선,미금,70481,78471,186556,188648,100791,111620,4135,786,57331,75641,318503,343546
202212,분당선,보정,22374,11022,35288,19326,11473,19578,1178,107,4821,15910,63661,46365
202212,분당선,복정,8,0,13,0,5,0,0,0,5,0,26,0
202212,분당선,상갈,50008,18693,63774,43489,27672,47227,3037,526,10310,39118,127129,101826
202212,분당선,서울숲,38095,71691,103345,154993,119682,69810,2492,609,51566,30849,195498,258142
202212,분당선,서현,88669,130831,260385,332012,214387,175674,5204,3392,145146,88973,499404,555208
202212,분당선,선릉,14433,192364,95049,250762,161176,70007,1206,1323,72886,24527,183574,468976
202212,분당선,선정릉,13307,67181,62675,103938,91509,26929,936,1082,30840,14396,107758,186597
202212,분당선,수내,50342,89634,141339,167483,126652,80146,2768,1974,64668,46609,259117,305700
202212,분당선,수서,67694,89300,167074,152415,101153,108651,3192,4559,57850,64140,295810,310414
202212,분당선,수원,58250,26181,78099,82234,54683,67716,5360,830,46719,29610,188428,138855
202212,분당선,수원시청,74953,71533,129383,148318,95041,129181,6157,1850,72203,71729,282696,293430
202212,분당선,신갈,48214,11495,61143,38704,16576,44653,2745,240,5789,34522,117891,84961
202212,분당선,압구정로데오,18072,110973,153313,365042,233937,142429,2880,989,163396,39311,337661,516315
202212,분당선,야탑,135029,154788,294254,302863,201195,197205,7597,3199,96860,119524,533740,580374
202212,분당선,영통,45577,36212,92705,98448,64212,73174,2832,1520,49703,45118,190817,181298
202212,분당선,오리,75585,57494,131401,94265,77620,61982,4633,559,29653,48158,241272,200476
202212,분당선,이매,35957,27302,72147,53025,34559,41494,2454,935,14490,31016,125048,112278
