사용월,호선명,지하철역,승차총승객수,하차총승객수
202009,분당선,죽전,235783,256429
202009,분당선,청명,75717,71277
202009,분당선,태평,255538,246724
202009,분당선,한티,242509,260315
202010,분당선,가천대,178230,197001
202010,분당선,강남구청,189632,219247
202010,분당선,개포동,72232,73647
202010,분당선,구룡,37655,36588
202010,분당선,구성,101423,103926
202010,분당선,기흥,193727,183433
202010,분당선,대모산입구,71376,65926
202010,분당선,도곡,131705,132090
202010,분당선,망포,281080,263836
202010,분당선,매교,57791,57876
202010,분당선,매탄권선,95261,90284
202010,분당선,모란,424684,429606
202010,분당선,미금,315820,336857
202010,분당선,보정,51405,43784
202010,분당선,복정,6,0
202010,분당선,상갈,110741,105508
202010,분당선,서울숲,186312,188345
202010,분당선,서현,486363,499969
202010,분당선,선릉,267692,408162
202010,분당선,선정릉,159961,172227
202010,분당선,수내,255560,257252
202010,분당선,수서,275192,281234
202010,분당선,수원,171437,137191
202010,분당선,수원시청,240315,270406
202010,분당선,신갈,92031,90320
202010,분당선,압구정로데오,332458,385448
202010,분당선,야탑,519708,543848
202010,분당선,영통,164378,167217
202010,분당선,오리,237663,201686
202010,분당선,이매,114131,106535
202010,분당선,정자,330063,354592
202010,분당선,죽전,275489,296705
202010,분당선,청명,87538,82162
202010,분당선,태평,274169,263365
202010,분당선,한티,271786,291486
202011,분당선,가천대,173314,194549
202011,분당선,강남구청,199868,230039
202011,분당선,개포동,77499,79314
202011,분당선,구룡,40709,39780
202011,분당선,구성,102961,106278
202011,분당선,기흥,197850,188696
202011,분당선,대모산입구,74387,69178
202011,분당선,도곡,137381,137974
202011,분당선,망포,293685,276398
202011,분당선,매교,59198,59726
202011,분당선,매탄권선,98420,94088
202011,분당선,모란,422926,425885
202011,분당선,미금,322146,342729
202011,분당선,보정,52758,45030
202011,분당선,복정,14,0
202011,분당선,상갈,112866,107299
202011,분당선,서울숲,186185,187640
202011,분당선,서현,498033,509314
202011,분당선,선릉,287804,435168
202011,분당선,선정릉,170379,182287
202011,분당선,수내,267990,268997
202011,분당선,수서,284268,293768
202011,분당선,수원,168631,135985
202011,분당선,수원시청,248406,273219
202011,분당선,신갈,94244,92482
202011,분당선,압구정로데오,345682,393729
202011,분당선,야탑,533744,560193
202011,분당선,영통,169496,175976
202011,분당선,오리,247019,210227
202011,분당선,이매,114536,107620
202011,분당선,정자,342182,367105
202011,분당선,죽전,282217,308042
202011,분당선,청명,89520,83546
202011,분당선,태평,276841,267965
202011,분당선,한티,278848,299996
202012,분당선,가천대,139273,156714
202012,분당선,강남구청,172202,196724
202012,분당선,개포동,64645,66729
202012,분당선,구룡,30512,29794
202012,분당선,구성,85452,90052
202012,분당선,기흥,165608,160635
202012,분당선,대모산입구,66108,61899
202012,분당선,도곡,117986,118340
202012,분당선,망포,251224,239366
202012,분당선,매교,50708,52118
202012,분당선,매탄권선,83609,80712
202012,분당선,모란,376483,378129
202012,분당선,미금,277030,292784
202012,분당선,보정,41844,35991
202012,분당선,복정,5,0
202012,분당선,상갈,93835,91515
202012,분당선,서울숲,148936,149014
202012,분당선,서현,429125,434721
202012,분당선,선릉,253672,369962
202012,분당선,선정릉,148854,157542
202012,분당선,수내,232500,232929
202012,분당선,수서,224120,237703
202012,분당선,수원,140352,114189
202012,분당선,수원시청,214400,228567
202012,분당선,신갈,79681,79559
202012,분당선,압구정로데오,314735,337834
202012,분당선,야탑,459444,482322
202012,분당선,영통,139213,142623
202012,분당선,오리,215388,182502
202012,분당선,이매,92283,87609
202012,분당선,정자,280721,296407
202012,분당선,죽전,235417,256038
202012,분당선,청명,74749,71185
202012,분당선,태평,252757,248428
202012,분당선,한티,243512,259763
