사용월,호선명,지하철역,승차총승객수,하차총승객수
202012,경부선,신길,177223,147677
202012,경부선,신도림,75635,74283
202012,경부선,안양,401772,406591
202012,경부선,영등포,673115,694471
202012,경부선,오산,171649,171546
202012,경부선,오산대,56796,52474
202012,경부선,용산,535497,549869
202012,경부선,의왕,166045,164968
202012,경부선,지제,50813,47850
202012,경부선,직산,12909,12927
202012,경부선,진위,29578,25493
202012,경부선,천안,83863,86946
202012,경부선,평택,201337,197836
202012,경부선,화서,132219,129151
