사용월,호선명,지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원
202207,8호선,남한산성입구,9693,8340,9693,8340
202207,8호선,단대오거리,8006,7433,8006,7433
202207,8호선,모란,3919,3505,3919,3505
202207,8호선,몽촌토성,4295,4281,4295,4281
202207,8호선,문정,8982,8890,8982,8890
202207,8호선,복정,6384,5453,6384,5453
202207,8호선,산성,4267,4192,4267,4192
202207,8호선,석촌,6031,7280,6031,7280
202207,8호선,송파,6512,6259,6512,6259
202207,8호선,수진,4438,3867,4438,3867
202207,8호선,신흥,3776,4038,3776,4038
202207,8호선,암사,13218,11890,13218,11890
202207,8호선,잠실,15477,18471,15477,18471
202207,8호선,장지,13326,12356,13326,12356
202207,8호선,천호,12569,15119,12569,15119
202207,8호선,가락시장,3244,4090,3244,4090
202207,8호선,강동구청,4842,4898,4842,4898
202207,8호선,남위례,2469,2650,2469,2650
202207,8호선,남한산성입구,6807,6404,6807,6404
202207,8호선,단대오거리,5462,5475,5462,5475
202207,8호선,모란,2685,2270,2685,2270
202207,8호선,몽촌토성,3227,3272,3227,3272
202207,8호선,문정,5662,5894,5662,5894
202207,8호선,복정,5103,4642,5103,4642
202207,8호선,산성,3039,3293,3039,3293
202207,8호선,석촌,4014,5122,4014,5122
202207,8호선,송파,4580,4508,4580,4508
202207,8호선,수진,3167,2941,3167,2941
202207,8호선,신흥,2807,2973,2807,2973
202207,8호선,암사,9154,8635,9154,8635
202207,8호선,잠실,11650,13287,11650,13287
202207,8호선,장지,9515,9711,9515,9711
202207,8호선,천호,9245,10388,9245,10388
202207,8호선,가락시장,7915,8829,7915,8829
202207,8호선,강동구청,11101,11578,11101,11578
202207,8호선,남위례,5699,5884,5699,5884
202207,8호선,남한산성입구,14370,12881,14370,12881
202207,8호선,단대오거리,10945,10889,10945,10889
202207,8호선,모란,5890,4645,5890,4645
202207,8호선,몽촌토성,6386,6516,6386,6516
202207,8호선,문정,23270,24696,23270,24696
202207,8호선,복정,9640,8261,9640,8261
202207,8호선,산성,5544,5655,5544,5655
202207,8호선,석촌,7968,9044,7968,9044
202207,8호선,송파,9260,9199,9260,9199
202207,8호선,수진,5844,5426,5844,5426
202207,8호선,신흥,4536,4941,4536,4941
202207,8호선,암사,19925,17563,19925,17563
202207,8호선,잠실,15264,17833,15264,17833
202207,8호선,장지,17922,17599,17922,17599
202207,8호선,천호,15150,17374,15150,17374
202207,8호선,가락시장,7892,8925,7892,8925
202207,8호선,강동구청,11339,11739,11339,11739
202207,8호선,남위례,5818,6012,5818,6012
202207,8호선,남한산성입구,14250,12941,14250,12941
202207,8호선,단대오거리,11070,10873,11070,10873
202207,8호선,모란,4624,3799,4624,3799
202207,8호선,몽촌토성,6594,7009,6594,7009
202207,8호선,문정,23523,24875,23523,24875
202207,8호선,복정,9944,8289,9944,8289
202207,8호선,산성,5646,5722,5646,5722
202207,8호선,석촌,8067,9193,8067,9193
202207,8호선,송파,9571,9390,9571,9390
202207,8호선,수진,5789,5166,5789,5166
202207,8호선,신흥,4421,4830,4421,4830
202207,8호선,암사,20006,17660,20006,17660
202207,8호선,잠실,16221,18572,16221,18572
202207,8호선,장지,18468,17820,18468,17820
202207,8호선,천호,15792,18026,15792,18026
202207,8호선,가락시장,8221,8903,8221,8903
202207,8호선,강동구청,11072,11553,11072,11553
202207,8호선,남위례,5880,6006,5880,6006
202207,8호선,남한산성입구,14518,13090,14518,13090
202207,8호선,단대오거리,11037,10912,11037,10912
202207,8호선,모란,4616,3697,4616,3697
202207,8호선,몽촌토성,6421,6713,6421,6713
202207,8호선,문정,23605,24991,23605,24991
202207,8호선,복정,10015,8427,10015,8427
202207,8호선,산성,5686,5679,5686,5679
202207,8호선,석촌,8143,9375,8143,9375
202207,8호선,송파,9482,9378,9482,9378
202207,8호선,수진,5839,5411,5839,5411
202207,8호선,신흥,4543,5023,4543,5023
202207,8호선,암사,20147,17761,20147,17761
202207,8호선,잠실,16479,18973,16479,18973
202207,8호선,장지,18924,18275,18924,18275
202207,8호선,천호,15519,17747,15519,17747
202207,8호선,가락시장,7862,8774,7862,8774
202207,8호선,강동구청,11029,11444,11029,11444
202207,8호선,남위례,5786,5871,5786,5871
202207,8호선,남한산성입구,14190,12729,14190,12729
202207,8호선,단대오거리,10742,10614,10742,10614
202207,8호선,모란,4500,3608,4500,3608
202207,8호선,몽촌토성,6510,6696,6510,6696
202207,8호선,문정,23445,24879,23445,24879
202207,8호선,복정,9797,8349,9797,8349
202207,8호선,산성,5432,5540,5432,5540
202207,8호선,석촌,7999,9143,7999,9143
202207,8호선,송파,9455,9380,9455,9380
202207,8호선,수진,5748,5232,5748,5232
202207,8호선,신흥,4562,4923,4562,4923
202207,8호선,암사,19752,17444,19752,17444
202207,8호선,잠실,15688,18388,15688,18388
202207,8호선,장지,18319,17545,18319,17545
202207,8호선,천호,15264,17263,15264,17263
202207,8호선,가락시장,8195,9270,8195,9270
202207,8호선,강동구청,11264,11422,11264,11422
202207,8호선,남위례,6025,6257,6025,6257
202207,8호선,남한산성입구,14945,12953,14945,12953
202207,8호선,단대오거리,11221,10736,11221,10736
202207,8호선,모란,4888,4044,4888,4044
202207,8호선,몽촌토성,6674,6785,6674,6785
202207,8호선,문정,23395,24391,23395,24391
202207,8호선,복정,10043,8326,10043,8326
202207,8호선,산성,5736,5497,5736,5497
202207,8호선,석촌,8154,9524,8154,9524
202207,8호선,송파,9569,9229,9569,9229
202207,8호선,수진,5930,5325,5930,5325
202207,8호선,신흥,4737,4979,4737,4979
202207,8호선,암사,20414,17623,20414,17623
202207,8호선,잠실,16285,19737,16285,19737
202207,8호선,장지,18910,17943,18910,17943
202207,8호선,천호,15963,19037,15963,19037
202207,8호선,가락시장,5476,5673,5476,5673
202207,8호선,강동구청,6488,6526,6488,6526
202207,8호선,남위례,3864,3870,3864,3870
202207,8호선,남한산성입구,9898,8434,9898,8434
202207,8호선,단대오거리,8047,7634,8047,7634
202207,8호선,모란,5501,4762,5501,4762
202207,8호선,몽촌토성,4269,4404,4269,4404
202207,8호선,문정,8923,8787,8923,8787
202207,8호선,복정,6613,5458,6613,5458
202207,8호선,산성,4508,4462,4508,4462
202207,8호선,석촌,6092,7205,6092,7205
202207,8호선,송파,6263,5867,6263,5867
202207,8호선,수진,4568,4114,4568,4114
202207,8호선,신흥,3924,4156,3924,4156
202207,8호선,암사,13192,11709,13192,11709
202207,8호선,잠실,14921,17837,14921,17837
202207,8호선,장지,13304,12385,13304,12385
202207,8호선,천호,12786,15230,12786,15230
202207,8호선,가락시장,3245,3891,3245,3891
202207,8호선,강동구청,4678,4819,4678,4819
202207,8호선,남위례,2551,2629,2551,2629
202207,8호선,남한산성입구,6965,6423,6965,6423
202207,8호선,단대오거리,5519,5495,5519,5495
202207,8호선,모란,2738,2398,2738,2398
202207,8호선,몽촌토성,3177,3218,3177,3218
202207,8호선,문정,5466,5754,5466,5754
202207,8호선,복정,4998,4665,4998,4665
202207,8호선,산성,3046,3191,3046,3191
202207,8호선,석촌,4314,5212,4314,5212
202207,8호선,송파,4657,4599,4657,4599
202207,8호선,수진,3157,2846,3157,2846
202207,8호선,신흥,2922,3132,2922,3132
202207,8호선,암사,9043,8603,9043,8603
202207,8호선,잠실,11782,13335,11782,13335
202207,8호선,장지,9597,9939,9597,9939
202207,8호선,천호,9130,10433,9130,10433
202207,8호선,가락시장,7773,8730,7773,8730
202207,8호선,강동구청,10930,11264,10930,11264
202207,8호선,남위례,5573,5749,5573,5749
202207,8호선,남한산성입구,13945,12516,13945,12516
202207,8호선,단대오거리,10707,10584,10707,10584
202207,8호선,모란,4688,3655,4688,3655
202207,8호선,몽촌토성,6224,6391,6224,6391
202207,8호선,문정,23281,24560,23281,24560
202207,8호선,복정,9294,7861,9294,7861
202207,8호선,산성,5442,5503,5442,5503
202207,8호선,석촌,7676,8784,7676,8784
202207,8호선,송파,9034,9101,9034,9101
202207,8호선,수진,5582,5244,5582,5244
202207,8호선,신흥,4278,4762,4278,4762
202207,8호선,암사,19439,17088,19439,17088
202207,8호선,잠실,15010,17567,15010,17567
202207,8호선,장지,17585,16808,17585,16808
202207,8호선,천호,14444,16124,14444,16124
202207,8호선,가락시장,8016,9135,8016,9135
202207,8호선,강동구청,11030,11420,11030,11420
202207,8호선,남위례,5814,6107,5814,6107
202207,8호선,남한산성입구,14458,13038,14458,13038
202207,8호선,단대오거리,11041,10918,11041,10918
202207,8호선,모란,4733,3685,4733,3685
202207,8호선,몽촌토성,6630,6777,6630,6777
202207,8호선,문정,23620,25074,23620,25074
202207,8호선,복정,9734,8313,9734,8313
202207,8호선,산성,5576,5641,5576,5641
202207,8호선,석촌,7989,9118,7989,9118
202207,8호선,송파,9145,8953,9145,8953
202207,8호선,수진,5672,5286,5672,5286
202207,8호선,신흥,4462,4742,4462,4742
202207,8호선,암사,20239,17699,20239,17699
202207,8호선,잠실,15266,18293,15266,18293
202207,8호선,장지,18413,17482,18413,17482
202207,8호선,천호,15388,17646,15388,17646
202207,8호선,가락시장,7763,8303,7763,8303
202207,8호선,강동구청,10839,11295,10839,11295
202207,8호선,남위례,5326,5314,5326,5314
202207,8호선,남한산성입구,13323,12242,13323,12242
202207,8호선,단대오거리,10092,10141,10092,10141
202207,8호선,모란,4233,3247,4233,3247
202207,8호선,몽촌토성,6192,6477,6192,6477
202207,8호선,문정,23687,24458,23687,24458
202207,8호선,복정,9332,7972,9332,7972
202207,8호선,산성,5257,5233,5257,5233
202207,8호선,석촌,7680,8740,7680,8740
202207,8호선,송파,9441,9771,9441,9771
202207,8호선,수진,5459,5172,5459,5172
202207,8호선,신흥,4148,4638,4148,4638
202207,8호선,암사,19070,17093,19070,17093
202207,8호선,잠실,15343,17528,15343,17528
202207,8호선,장지,17935,17248,17935,17248
202207,8호선,천호,14532,16201,14532,16201
202207,8호선,가락시장,8156,9156,8156,9156
202207,8호선,강동구청,11131,11588,11131,11588
202207,8호선,남위례,5948,6153,5948,6153
202207,8호선,남한산성입구,14594,12947,14594,12947
202207,8호선,단대오거리,11134,10811,11134,10811
202207,8호선,모란,5820,4595,5820,4595
202207,8호선,몽촌토성,6416,6599,6416,6599
202207,8호선,문정,23584,25005,23584,25005
202207,8호선,복정,9744,8178,9744,8178
202207,8호선,산성,5455,5633,5455,5633
202207,8호선,석촌,8071,9278,8071,9278
202207,8호선,송파,9466,9209,9466,9209
202207,8호선,수진,5809,5290,5809,5290
202207,8호선,신흥,4523,4885,4523,4885
202207,8호선,암사,20139,17507,20139,17507
202207,8호선,잠실,15490,18484,15490,18484
202207,8호선,장지,18653,17713,18653,17713
202207,8호선,천호,15314,17768,15314,17768
202207,8호선,가락시장,8401,9633,8401,9633
202207,8호선,강동구청,11431,11583,11431,11583
202207,8호선,남위례,5930,6333,5930,6333
202207,8호선,남한산성입구,14760,12824,14760,12824
202207,8호선,단대오거리,11272,10809,11272,10809
202207,8호선,모란,4989,4031,4989,4031
202207,8호선,몽촌토성,6666,7060,6666,7060
202207,8호선,문정,23453,24735,23453,24735
202207,8호선,복정,10222,8439,10222,8439
202207,8호선,산성,5856,5596,5856,5596
202207,8호선,석촌,8455,9928,8455,9928
202207,8호선,송파,9551,9342,9551,9342
202207,8호선,수진,5875,5380,5875,5380
202207,8호선,신흥,4715,5065,4715,5065
202207,8호선,암사,20378,17666,20378,17666
202207,8호선,잠실,16367,19845,16367,19845
202207,8호선,장지,19062,18153,19062,18153
202207,8호선,천호,16409,19300,16409,19300
202207,8호선,가락시장,5241,5445,5241,5445
202207,8호선,강동구청,6214,6172,6214,6172
202207,8호선,남위례,3584,3596,3584,3596
202207,8호선,남한산성입구,9365,8223,9365,8223
202207,8호선,단대오거리,7653,7180,7653,7180
202207,8호선,모란,3703,3305,3703,3305
202207,8호선,몽촌토성,4401,4327,4401,4327
202207,8호선,문정,8628,8551,8628,8551
202207,8호선,복정,6138,5171,6138,5171
202207,8호선,산성,4301,4262,4301,4262
202207,8호선,석촌,5984,7015,5984,7015
202207,8호선,송파,6155,6047,6155,6047
202207,8호선,수진,4376,3937,4376,3937
202207,8호선,신흥,3764,3951,3764,3951
202207,8호선,암사,12717,11663,12717,11663
202207,8호선,잠실,13926,16394,13926,16394
202207,8호선,장지,12745,11756,12745,11756
202207,8호선,천호,12049,14004,12049,14004
202207,8호선,가락시장,3083,3946,3083,3946
202207,8호선,강동구청,4607,4778,4607,4778
202207,8호선,남위례,2632,2813,2632,2813
202207,8호선,남한산성입구,6859,6189,6859,6189
202207,8호선,단대오거리,5554,5536,5554,5536
202207,8호선,모란,2825,2236,2825,2236
202207,8호선,몽촌토성,3197,3312,3197,3312
202207,8호선,문정,5404,5576,5404,5576
202207,8호선,복정,5039,4632,5039,4632
202207,8호선,산성,3104,3229,3104,3229
202207,8호선,석촌,4213,5278,4213,5278
202207,8호선,송파,4399,4399,4399,4399
202207,8호선,수진,3010,2747,3010,2747
202207,8호선,신흥,2622,2909,2622,2909
202207,8호선,암사,9169,8527,9169,8527
202207,8호선,잠실,11043,12516,11043,12516
202207,8호선,장지,9295,9499,9295,9499
202207,8호선,천호,8942,10182,8942,10182
202207,8호선,가락시장,7804,8633,7804,8633
202207,8호선,강동구청,10762,11056,10762,11056
202207,8호선,남위례,5729,6003,5729,6003
202207,8호선,남한산성입구,13982,12631,13982,12631
202207,8호선,단대오거리,10675,10563,10675,10563
202207,8호선,모란,4547,3621,4547,3621
202207,8호선,몽촌토성,6421,6339,6421,6339
202207,8호선,문정,23038,24467,23038,24467
202207,8호선,복정,9281,7940,9281,7940
202207,8호선,산성,5328,5345,5328,5345
202207,8호선,석촌,7676,8743,7676,8743
202207,8호선,송파,8923,8768,8923,8768
202207,8호선,수진,5596,5193,5596,5193
202207,8호선,신흥,4395,4771,4395,4771
202207,8호선,암사,19568,17259,19568,17259
202207,8호선,잠실,14487,16485,14487,16485
202207,8호선,장지,17337,16872,17337,16872
202207,8호선,천호,14781,16909,14781,16909
202207,8호선,가락시장,7979,8878,7979,8878
202207,8호선,강동구청,11011,11429,11011,11429
202207,8호선,남위례,5949,6143,5949,6143
202207,8호선,남한산성입구,14364,12954,14364,12954
202207,8호선,단대오거리,11048,10845,11048,10845
202207,8호선,모란,5922,4683,5922,4683
202207,8호선,몽촌토성,6403,6577,6403,6577
202207,8호선,문정,23472,24779,23472,24779
202207,8호선,복정,9872,8199,9872,8199
202207,8호선,산성,5432,5565,5432,5565
202207,8호선,석촌,8071,9119,8071,9119
202207,8호선,송파,9369,9149,9369,9149
202207,8호선,수진,5642,5239,5642,5239
202207,8호선,신흥,4453,4747,4453,4747
202207,8호선,암사,19952,17610,19952,17610
202207,8호선,잠실,15234,18056,15234,18056
202207,8호선,장지,18361,17623,18361,17623
202207,8호선,천호,15188,17261,15188,17261
202207,8호선,가락시장,8279,9015,8279,9015
202207,8호선,강동구청,11049,11402,11049,11402
202207,8호선,남위례,5833,5941,5833,5941
202207,8호선,남한산성입구,14495,13016,14495,13016
202207,8호선,단대오거리,11006,10983,11006,10983
202207,8호선,모란,4576,3662,4576,3662
202207,8호선,몽촌토성,6415,6771,6415,6771
202207,8호선,문정,23557,24893,23557,24893
202207,8호선,복정,9804,8343,9804,8343
202207,8호선,산성,5611,5657,5611,5657
202207,8호선,석촌,8138,9321,8138,9321
202207,8호선,송파,9360,9453,9360,9453
202207,8호선,수진,5747,5279,5747,5279
202207,8호선,신흥,4591,4905,4591,4905
202207,8호선,암사,20189,17670,20189,17670
202207,8호선,잠실,15916,18421,15916,18421
202207,8호선,장지,18543,17926,18543,17926
202207,8호선,천호,15521,17478,15521,17478
202207,8호선,가락시장,7872,8636,7872,8636
202207,8호선,강동구청,10769,11146,10769,11146
202207,8호선,남위례,5542,5765,5542,5765
202207,8호선,남한산성입구,13727,12529,13727,12529
202207,8호선,단대오거리,10473,10344,10473,10344
202207,8호선,모란,4332,3480,4332,3480
202207,8호선,몽촌토성,6555,6593,6555,6593
202207,8호선,문정,23090,24844,23090,24844
202207,8호선,복정,9538,7967,9538,7967
202207,8호선,산성,5262,5197,5262,5197
202207,8호선,석촌,7968,8991,7968,8991
202207,8호선,송파,9176,8629,9176,8629
202207,8호선,수진,5706,5161,5706,5161
202207,8호선,신흥,4399,4613,4399,4613
202207,8호선,암사,19754,17069,19754,17069
202207,8호선,잠실,14664,17713,14664,17713
202207,8호선,장지,17985,17139,17985,17139
202207,8호선,천호,14882,17057,14882,17057
202207,8호선,가락시장,8051,9184,8051,9184
202207,8호선,강동구청,10852,11067,10852,11067
202207,8호선,남위례,5686,5891,5686,5891
202207,8호선,남한산성입구,14251,12414,14251,12414
202207,8호선,단대오거리,11027,10465,11027,10465
202207,8호선,모란,4520,3796,4520,3796
202207,8호선,몽촌토성,6336,6494,6336,6494
202207,8호선,문정,22816,23948,22816,23948
202207,8호선,복정,9833,8165,9833,8165
202207,8호선,산성,5497,5453,5497,5453
202207,8호선,석촌,8214,9366,8214,9366
202207,8호선,송파,9108,8828,9108,8828
202207,8호선,수진,5662,5043,5662,5043
202207,8호선,신흥,4394,4873,4394,4873
202207,8호선,암사,19959,17160,19959,17160
202207,8호선,잠실,15592,18675,15592,18675
202207,8호선,장지,18299,17068,18299,17068
202207,8호선,천호,15428,18296,15428,18296
202207,8호선,가락시장,5274,5491,5274,5491
202207,8호선,강동구청,6175,6257,6175,6257
202207,8호선,남위례,3585,3595,3585,3595
202207,8호선,남한산성입구,9362,8260,9362,8260
202207,8호선,단대오거리,7476,6985,7476,6985
202207,8호선,모란,3656,3240,3656,3240
202207,8호선,몽촌토성,4134,4163,4134,4163
202207,8호선,문정,8191,8159,8191,8159
202207,8호선,복정,5961,4913,5961,4913
202207,8호선,산성,4018,3975,4018,3975
202207,8호선,석촌,5800,7003,5800,7003
202207,8호선,송파,6199,6272,6199,6272
202207,8호선,수진,4366,3937,4366,3937
202207,8호선,신흥,3617,3967,3617,3967
202207,8호선,암사,12366,11142,12366,11142
202207,8호선,잠실,14274,15843,14274,15843
202207,8호선,장지,12135,11099,12135,11099
202207,8호선,천호,11384,13560,11384,13560
202207,8호선,가락시장,2978,3799,2978,3799
202207,8호선,강동구청,4511,4782,4511,4782
202207,8호선,남위례,2629,2775,2629,2775
202207,8호선,남한산성입구,6750,6263,6750,6263
202207,8호선,단대오거리,5544,5416,5544,5416
202207,8호선,모란,4293,3689,4293,3689
202207,8호선,몽촌토성,3272,3316,3272,3316
202207,8호선,문정,5033,5287,5033,5287
202207,8호선,복정,4798,4385,4798,4385
202207,8호선,산성,2833,2938,2833,2938
202207,8호선,석촌,3970,4984,3970,4984
202207,8호선,송파,4317,4404,4317,4404
202207,8호선,수진,3441,3084,3441,3084
202207,8호선,신흥,2696,2919,2696,2919
202207,8호선,암사,8806,8370,8806,8370
202207,8호선,잠실,10063,11165,10063,11165
202207,8호선,장지,8761,8923,8761,8923
202207,8호선,천호,8174,9343,8174,9343
202207,8호선,가락시장,7598,8469,7598,8469
202207,8호선,강동구청,10490,10861,10490,10861
202207,8호선,남위례,5430,5560,5430,5560
202207,8호선,남한산성입구,13198,12014,13198,12014
202207,8호선,단대오거리,10473,10412,10473,10412
202207,8호선,모란,4351,3269,4351,3269
202207,8호선,몽촌토성,5952,6188,5952,6188
202207,8호선,문정,22174,23608,22174,23608
202207,8호선,복정,8797,7601,8797,7601
202207,8호선,산성,5100,5173,5100,5173
202207,8호선,석촌,7558,8609,7558,8609
202207,8호선,송파,8533,8454,8533,8454
202207,8호선,수진,5336,4858,5336,4858
202207,8호선,신흥,4230,4648,4230,4648
202207,8호선,암사,19140,16802,19140,16802
202207,8호선,잠실,14917,17370,14917,17370
202207,8호선,장지,16704,16332,16704,16332
202207,8호선,천호,14553,16500,14553,16500
202207,8호선,가락시장,7597,8481,7597,8481
202207,8호선,강동구청,10448,10887,10448,10887
202207,8호선,남위례,5383,5566,5383,5566
202207,8호선,남한산성입구,13346,12106,13346,12106
202207,8호선,단대오거리,10347,10189,10347,10189
202207,8호선,모란,4374,3409,4374,3409
202207,8호선,몽촌토성,6167,6379,6167,6379
202207,8호선,문정,22619,23815,22619,23815
202207,8호선,복정,9308,7867,9308,7867
202207,8호선,산성,5270,5291,5270,5291
202207,8호선,석촌,7836,8868,7836,8868
202207,8호선,송파,8584,8622,8584,8622
202207,8호선,수진,5266,4821,5266,4821
202207,8호선,신흥,4373,4679,4373,4679
202207,8호선,암사,19360,17182,19360,17182
202207,8호선,잠실,15248,17943,15248,17943
202207,8호선,장지,17357,16455,17357,16455
202207,8호선,천호,14845,17067,14845,17067
202207,8호선,가락시장,7680,8395,7680,8395
202207,8호선,강동구청,10325,10790,10325,10790
202207,8호선,남위례,5427,5635,5427,5635
202207,8호선,남한산성입구,13227,11967,13227,11967
202207,8호선,단대오거리,10601,10261,10601,10261
202207,8호선,모란,4403,3333,4403,3333
202207,8호선,몽촌토성,6156,6352,6156,6352
202207,8호선,문정,22298,23499,22298,23499
202207,8호선,복정,9212,7664,9212,7664
202207,8호선,산성,5293,5269,5293,5269
202207,8호선,석촌,7856,8868,7856,8868
202207,8호선,송파,8488,8447,8488,8447
202207,8호선,수진,5336,4787,5336,4787
202207,8호선,신흥,4253,4780,4253,4780
202207,8호선,암사,19149,16704,19149,16704
202207,8호선,잠실,15423,18055,15423,18055
202207,8호선,장지,17334,16612,17334,16612
202207,8호선,천호,14880,16961,14880,16961
202207,8호선,가락시장,7418,8294,7418,8294
202207,8호선,강동구청,10383,10811,10383,10811
202207,8호선,남위례,5472,5613,5472,5613
202207,8호선,남한산성입구,13173,11787,13173,11787
202207,8호선,단대오거리,10430,10281,10430,10281
202207,8호선,모란,4310,3273,4310,3273
202207,8호선,몽촌토성,6072,6147,6072,6147
202207,8호선,문정,21951,23205,21951,23205
202207,8호선,복정,8888,7461,8888,7461
202207,8호선,산성,5168,5271,5168,5271
202207,8호선,석촌,7685,8819,7685,8819
202207,8호선,송파,8555,8305,8555,8305
202207,8호선,수진,5265,4773,5265,4773
202207,8호선,신흥,4291,4703,4291,4703
202207,8호선,암사,19075,16680,19075,16680
202207,8호선,잠실,15649,18301,15649,18301
202207,8호선,장지,17000,16397,17000,16397
202207,8호선,천호,14774,17082,14774,17082
202207,8호선,가락시장,7584,8552,7584,8552
202207,8호선,강동구청,10253,10393,10253,10393
202207,8호선,남위례,5308,5508,5308,5508
202207,8호선,남한산성입구,13174,11438,13174,11438
202207,8호선,단대오거리,10781,10227,10781,10227
202207,8호선,모란,5543,4422,5543,4422
202207,8호선,몽촌토성,6057,6139,6057,6139
202207,8호선,문정,21764,22659,21764,22659
202207,8호선,복정,9040,7574,9040,7574
202207,8호선,산성,5251,5173,5251,5173
202207,8호선,석촌,7667,8895,7667,8895
202207,8호선,송파,8573,8351,8573,8351
202207,8호선,수진,5432,4912,5432,4912
202207,8호선,신흥,4458,4885,4458,4885
202207,8호선,암사,18870,16467,18870,16467
202207,8호선,잠실,16274,19091,16274,19091
202207,8호선,장지,17420,16494,17420,16494
202207,8호선,천호,15145,17731,15145,17731
202207,8호선,가락시장,4648,4923,4648,4923
202207,8호선,강동구청,5781,5679,5781,5679
202207,8호선,남위례,3101,3056,3101,3056
202207,8호선,남한산성입구,8491,7458,8491,7458
202207,8호선,단대오거리,7069,6478,7069,6478
202207,8호선,모란,3404,3047,3404,3047
202207,8호선,몽촌토성,3850,3785,3850,3785
202207,8호선,문정,7384,7316,7384,7316
202207,8호선,복정,5320,4455,5320,4455
202207,8호선,산성,3832,3848,3832,3848
202207,8호선,석촌,5339,6359,5339,6359
202207,8호선,송파,6078,5725,6078,5725
202207,8호선,수진,4021,3455,4021,3455
202207,8호선,신흥,3472,3725,3472,3725
202207,8호선,암사,11537,10438,11537,10438
202207,8호선,잠실,14158,16124,14158,16124
202207,8호선,장지,11491,10484,11491,10484
202207,8호선,천호,11153,13009,11153,13009
202207,8호선,가락시장,2710,3445,2710,3445
202207,8호선,강동구청,4158,4375,4158,4375
202207,8호선,남위례,2085,2230,2085,2230
202207,8호선,남한산성입구,5790,5514,5790,5514
202207,8호선,단대오거리,4697,4780,4697,4780
202207,8호선,모란,2274,1990,2274,1990
202207,8호선,몽촌토성,2945,2881,2945,2881
202207,8호선,문정,4306,4475,4306,4475
202207,8호선,복정,4356,3990,4356,3990
202207,8호선,산성,2494,2548,2494,2548
202207,8호선,석촌,3883,4600,3883,4600
202207,8호선,송파,4095,4361,4095,4361
202207,8호선,수진,2784,2561,2784,2561
202207,8호선,신흥,2620,2792,2620,2792
202207,8호선,암사,7839,7539,7839,7539
202207,8호선,잠실,11285,12180,11285,12180
202207,8호선,장지,8212,8496,8212,8496
202207,8호선,천호,7880,8931,7880,8931
202208,8호선,가락시장,6881,7590,6881,7590
202208,8호선,강동구청,9693,9789,9693,9789
202208,8호선,남위례,4854,5004,4854,5004
202208,8호선,남한산성입구,11992,10956,11992,10956
202208,8호선,단대오거리,9461,9410,9461,9410
202208,8호선,모란,4104,3211,4104,3211
202208,8호선,몽촌토성,5590,5541,5590,5541
202208,8호선,문정,20598,22055,20598,22055
202208,8호선,복정,8123,6943,8123,6943
202208,8호선,산성,4638,4668,4638,4668
202208,8호선,석촌,7193,8054,7193,8054
202208,8호선,송파,8116,7930,8116,7930
202208,8호선,수진,5045,4547,5045,4547
202208,8호선,신흥,4214,4511,4214,4511
202208,8호선,암사,18364,15556,18364,15556
202208,8호선,잠실,15386,17806,15386,17806
202208,8호선,장지,16153,15735,16153,15735
202208,8호선,천호,14703,15902,14703,15902
202208,8호선,가락시장,7068,7781,7068,7781
202208,8호선,강동구청,9827,10303,9827,10303
202208,8호선,남위례,4893,5056,4893,5056
202208,8호선,남한산성입구,12210,11237,12210,11237
202208,8호선,단대오거리,9678,9487,9678,9487
202208,8호선,모란,4023,3246,4023,3246
202208,8호선,몽촌토성,5769,5851,5769,5851
202208,8호선,문정,21081,22139,21081,22139
202208,8호선,복정,8508,7302,8508,7302
202208,8호선,산성,4801,4814,4801,4814
202208,8호선,석촌,7405,8296,7405,8296
202208,8호선,송파,8303,8476,8303,8476
202208,8호선,수진,4949,4548,4949,4548
202208,8호선,신흥,4082,4488,4082,4488
202208,8호선,암사,17930,15896,17930,15896
202208,8호선,잠실,15632,18063,15632,18063
202208,8호선,장지,16499,15616,16499,15616
202208,8호선,천호,13883,15825,13883,15825
202208,8호선,가락시장,7117,7768,7117,7768
202208,8호선,강동구청,9598,10085,9598,10085
202208,8호선,남위례,4906,5085,4906,5085
202208,8호선,남한산성입구,12424,11207,12424,11207
202208,8호선,단대오거리,9590,9574,9590,9574
202208,8호선,모란,4019,3138,4019,3138
202208,8호선,몽촌토성,5882,6006,5882,6006
202208,8호선,문정,20719,22117,20719,22117
202208,8호선,복정,8608,7117,8608,7117
202208,8호선,산성,4772,4816,4772,4816
202208,8호선,석촌,7310,8220,7310,8220
202208,8호선,송파,8435,8001,8435,8001
202208,8호선,수진,5110,4619,5110,4619
202208,8호선,신흥,4138,4494,4138,4494
202208,8호선,암사,17904,15721,17904,15721
202208,8호선,잠실,14949,17466,14949,17466
202208,8호선,장지,16863,16249,16863,16249
202208,8호선,천호,13703,15755,13703,15755
202208,8호선,가락시장,7306,8154,7306,8154
202208,8호선,강동구청,10065,10329,10065,10329
202208,8호선,남위례,5188,5407,5188,5407
202208,8호선,남한산성입구,12995,11683,12995,11683
202208,8호선,단대오거리,10133,9916,10133,9916
202208,8호선,모란,5585,4395,5585,4395
202208,8호선,몽촌토성,6071,6032,6071,6032
202208,8호선,문정,21176,22608,21176,22608
202208,8호선,복정,8797,7509,8797,7509
202208,8호선,산성,5052,5146,5052,5146
202208,8호선,석촌,7556,8684,7556,8684
202208,8호선,송파,8483,8120,8483,8120
202208,8호선,수진,5453,4947,5453,4947
202208,8호선,신흥,4196,4682,4196,4682
