사용월,호선명,지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원
202206,3호선,연신내,38809,36851,38809,36851
202206,3호선,오금,6797,5964,6797,5964
202206,3호선,옥수,9569,9960,9569,9960
202206,3호선,원당,12324,11517,12324,11517
202206,3호선,원흥,12163,11608,12163,11608
202206,3호선,을지로3가,11191,11428,11191,11428
202206,3호선,일원,12415,11839,12415,11839
202206,3호선,잠원,5239,4981,5239,4981
202206,3호선,정발산,7235,7389,7235,7389
202206,3호선,종로3가,10583,11981,10583,11981
202206,3호선,주엽,10373,10208,10373,10208
202206,3호선,지축,5726,5312,5726,5312
202206,3호선,충무로,2,0,2,0
202206,3호선,학여울,1975,1973,1975,1973
202206,3호선,홍제,19760,18765,19760,18765
202206,3호선,화정,18323,18489,18323,18489
202206,3호선,가락시장,9781,9670,9781,9670
202206,3호선,경복궁,29098,30719,29098,30719
202206,3호선,경찰병원,7970,8061,7970,8061
202206,3호선,고속터미널,40270,38415,40270,38415
202206,3호선,교대,16554,10758,16554,10758
202206,3호선,구파발,22850,22034,22850,22034
202206,3호선,금호,8590,7898,8590,7898
202206,3호선,남부터미널,30646,31109,30646,31109
202206,3호선,녹번,17245,15593,17245,15593
202206,3호선,대곡,2400,1989,2400,1989
202206,3호선,대청,11395,10472,11395,10472
202206,3호선,대치,11646,11813,11646,11813
202206,3호선,대화,15044,11636,15044,11636
202206,3호선,도곡,5994,6134,5994,6134
202206,3호선,독립문,7665,8154,7665,8154
202206,3호선,동대입구,10088,10965,10088,10965
202206,3호선,마두,8566,8633,8566,8633
202206,3호선,매봉,13772,13317,13772,13317
202206,3호선,무악재,4343,4413,4343,4413
202206,3호선,백석,10373,10295,10373,10295
202206,3호선,불광,17734,18777,17734,18777
202206,3호선,삼송,21887,20990,21887,20990
202206,3호선,수서,18171,18460,18171,18460
202206,3호선,신사,29745,31396,29745,31396
202206,3호선,안국,24817,25522,24817,25522
202206,3호선,압구정,33755,36364,33755,36364
202206,3호선,약수,14002,13569,14002,13569
202206,3호선,양재,42322,46117,42322,46117
202206,3호선,연신내,38918,36858,38918,36858
202206,3호선,오금,6872,6038,6872,6038
202206,3호선,옥수,9664,9945,9664,9945
202206,3호선,원당,12642,11714,12642,11714
202206,3호선,원흥,12299,11799,12299,11799
202206,3호선,을지로3가,11490,11776,11490,11776
202206,3호선,일원,12062,11631,12062,11631
202206,3호선,잠원,5260,5053,5260,5053
202206,3호선,정발산,7545,7707,7545,7707
202206,3호선,종로3가,10811,12103,10811,12103
202206,3호선,주엽,10112,10068,10112,10068
202206,3호선,지축,5672,5284,5672,5284
202206,3호선,충무로,3,0,3,0
202206,3호선,학여울,2057,2034,2057,2034
202206,3호선,홍제,19795,18694,19795,18694
202206,3호선,화정,18160,18404,18160,18404
202206,3호선,가락시장,9603,9478,9603,9478
202206,3호선,경복궁,27611,29663,27611,29663
202206,3호선,경찰병원,7761,7838,7761,7838
202206,3호선,고속터미널,41230,39215,41230,39215
202206,3호선,교대,16903,10522,16903,10522
202206,3호선,구파발,22162,21216,22162,21216
202206,3호선,금호,8498,7850,8498,7850
202206,3호선,남부터미널,31284,31741,31284,31741
202206,3호선,녹번,17232,15185,17232,15185
202206,3호선,대곡,2493,1882,2493,1882
202206,3호선,대청,11681,10747,11681,10747
202206,3호선,대치,12145,12005,12145,12005
202206,3호선,대화,14656,11467,14656,11467
202206,3호선,도곡,5853,6012,5853,6012
202206,3호선,독립문,7577,7849,7577,7849
202206,3호선,동대입구,9787,10907,9787,10907
202206,3호선,마두,8140,8212,8140,8212
202206,3호선,매봉,13834,13319,13834,13319
202206,3호선,무악재,4261,4317,4261,4317
202206,3호선,백석,10367,10314,10367,10314
202206,3호선,불광,17184,18263,17184,18263
202206,3호선,삼송,21336,20517,21336,20517
202206,3호선,수서,18424,18670,18424,18670
202206,3호선,신사,29414,31295,29414,31295
202206,3호선,안국,24165,24572,24165,24572
202206,3호선,압구정,33270,36157,33270,36157
202206,3호선,약수,13867,13648,13867,13648
202206,3호선,양재,41438,45799,41438,45799
202206,3호선,연신내,38244,36019,38244,36019
202206,3호선,오금,6879,6173,6879,6173
202206,3호선,옥수,9660,9975,9660,9975
202206,3호선,원당,12220,11254,12220,11254
202206,3호선,원흥,12083,11467,12083,11467
202206,3호선,을지로3가,11485,12104,11485,12104
202206,3호선,일원,11957,11525,11957,11525
202206,3호선,잠원,5186,5060,5186,5060
202206,3호선,정발산,7237,7451,7237,7451
202206,3호선,종로3가,10641,12200,10641,12200
202206,3호선,주엽,10104,10060,10104,10060
202206,3호선,지축,5609,5214,5609,5214
202206,3호선,학여울,2210,2319,2210,2319
202206,3호선,홍제,19257,17975,19257,17975
202206,3호선,화정,17950,18123,17950,18123
202206,3호선,가락시장,9935,9791,9935,9791
202206,3호선,경복궁,29017,30285,29017,30285
202206,3호선,경찰병원,8120,7866,8120,7866
202206,3호선,고속터미널,48730,50141,48730,50141
202206,3호선,교대,17055,11095,17055,11095
202206,3호선,구파발,23116,22131,23116,22131
202206,3호선,금호,8838,7956,8838,7956
202206,3호선,남부터미널,34297,34401,34297,34401
202206,3호선,녹번,17354,15296,17354,15296
202206,3호선,대곡,2527,1918,2527,1918
202206,3호선,대청,11348,10686,11348,10686
202206,3호선,대치,12404,12642,12404,12642
202206,3호선,대화,14707,11835,14707,11835
202206,3호선,도곡,6133,6226,6133,6226
202206,3호선,독립문,8125,8179,8125,8179
202206,3호선,동대입구,9169,10171,9169,10171
202206,3호선,마두,8485,8753,8485,8753
202206,3호선,매봉,13950,13607,13950,13607
202206,3호선,무악재,4340,4256,4340,4256
202206,3호선,백석,10790,10658,10790,10658
202206,3호선,불광,17640,18714,17640,18714
202206,3호선,삼송,21907,20605,21907,20605
202206,3호선,수서,20156,20100,20156,20100
202206,3호선,신사,32135,34953,32135,34953
202206,3호선,안국,25752,25805,25752,25805
202206,3호선,압구정,36026,39347,36026,39347
202206,3호선,약수,14115,14031,14115,14031
202206,3호선,양재,43580,46731,43580,46731
202206,3호선,연신내,39916,37750,39916,37750
202206,3호선,오금,6921,6090,6921,6090
202206,3호선,옥수,10244,10363,10244,10363
202206,3호선,원당,12514,11457,12514,11457
202206,3호선,원흥,12605,11669,12605,11669
202206,3호선,을지로3가,11992,12697,11992,12697
202206,3호선,일원,11986,11103,11986,11103
202206,3호선,잠원,5445,5247,5445,5247
202206,3호선,정발산,8095,8594,8095,8594
202206,3호선,종로3가,11173,13651,11173,13651
202206,3호선,주엽,10362,10304,10362,10304
202206,3호선,지축,5722,5118,5722,5118
202206,3호선,충무로,1,0,1,0
202206,3호선,학여울,2515,2555,2515,2555
202206,3호선,홍제,19523,18260,19523,18260
202206,3호선,화정,18281,18762,18281,18762
202206,3호선,가락시장,7018,6517,7018,6517
202206,3호선,경복궁,23779,27254,23779,27254
202206,3호선,경찰병원,4455,4171,4455,4171
202206,3호선,고속터미널,54181,53853,54181,53853
202206,3호선,교대,8118,4916,8118,4916
202206,3호선,구파발,17209,17272,17209,17272
202206,3호선,금호,6308,5727,6308,5727
202206,3호선,남부터미널,22910,22363,22910,22363
202206,3호선,녹번,11481,9750,11481,9750
202206,3호선,대곡,1627,1385,1627,1385
202206,3호선,대청,6606,5992,6606,5992
202206,3호선,대치,9901,8930,9901,8930
202206,3호선,대화,9838,8496,9838,8496
202206,3호선,도곡,3905,4022,3905,4022
202206,3호선,독립문,6801,7452,6801,7452
202206,3호선,동대입구,8359,9630,8359,9630
202206,3호선,마두,5776,5706,5776,5706
202206,3호선,매봉,7081,6833,7081,6833
202206,3호선,무악재,2872,3044,2872,3044
202206,3호선,백석,8275,8154,8275,8154
202206,3호선,불광,14302,15948,14302,15948
202206,3호선,삼송,15994,15042,15994,15042
202206,3호선,수서,15300,14985,15300,14985
202206,3호선,신사,25507,27060,25507,27060
202206,3호선,안국,19015,21089,19015,21089
202206,3호선,압구정,26736,28391,26736,28391
202206,3호선,약수,10023,9559,10023,9559
202206,3호선,양재,23129,25245,23129,25245
202206,3호선,연신내,31709,29478,31709,29478
202206,3호선,오금,4174,3876,4174,3876
202206,3호선,옥수,7932,7876,7932,7876
202206,3호선,원당,9321,8622,9321,8622
202206,3호선,원흥,8711,8045,8711,8045
202206,3호선,을지로3가,5987,6637,5987,6637
202206,3호선,일원,5709,5431,5709,5431
202206,3호선,잠원,3960,3721,3960,3721
202206,3호선,정발산,7540,8061,7540,8061
202206,3호선,종로3가,6683,10173,6683,10173
202206,3호선,주엽,7593,7321,7593,7321
202206,3호선,지축,4048,3633,4048,3633
202206,3호선,충무로,1,0,1,0
202206,3호선,학여울,1986,2070,1986,2070
202206,3호선,홍제,14661,13344,14661,13344
202206,3호선,화정,14260,14288,14260,14288
202206,3호선,가락시장,3952,4216,3952,4216
202206,3호선,경복궁,19823,22958,19823,22958
202206,3호선,경찰병원,2887,2915,2887,2915
202206,3호선,고속터미널,43597,41773,43597,41773
202206,3호선,교대,4720,2891,4720,2891
202206,3호선,구파발,12342,13067,12342,13067
202206,3호선,금호,4505,4276,4505,4276
202206,3호선,남부터미널,15740,16820,15740,16820
202206,3호선,녹번,8075,7226,8075,7226
202206,3호선,대곡,1219,1044,1219,1044
202206,3호선,대청,4460,4484,4460,4484
202206,3호선,대치,6439,5750,6439,5750
202206,3호선,대화,7418,6516,7418,6516
202206,3호선,도곡,2096,2313,2096,2313
202206,3호선,독립문,4880,5471,4880,5471
202206,3호선,동대입구,5492,6203,5492,6203
202206,3호선,마두,3670,3737,3670,3737
202206,3호선,매봉,4635,4630,4635,4630
202206,3호선,무악재,2020,2154,2020,2154
202206,3호선,백석,5778,5578,5778,5578
202206,3호선,불광,10488,11952,10488,11952
202206,3호선,삼송,11742,11533,11742,11533
202206,3호선,수서,11152,11291,11152,11291
202206,3호선,신사,14351,14421,14351,14421
202206,3호선,안국,13583,13113,13583,13113
202206,3호선,압구정,15186,15590,15186,15590
202206,3호선,약수,7388,7035,7388,7035
202206,3호선,양재,14972,16872,14972,16872
202206,3호선,연신내,22566,21431,22566,21431
202206,3호선,오금,2948,2846,2948,2846
202206,3호선,옥수,5435,5654,5435,5654
202206,3호선,원당,6499,6316,6499,6316
202206,3호선,원흥,6337,6148,6337,6148
202206,3호선,을지로3가,3746,3523,3746,3523
202206,3호선,일원,3830,4035,3830,4035
202206,3호선,잠원,2377,2353,2377,2353
202206,3호선,정발산,5853,5903,5853,5903
202206,3호선,종로3가,4395,5844,4395,5844
202206,3호선,주엽,5182,5096,5182,5096
202206,3호선,지축,2627,2495,2627,2495
202206,3호선,충무로,2,0,2,0
202206,3호선,학여울,1666,1722,1666,1722
202206,3호선,홍제,10161,9573,10161,9573
202206,3호선,화정,9714,9983,9714,9983
202206,3호선,가락시장,9657,9440,9657,9440
202206,3호선,경복궁,26604,28347,26604,28347
202206,3호선,경찰병원,7978,7908,7978,7908
202206,3호선,고속터미널,41537,39813,41537,39813
202206,3호선,교대,16101,10576,16101,10576
202206,3호선,구파발,22309,21457,22309,21457
202206,3호선,금호,8330,7658,8330,7658
202206,3호선,남부터미널,30112,31117,30112,31117
202206,3호선,녹번,16492,14998,16492,14998
202206,3호선,대곡,2415,1888,2415,1888
202206,3호선,대청,11179,10242,11179,10242
202206,3호선,대치,11652,11840,11652,11840
202206,3호선,대화,14819,11415,14819,11415
202206,3호선,도곡,5894,5855,5894,5855
202206,3호선,독립문,7355,7443,7355,7443
202206,3호선,동대입구,14124,14824,14124,14824
202206,3호선,마두,8200,8405,8200,8405
202206,3호선,매봉,13580,13025,13580,13025
202206,3호선,무악재,4166,4258,4166,4258
202206,3호선,백석,10036,10065,10036,10065
202206,3호선,불광,16819,17842,16819,17842
202206,3호선,삼송,21023,20280,21023,20280
202206,3호선,수서,18048,18634,18048,18634
202206,3호선,신사,28838,30831,28838,30831
202206,3호선,안국,23455,22986,23455,22986
202206,3호선,압구정,30975,33226,30975,33226
202206,3호선,약수,13880,13496,13880,13496
202206,3호선,양재,39631,43656,39631,43656
202206,3호선,연신내,37877,35405,37877,35405
202206,3호선,오금,6842,6053,6842,6053
202206,3호선,옥수,9367,9609,9367,9609
202206,3호선,원당,11896,11067,11896,11067
202206,3호선,원흥,11805,11265,11805,11265
202206,3호선,을지로3가,11297,11340,11297,11340
202206,3호선,일원,11898,11466,11898,11466
202206,3호선,잠원,5117,4900,5117,4900
202206,3호선,정발산,6800,6732,6800,6732
202206,3호선,종로3가,10365,11665,10365,11665
202206,3호선,주엽,9837,9714,9837,9714
202206,3호선,지축,5489,5149,5489,5149
202206,3호선,충무로,1,0,1,0
202206,3호선,학여울,1892,1963,1892,1963
202206,3호선,홍제,18811,17728,18811,17728
202206,3호선,화정,17350,17588,17350,17588
202206,3호선,가락시장,9788,9620,9788,9620
202206,3호선,경복궁,22221,22004,22221,22004
202206,3호선,경찰병원,8020,8076,8020,8076
202206,3호선,고속터미널,41002,39251,41002,39251
202206,3호선,교대,16550,10727,16550,10727
202206,3호선,구파발,22921,21917,22921,21917
202206,3호선,금호,8568,7866,8568,7866
202206,3호선,남부터미널,31040,31472,31040,31472
202206,3호선,녹번,17044,15243,17044,15243
202206,3호선,대곡,2498,1966,2498,1966
202206,3호선,대청,11517,10533,11517,10533
202206,3호선,대치,11892,12100,11892,12100
202206,3호선,대화,15424,12075,15424,12075
202206,3호선,도곡,5915,5987,5915,5987
202206,3호선,독립문,7791,8177,7791,8177
202206,3호선,동대입구,9539,10439,9539,10439
202206,3호선,마두,8374,8571,8374,8571
202206,3호선,매봉,13993,13419,13993,13419
202206,3호선,무악재,4303,4247,4303,4247
202206,3호선,백석,10653,10632,10653,10632
202206,3호선,불광,17491,18720,17491,18720
202206,3호선,삼송,21900,21064,21900,21064
202206,3호선,수서,18286,18647,18286,18647
202206,3호선,신사,30481,32008,30481,32008
202206,3호선,안국,23809,24501,23809,24501
202206,3호선,압구정,34919,37343,34919,37343
202206,3호선,약수,14063,13661,14063,13661
202206,3호선,양재,41486,45040,41486,45040
202206,3호선,연신내,39053,36753,39053,36753
202206,3호선,오금,6904,6125,6904,6125
202206,3호선,옥수,9551,9905,9551,9905
202206,3호선,원당,12548,11685,12548,11685
202206,3호선,원흥,12304,11703,12304,11703
202206,3호선,을지로3가,11134,11510,11134,11510
202206,3호선,일원,12200,11683,12200,11683
202206,3호선,잠원,5064,5061,5064,5061
202206,3호선,정발산,7711,7852,7711,7852
202206,3호선,종로3가,10668,12130,10668,12130
202206,3호선,주엽,10066,10057,10066,10057
202206,3호선,지축,5760,5351,5760,5351
202206,3호선,학여울,2082,2173,2082,2173
202206,3호선,홍제,19081,18013,19081,18013
202206,3호선,화정,18383,18725,18383,18725
202206,3호선,가락시장,9531,9641,9531,9641
202206,3호선,경복궁,27289,28880,27289,28880
202206,3호선,경찰병원,8072,8181,8072,8181
202206,3호선,고속터미널,40718,38928,40718,38928
202206,3호선,교대,16190,11029,16190,11029
202206,3호선,구파발,22226,21771,22226,21771
202206,3호선,금호,8513,7862,8513,7862
202206,3호선,남부터미널,28838,30695,28838,30695
202206,3호선,녹번,17077,14577,17077,14577
202206,3호선,대곡,2410,2220,2410,2220
202206,3호선,대청,11263,10279,11263,10279
202206,3호선,대치,11512,11681,11512,11681
202206,3호선,대화,14973,11314,14973,11314
202206,3호선,도곡,5923,6423,5923,6423
202206,3호선,독립문,7626,7778,7626,7778
202206,3호선,동대입구,10238,11220,10238,11220
202206,3호선,마두,7980,8037,7980,8037
202206,3호선,매봉,13253,13060,13253,13060
202206,3호선,무악재,4250,4012,4250,4012
202206,3호선,백석,10091,9850,10091,9850
202206,3호선,불광,17201,18575,17201,18575
202206,3호선,삼송,20774,19210,20774,19210
202206,3호선,수서,17897,18185,17897,18185
202206,3호선,신사,28415,31681,28415,31681
202206,3호선,안국,24475,25299,24475,25299
202206,3호선,압구정,33461,37969,33461,37969
202206,3호선,약수,14066,13744,14066,13744
202206,3호선,양재,40364,45339,40364,45339
202206,3호선,연신내,38032,35547,38032,35547
202206,3호선,오금,6694,5832,6694,5832
202206,3호선,옥수,9532,9436,9532,9436
202206,3호선,원당,12019,10661,12019,10661
202206,3호선,원흥,12066,10869,12066,10869
202206,3호선,을지로3가,11548,12207,11548,12207
202206,3호선,일원,11671,11298,11671,11298
202206,3호선,잠원,5328,5356,5328,5356
202206,3호선,정발산,7229,7592,7229,7592
202206,3호선,종로3가,10934,12658,10934,12658
202206,3호선,주엽,9644,9148,9644,9148
202206,3호선,지축,5574,4841,5574,4841
202206,3호선,학여울,2017,2285,2017,2285
202206,3호선,홍제,18799,17120,18799,17120
202206,3호선,화정,17273,17220,17273,17220
202206,3호선,가락시장,9862,9483,9862,9483
202206,3호선,경복궁,27316,28952,27316,28952
202206,3호선,경찰병원,7969,7922,7969,7922
202206,3호선,고속터미널,43229,41602,43229,41602
202206,3호선,교대,16937,10596,16937,10596
202206,3호선,구파발,22620,21818,22620,21818
202206,3호선,금호,8670,7835,8670,7835
202206,3호선,남부터미널,31004,31305,31004,31305
202206,3호선,녹번,17392,15216,17392,15216
202206,3호선,대곡,2457,2003,2457,2003
202206,3호선,대청,11552,10511,11552,10511
202206,3호선,대치,11911,12065,11911,12065
202206,3호선,대화,15322,12192,15322,12192
202206,3호선,도곡,6047,6134,6047,6134
202206,3호선,독립문,7533,7963,7533,7963
202206,3호선,동대입구,8892,9955,8892,9955
202206,3호선,마두,8342,8493,8342,8493
202206,3호선,매봉,13877,13524,13877,13524
202206,3호선,무악재,4294,4238,4294,4238
202206,3호선,백석,10783,10733,10783,10733
202206,3호선,불광,17712,18859,17712,18859
202206,3호선,삼송,21558,20583,21558,20583
202206,3호선,수서,18616,19035,18616,19035
202206,3호선,신사,30337,32361,30337,32361
202206,3호선,안국,25381,25582,25381,25582
202206,3호선,압구정,34082,36803,34082,36803
202206,3호선,약수,14086,13592,14086,13592
202206,3호선,양재,41563,45932,41563,45932
202206,3호선,연신내,39352,37014,39352,37014
202206,3호선,오금,6831,6108,6831,6108
202206,3호선,옥수,9953,10088,9953,10088
202206,3호선,원당,12364,11592,12364,11592
202206,3호선,원흥,12426,11508,12426,11508
202206,3호선,을지로3가,11440,12006,11440,12006
202206,3호선,일원,11780,11307,11780,11307
202206,3호선,잠원,5303,5100,5303,5100
202206,3호선,정발산,7513,7653,7513,7653
202206,3호선,종로3가,10813,12516,10813,12516
202206,3호선,주엽,10286,10124,10286,10124
202206,3호선,지축,5692,5228,5692,5228
202206,3호선,충무로,1,0,1,0
202206,3호선,학여울,3204,3557,3204,3557
202206,3호선,홍제,19073,17913,19073,17913
202206,3호선,화정,18537,18932,18537,18932
202206,3호선,가락시장,10097,9833,10097,9833
202206,3호선,경복궁,27414,29070,27414,29070
202206,3호선,경찰병원,8263,8204,8263,8204
202206,3호선,고속터미널,51776,53739,51776,53739
202206,3호선,교대,16758,10655,16758,10655
202206,3호선,구파발,23180,22230,23180,22230
202206,3호선,금호,8948,8009,8948,8009
202206,3호선,남부터미널,33977,34142,33977,34142
202206,3호선,녹번,17232,14897,17232,14897
202206,3호선,대곡,2546,1992,2546,1992
202206,3호선,대청,11549,10634,11549,10634
202206,3호선,대치,12479,12492,12479,12492
202206,3호선,대화,15483,12151,15483,12151
202206,3호선,도곡,6045,6108,6045,6108
202206,3호선,독립문,8013,8162,8013,8162
202206,3호선,동대입구,8951,9599,8951,9599
202206,3호선,마두,8471,8647,8471,8647
202206,3호선,매봉,13970,13580,13970,13580
202206,3호선,무악재,4322,4241,4322,4241
202206,3호선,백석,11037,11134,11037,11134
202206,3호선,불광,17818,18777,17818,18777
202206,3호선,삼송,21944,20901,21944,20901
202206,3호선,수서,20340,20371,20340,20371
202206,3호선,신사,32354,35530,32354,35530
202206,3호선,안국,25560,26144,25560,26144
202206,3호선,압구정,36333,39995,36333,39995
202206,3호선,약수,14598,14090,14598,14090
202206,3호선,양재,42983,45968,42983,45968
202206,3호선,연신내,39724,37478,39724,37478
202206,3호선,오금,6925,6247,6925,6247
202206,3호선,옥수,10216,10400,10216,10400
202206,3호선,원당,12714,11724,12714,11724
202206,3호선,원흥,12693,11814,12693,11814
202206,3호선,을지로3가,11775,12884,11775,12884
202206,3호선,일원,11877,11006,11877,11006
202206,3호선,잠원,5446,5257,5446,5257
202206,3호선,정발산,8402,8873,8402,8873
202206,3호선,종로3가,11088,13563,11088,13563
202206,3호선,주엽,10483,10410,10483,10410
202206,3호선,지축,5710,5203,5710,5203
202206,3호선,충무로,3,0,3,0
202206,3호선,학여울,3309,3343,3309,3343
202206,3호선,홍제,19433,17740,19433,17740
202206,3호선,화정,18845,19030,18845,19030
202206,3호선,가락시장,6839,6536,6839,6536
202206,3호선,경복궁,23101,27129,23101,27129
202206,3호선,경찰병원,4388,4221,4388,4221
202206,3호선,고속터미널,54974,55454,54974,55454
202206,3호선,교대,8228,5009,8228,5009
202206,3호선,구파발,17494,17669,17494,17669
202206,3호선,금호,6442,5634,6442,5634
202206,3호선,남부터미널,23449,22689,23449,22689
202206,3호선,녹번,11633,9790,11633,9790
202206,3호선,대곡,1657,1336,1657,1336
202206,3호선,대청,6714,6048,6714,6048
202206,3호선,대치,9610,8679,9610,8679
202206,3호선,대화,9862,8550,9862,8550
202206,3호선,도곡,4198,4266,4198,4266
202206,3호선,독립문,6389,6839,6389,6839
202206,3호선,동대입구,8897,10651,8897,10651
202206,3호선,마두,5619,5549,5619,5549
202206,3호선,매봉,7091,6831,7091,6831
202206,3호선,무악재,2963,2965,2963,2965
202206,3호선,백석,8344,8422,8344,8422
202206,3호선,불광,13727,15594,13727,15594
202206,3호선,삼송,16015,14984,16015,14984
202206,3호선,수서,15038,14920,15038,14920
202206,3호선,신사,25401,27221,25401,27221
202206,3호선,안국,19516,20868,19516,20868
202206,3호선,압구정,26474,28214,26474,28214
202206,3호선,약수,9898,9400,9898,9400
202206,3호선,양재,23085,25038,23085,25038
202206,3호선,연신내,31108,28917,31108,28917
202206,3호선,오금,4412,4075,4412,4075
202206,3호선,옥수,8172,8264,8172,8264
202206,3호선,원당,9374,8478,9374,8478
202206,3호선,원흥,8665,8048,8665,8048
202206,3호선,을지로3가,6020,6490,6020,6490
202206,3호선,일원,5945,5544,5945,5544
202206,3호선,잠원,3883,3680,3883,3680
202206,3호선,정발산,7125,7670,7125,7670
202206,3호선,종로3가,6848,10350,6848,10350
202206,3호선,주엽,7562,7326,7562,7326
202206,3호선,지축,4209,3827,4209,3827
202206,3호선,충무로,2,0,2,0
202206,3호선,학여울,2438,2695,2438,2695
202206,3호선,홍제,14828,13646,14828,13646
202206,3호선,화정,14099,14266,14099,14266
202206,3호선,가락시장,3881,4108,3881,4108
202206,3호선,경복궁,17595,20892,17595,20892
202206,3호선,경찰병원,3034,3023,3034,3023
202206,3호선,고속터미널,44622,42439,44622,42439
202206,3호선,교대,4838,3073,4838,3073
202206,3호선,구파발,12339,12989,12339,12989
202206,3호선,금호,4418,4238,4418,4238
202206,3호선,남부터미널,15604,16605,15604,16605
202206,3호선,녹번,7873,7113,7873,7113
202206,3호선,대곡,1190,1020,1190,1020
202206,3호선,대청,4509,4485,4509,4485
202206,3호선,대치,5984,5410,5984,5410
202206,3호선,대화,6430,5779,6430,5779
202206,3호선,도곡,2103,2216,2103,2216
202206,3호선,독립문,4597,4997,4597,4997
202206,3호선,동대입구,5196,5833,5196,5833
202206,3호선,마두,3601,3599,3601,3599
202206,3호선,매봉,4504,4564,4504,4564
202206,3호선,무악재,2058,2188,2058,2188
202206,3호선,백석,5769,5723,5769,5723
202206,3호선,불광,10327,11571,10327,11571
202206,3호선,삼송,11690,11496,11690,11496
202206,3호선,수서,11397,11023,11397,11023
202206,3호선,신사,14132,14262,14132,14262
202206,3호선,안국,13214,13085,13214,13085
202206,3호선,압구정,15024,15725,15024,15725
202206,3호선,약수,7055,6890,7055,6890
202206,3호선,양재,14333,16333,14333,16333
202206,3호선,연신내,22135,20877,22135,20877
202206,3호선,오금,3081,3017,3081,3017
202206,3호선,옥수,5504,5704,5504,5704
202206,3호선,원당,6599,6357,6599,6357
202206,3호선,원흥,6371,6269,6371,6269
202206,3호선,을지로3가,4003,3572,4003,3572
202206,3호선,일원,3864,4049,3864,4049
202206,3호선,잠원,2523,2442,2523,2442
202206,3호선,정발산,5661,5640,5661,5640
202206,3호선,종로3가,4386,5681,4386,5681
202206,3호선,주엽,4990,4965,4990,4965
202206,3호선,지축,2733,2580,2733,2580
202206,3호선,충무로,2,0,2,0
202206,3호선,학여울,1558,1635,1558,1635
202206,3호선,홍제,10348,9870,10348,9870
202206,3호선,화정,10025,10204,10025,10204
202206,3호선,가락시장,9614,9309,9614,9309
202206,3호선,경복궁,26495,28132,26495,28132
202206,3호선,경찰병원,7856,7828,7856,7828
202206,3호선,고속터미널,38612,36290,38612,36290
202206,3호선,교대,15852,10258,15852,10258
202206,3호선,구파발,22445,21478,22445,21478
202206,3호선,금호,8428,7769,8428,7769
202206,3호선,남부터미널,30068,30792,30068,30792
202206,3호선,녹번,16564,14915,16564,14915
202206,3호선,대곡,2387,1929,2387,1929
202206,3호선,대청,11434,10490,11434,10490
202206,3호선,대치,11705,11916,11705,11916
202206,3호선,대화,14024,10699,14024,10699
202206,3호선,도곡,5765,5792,5765,5792
202206,3호선,독립문,7306,7393,7306,7393
202206,3호선,동대입구,8102,8564,8102,8564
202206,3호선,마두,8281,8403,8281,8403
202206,3호선,매봉,13339,13034,13339,13034
202206,3호선,무악재,4252,4275,4252,4275
202206,3호선,백석,10392,10329,10392,10329
202206,3호선,불광,16971,18181,16971,18181
202206,3호선,삼송,20796,20159,20796,20159
202206,3호선,수서,18081,18725,18081,18725
202206,3호선,신사,29441,30921,29441,30921
202206,3호선,안국,23810,23545,23810,23545
202206,3호선,압구정,34448,36537,34448,36537
202206,3호선,약수,13685,13369,13685,13369
202206,3호선,양재,39573,43859,39573,43859
202206,3호선,연신내,37992,35880,37992,35880
202206,3호선,오금,6723,6094,6723,6094
202206,3호선,옥수,9453,9717,9453,9717
202206,3호선,원당,12210,11293,12210,11293
202206,3호선,원흥,11840,11083,11840,11083
202206,3호선,을지로3가,11271,11577,11271,11577
202206,3호선,일원,11727,11350,11727,11350
202206,3호선,잠원,5205,4957,5205,4957
202206,3호선,정발산,7118,7214,7118,7214
202206,3호선,종로3가,10427,12067,10427,12067
202206,3호선,주엽,10194,10008,10194,10008
202206,3호선,지축,5620,5222,5620,5222
202206,3호선,학여울,1919,1927,1919,1927
202206,3호선,홍제,18685,17768,18685,17768
202206,3호선,화정,17838,18159,17838,18159
202206,3호선,가락시장,9825,9487,9825,9487
202206,3호선,경복궁,22456,22423,22456,22423
202206,3호선,경찰병원,8166,8008,8166,8008
202206,3호선,고속터미널,44871,41955,44871,41955
202206,3호선,교대,16252,10512,16252,10512
202206,3호선,구파발,22826,22015,22826,22015
202206,3호선,금호,8521,7860,8521,7860
202206,3호선,남부터미널,31183,31571,31183,31571
202206,3호선,녹번,16900,15172,16900,15172
202206,3호선,대곡,2423,1899,2423,1899
202206,3호선,대청,11537,10552,11537,10552
202206,3호선,대치,12163,12232,12163,12232
202206,3호선,대화,14001,10815,14001,10815
202206,3호선,도곡,5904,5953,5904,5953
202206,3호선,독립문,7826,8000,7826,8000
202206,3호선,동대입구,8075,8660,8075,8660
202206,3호선,마두,8229,8390,8229,8390
202206,3호선,매봉,13939,13354,13939,13354
202206,3호선,무악재,4345,4290,4345,4290
202206,3호선,백석,10572,10472,10572,10472
202206,3호선,불광,17303,18643,17303,18643
202206,3호선,삼송,21142,20632,21142,20632
202206,3호선,수서,17922,18599,17922,18599
202206,3호선,신사,31077,32968,31077,32968
202206,3호선,안국,24342,25521,24342,25521
202206,3호선,압구정,35095,37820,35095,37820
202206,3호선,약수,13958,13387,13958,13387
202206,3호선,양재,41501,45381,41501,45381
