사용일자,호선명,지하철역,승차총승객수,하차총승객수
202009,1호선,녹양,19231,18870
202009,1호선,녹천,19709,16661
202009,1호선,당정,21635,20743
202009,1호선,대방,40903,41712
202009,1호선,덕계,10623,9916
202009,1호선,덕정,23655,23425
202009,1호선,도봉,26018,24589
202009,1호선,도봉산,60171,41691
202009,1호선,도원,11934,12229
202009,1호선,도화,15429,14200
202009,1호선,독산,45559,46021
202009,1호선,동대문,61495,64439
202009,1호선,동두천,8848,11685
202009,1호선,동두천중앙,15010,15045
202009,1호선,동묘앞,75590,76662
202009,1호선,동암,70350,70494
202009,1호선,동인천,63733,61861
202009,1호선,두정,26433,27437
202009,1호선,망월사,31174,32481
202009,1호선,명학,27053,26019
202009,1호선,방학,41196,40122
202009,1호선,배방,5312,5512
202009,1호선,백운,29605,29224
202009,1호선,병점,59115,60438
202009,1호선,보산,8987,8724
202009,1호선,봉명,3793,3577
202009,1호선,부개,33833,32066
202009,1호선,부천,156579,158519
202009,1호선,부평,148689,159921
202009,1호선,서동탄,5287,5210
202009,1호선,서빙고,7111,6278
202009,1호선,서울역,162603,140232
202009,1호선,서정리,30160,31725
202009,1호선,석계,37880,40541
202009,1호선,석수,38999,37603
202009,1호선,성균관대,53088,53533
202009,1호선,성환,17301,17986
202009,1호선,세류,14430,14421
202009,1호선,세마,10727,9824
202009,1호선,소사,42357,40720
202009,1호선,소요산,28651,24816
202009,1호선,송내,95909,94741
202009,1호선,송탄,24043,23236
202009,1호선,수원,198685,207390
202009,1호선,시청,43301,42003
202009,1호선,신길,35570,29828
202009,1호선,신도림,15376,15361
202009,1호선,신설동,52575,51584
202009,1호선,신이문,35698,32997
202009,1호선,신창,6709,7073
202009,1호선,쌍용,7894,7652
202009,1호선,아산,14580,12815
202009,1호선,안양,92222,91724
202009,1호선,양주,35049,34183
202009,1호선,역곡,105315,104567
202009,1호선,영등포,200336,203492
202009,1호선,오류동,48658,44852
202009,1호선,오산,48546,49117
202009,1호선,오산대,13906,12996
202009,1호선,옥수,252,192
202009,1호선,온수,26536,25044
202009,1호선,온양온천,20621,20809
202009,1호선,왕십리,63315,73526
202009,1호선,외대앞,35714,34114
202009,1호선,용산,152830,152861
202009,1호선,월계,25820,24249
202009,1호선,응봉,7886,6891
202009,1호선,의왕,31534,31083
202009,1호선,의정부,90748,93777
202009,1호선,이촌,16518,12146
202009,1호선,인천,24181,19985
202009,1호선,제기동,92346,97139
202009,1호선,제물포,37803,36540
202009,1호선,종각,78805,74887
202009,1호선,종로3가,101796,95272
202009,1호선,종로5가,75445,76617
202009,1호선,주안,83410,74941
202009,1호선,중동,35302,33628
202009,1호선,지제,12945,11684
202009,1호선,지행,28125,28168
202009,1호선,직산,3642,3744
202009,1호선,진위,5758,5372
202009,1호선,창동,4,0
202009,1호선,천안,34853,34516
202009,1호선,청량리,187995,194750
202009,1호선,평택,68285,68237
202009,1호선,한남,15653,15272
202009,1호선,화서,26779,25872
202009,1호선,회룡,50949,50815
202010,1호선,가능,39234,36741
202010,1호선,가산디지털단지,45603,63123
202010,1호선,간석,30800,29109
202010,1호선,개봉,121337,118727
202010,1호선,관악,46843,42259
202010,1호선,광명,19551,14745
202010,1호선,광운대,42016,41188
202010,1호선,구로,100175,104448
202010,1호선,구일,35949,35230
202010,1호선,군포,33338,31735
202010,1호선,금정,132785,133897
202010,1호선,금천구청,60997,59047
202010,1호선,남영,41663,43493
202010,1호선,노량진,65575,62200
202010,1호선,녹양,26355,25288
202010,1호선,녹천,25192,21468
202010,1호선,당정,30224,29025
202010,1호선,대방,58301,59830
202010,1호선,덕계,14639,13391
202010,1호선,덕정,33611,32283
202010,1호선,도봉,34282,31752
202010,1호선,도봉산,86832,61578
202010,1호선,도원,17038,17438
202010,1호선,도화,20840,18741
202010,1호선,독산,60042,60215
202010,1호선,동대문,85929,91569
202010,1호선,동두천,12129,16491
202010,1호선,동두천중앙,19694,19481
202010,1호선,동묘앞,100663,105295
202010,1호선,동암,95018,93999
202010,1호선,동인천,88772,85291
202010,1호선,두정,33604,35831
202010,1호선,망월사,43794,45595
202010,1호선,명학,37553,36336
202010,1호선,방학,55210,53137
202010,1호선,배방,7347,7603
202010,1호선,백운,40197,39276
202010,1호선,병점,85000,87060
202010,1호선,보산,13525,12804
202010,1호선,봉명,5177,5083
202010,1호선,부개,45870,42388
202010,1호선,부천,214088,217796
202010,1호선,부평,211985,230420
202010,1호선,서동탄,8123,7943
202010,1호선,서빙고,9973,9312
202010,1호선,서울역,276718,218446
202010,1호선,서정리,40527,43132
202010,1호선,석계,51527,56658
202010,1호선,석수,53753,51402
202010,1호선,성균관대,74155,76082
202010,1호선,성환,22698,23989
202010,1호선,세류,19762,19568
202010,1호선,세마,15308,13817
202010,1호선,소사,60814,57693
202010,1호선,소요산,47404,41341
202010,1호선,송내,135438,131991
202010,1호선,송탄,35566,35030
202010,1호선,수원,298077,307687
202010,1호선,시청,67462,68143
202010,1호선,신길,46918,39594
202010,1호선,신도림,21451,22845
202010,1호선,신설동,68271,67087
202010,1호선,신이문,46321,42445
202010,1호선,신창,9466,10634
202010,1호선,쌍용,10758,10773
202010,1호선,아산,22401,18383
202010,1호선,안양,135235,132642
202010,1호선,양주,49603,47692
202010,1호선,역곡,145863,142019
202010,1호선,영등포,290350,296957
202010,1호선,오류동,65788,60776
202010,1호선,오산,70496,69678
202010,1호선,오산대,20968,19631
202010,1호선,옥수,351,242
202010,1호선,온수,36656,34209
202010,1호선,온양온천,31299,30804
202010,1호선,왕십리,85775,100861
202010,1호선,외대앞,45192,43262
202010,1호선,용산,241365,230748
202010,1호선,월계,34875,31950
202010,1호선,응봉,11199,10077
202010,1호선,의왕,44131,43693
202010,1호선,의정부,127456,133605
202010,1호선,이촌,22138,16688
202010,1호선,인천,38107,31830
202010,1호선,제기동,105951,109312
202010,1호선,제물포,52524,49815
202010,1호선,종각,129396,122351
202010,1호선,종로3가,151971,141373
202010,1호선,종로5가,105784,108583
202010,1호선,주안,113650,101195
202010,1호선,중동,47618,44678
202010,1호선,지제,17670,16303
202010,1호선,지행,38559,38059
202010,1호선,직산,5040,5103
202010,1호선,진위,7763,7068
202010,1호선,창동,2,0
202010,1호선,천안,50016,48701
202010,1호선,청량리,250786,253430
202010,1호선,평택,102685,102691
202010,1호선,한남,21326,20829
202010,1호선,화서,37950,36948
202010,1호선,회룡,70198,69201
202011,1호선,가능,36021,34092
202011,1호선,가산디지털단지,44253,61872
202011,1호선,간석,29213,27816
202011,1호선,개봉,117347,116109
202011,1호선,관악,43547,40051
202011,1호선,광명,19830,15041
202011,1호선,광운대,42304,42295
202011,1호선,구로,100366,103021
202011,1호선,구일,33700,33091
202011,1호선,군포,31764,29199
202011,1호선,금정,128970,130983
202011,1호선,금천구청,59980,58597
202011,1호선,남영,42127,43862
202011,1호선,노량진,61992,59369
202011,1호선,녹양,25053,24032
202011,1호선,녹천,24579,20709
202011,1호선,당정,29265,28330
202011,1호선,대방,59492,61137
202011,1호선,덕계,14299,13323
202011,1호선,덕정,31066,30455
202011,1호선,도봉,32333,30353
202011,1호선,도봉산,68890,46485
202011,1호선,도원,16024,16088
202011,1호선,도화,19894,18331
202011,1호선,독산,58443,58819
202011,1호선,동대문,82182,87206
202011,1호선,동두천,10948,15046
202011,1호선,동두천중앙,18414,18360
202011,1호선,동묘앞,90433,92454
202011,1호선,동암,91145,90904
202011,1호선,동인천,83314,80721
202011,1호선,두정,33588,36162
202011,1호선,망월사,43836,44790
202011,1호선,명학,39097,37509
202011,1호선,방학,53707,52110
202011,1호선,배방,6778,7042
202011,1호선,백운,38800,38465
202011,1호선,병점,80382,83168
202011,1호선,보산,12600,12796
202011,1호선,봉명,4989,4924
202011,1호선,부개,43592,41150
202011,1호선,부천,206520,209563
202011,1호선,부평,202802,216481
202011,1호선,서동탄,7610,7479
202011,1호선,서빙고,10656,10132
202011,1호선,서울역,285610,230204
202011,1호선,서정리,40601,44183
202011,1호선,석계,49072,53160
202011,1호선,석수,50291,47370
202011,1호선,성균관대,73292,75179
202011,1호선,성환,21421,23038
202011,1호선,세류,19231,19368
202011,1호선,세마,14515,13095
202011,1호선,소사,60197,57757
202011,1호선,소요산,34254,29749
202011,1호선,송내,130672,128187
202011,1호선,송탄,34394,34430
202011,1호선,수원,285859,291912
202011,1호선,시청,73719,75511
202011,1호선,신길,46772,39513
202011,1호선,신도림,21223,22722
202011,1호선,신설동,66090,62692
202011,1호선,신이문,44787,41332
202011,1호선,신창,8530,10707
202011,1호선,쌍용,10601,10165
202011,1호선,아산,22270,18235
202011,1호선,안양,127682,126020
202011,1호선,양주,44255,43398
202011,1호선,역곡,139719,137503
202011,1호선,영등포,293610,296410
202011,1호선,오류동,66232,60870
202011,1호선,오산,68519,68074
202011,1호선,오산대,18706,17491
202011,1호선,옥수,428,237
202011,1호선,온수,35414,33476
202011,1호선,온양온천,28365,29066
202011,1호선,왕십리,84711,98600
202011,1호선,외대앞,48396,46351
202011,1호선,용산,245423,238691
202011,1호선,월계,33776,31082
202011,1호선,응봉,10177,8975
202011,1호선,의왕,41781,41427
202011,1호선,의정부,124746,129538
202011,1호선,이촌,21023,16292
202011,1호선,인천,29927,24301
202011,1호선,제기동,100326,104057
202011,1호선,제물포,50043,48088
202011,1호선,종각,125785,115797
202011,1호선,종로3가,143408,131672
202011,1호선,종로5가,98225,99387
202011,1호선,주안,111944,99387
202011,1호선,중동,45943,43113
202011,1호선,지제,18688,17226
202011,1호선,지행,38494,38262
202011,1호선,직산,4719,4764
202011,1호선,진위,7481,7150
202011,1호선,창동,3,0
202011,1호선,천안,45529,45478
202011,1호선,청량리,242001,244998
202011,1호선,평택,96156,99735
202011,1호선,한남,19322,18795
202011,1호선,화서,36831,35907
202011,1호선,회룡,67020,66238
202012,1호선,가능,25199,24145
202012,1호선,가산디지털단지,28420,39052
202012,1호선,간석,19270,18507
202012,1호선,개봉,74399,75044
202012,1호선,관악,28110,26064
202012,1호선,광명,11145,8781
202012,1호선,광운대,29756,29174
202012,1호선,구로,63196,64422
202012,1호선,구일,18887,18359
202012,1호선,군포,22084,21195
202012,1호선,금정,84496,86739
202012,1호선,금천구청,37452,37580
202012,1호선,남영,25424,26324
202012,1호선,노량진,35665,35414
202012,1호선,녹양,16605,16266
202012,1호선,녹천,16737,14249
202012,1호선,당정,17737,17543
202012,1호선,대방,35384,36564
202012,1호선,덕계,9522,8841
202012,1호선,덕정,19361,19324
202012,1호선,도봉,22288,21238
202012,1호선,도봉산,48606,32497
202012,1호선,도원,10550,10825
202012,1호선,도화,14301,13505
202012,1호선,독산,38607,39527
202012,1호선,동대문,51939,51182
202012,1호선,동두천,7330,9139
202012,1호선,동두천중앙,12747,12693
202012,1호선,동묘앞,64161,65075
202012,1호선,동암,60780,61546
202012,1호선,동인천,53227,52364
202012,1호선,두정,22393,23432
202012,1호선,망월사,26224,27506
202012,1호선,명학,24661,24041
202012,1호선,방학,36195,35480
202012,1호선,배방,4420,4601
202012,1호선,백운,25560,25398
202012,1호선,병점,50069,51945
202012,1호선,보산,8392,8204
202012,1호선,봉명,3634,3477
202012,1호선,부개,28995,27776
202012,1호선,부천,135423,136654
202012,1호선,부평,126456,133157
202012,1호선,서동탄,4233,4180
202012,1호선,서빙고,5686,5393
202012,1호선,서울역,147879,123208
202012,1호선,서정리,27926,29833
202012,1호선,석계,30847,33450
202012,1호선,석수,32003,31175
202012,1호선,성균관대,43003,44389
202012,1호선,성환,14509,15184
202012,1호선,세류,11869,12044
202012,1호선,세마,9530,8734
202012,1호선,소사,37380,35457
202012,1호선,소요산,18652,16286
202012,1호선,송내,80519,80629
202012,1호선,송탄,21955,21670
202012,1호선,수원,163539,168601
202012,1호선,시청,40179,38440
202012,1호선,신길,30399,25753
202012,1호선,신도림,12622,12671
202012,1호선,신설동,45888,44651
202012,1호선,신이문,30813,28793
202012,1호선,신창,5535,5592
202012,1호선,쌍용,6892,6581
202012,1호선,아산,13630,11450
202012,1호선,안양,79501,78725
202012,1호선,양주,27853,27200
202012,1호선,역곡,91149,91620
202012,1호선,영등포,172320,172508
202012,1호선,오류동,42819,40331
202012,1호선,오산,43173,44055
202012,1호선,오산대,11371,10429
202012,1호선,옥수,212,135
202012,1호선,온수,21548,20834
202012,1호선,온양온천,18167,18691
202012,1호선,왕십리,50923,59258
202012,1호선,외대앞,35313,33743
202012,1호선,용산,130303,125794
202012,1호선,월계,23288,22208
202012,1호선,응봉,6118,5413
202012,1호선,의왕,26949,27083
202012,1호선,의정부,78781,80652
202012,1호선,이촌,12269,9635
202012,1호선,인천,15962,13040
202012,1호선,제기동,67934,70690
202012,1호선,제물포,33203,32143
202012,1호선,종각,64656,61232
202012,1호선,종로3가,77396,71085
202012,1호선,종로5가,60529,61212
202012,1호선,주안,73482,66453
202012,1호선,중동,30434,28847
202012,1호선,지제,12650,11678
202012,1호선,지행,24777,24379
202012,1호선,직산,3085,3226
202012,1호선,진위,4682,4519
202012,1호선,천안,28897,29020
202012,1호선,청량리,150639,153366
202012,1호선,평택,61169,62125
202012,1호선,한남,13024,12240
202012,1호선,화서,22370,22244
202012,1호선,회룡,43314,43457
