,사용일자,노선명,역명,승차총승객수,하차총승객수,승하차총승객수
8359,20200612,7호선,노원,19964,21690,41654
8360,20200612,7호선,마들,12119,11220,23339
8361,20200612,7호선,수락산,12706,12442,25148
8362,20200612,7호선,도봉산,9209,10568,19777
8363,20200612,7호선,장암,2364,847,3211
8364,20200613,7호선,장암,1488,1086,2574
8365,20200613,7호선,도봉산,6435,8722,15157
8366,20200613,7호선,수락산,9991,9792,19783
8367,20200613,7호선,마들,8204,7480,15684
8368,20200613,7호선,노원,14720,15795,30515
8369,20200613,7호선,중계,8884,7710,16594
8370,20200613,7호선,하계,11841,11118,22959
8371,20200613,7호선,공릉(서울과학기술대),8414,8189,16603
8372,20200613,7호선,태릉입구,6138,5604,11742
8373,20200613,7호선,먹골,7263,7009,14272
8374,20200613,7호선,중화,7768,7328,15096
8375,20200613,7호선,상봉(시외버스터미널),12627,12207,24834
8376,20200613,7호선,면목,10782,10271,21053
8377,20200613,7호선,사가정,11190,11000,22190
8378,20200613,7호선,용마산(용마폭포공원),4070,4057,8127
8379,20200613,7호선,중곡,6380,5995,12375
8380,20200613,7호선,군자(능동),9947,7333,17280
8381,20200613,7호선,어린이대공원(세종대),10024,9912,19936
8382,20200613,7호선,건대입구,10037,10832,20869
8383,20200613,7호선,뚝섬유원지,8253,7702,15955
8384,20200613,7호선,청담,10677,11323,22000
8385,20200613,7호선,강남구청,9163,10269,19432
8386,20200613,7호선,학동,9819,10342,20161
8387,20200613,7호선,논현,10581,11839,22420
8388,20200613,7호선,반포,4408,4130,8538
8389,20200613,7호선,고속터미널,12141,10292,22433
8390,20200613,7호선,내방,7329,7218,14547
8391,20200613,7호선,이수,11512,11024,22536
8392,20200613,7호선,남성,7637,6991,14628
8393,20200613,7호선,숭실대입구(살피재),9002,8597,17599
8394,20200613,7호선,상도,6969,6387,13356
8395,20200613,7호선,장승배기,6778,6483,13261
8396,20200613,7호선,신대방삼거리,10890,9933,20823
8397,20200613,7호선,보라매,6223,6092,12315
8398,20200613,7호선,신풍,7184,6765,13949
8399,20200613,7호선,대림(구로구청),6371,6822,13193
8400,20200613,7호선,남구로,7597,7925,15522
8401,20200613,7호선,가산디지털단지,13940,13041,26981
8402,20200613,7호선,철산,14517,14867,29384
8403,20200613,7호선,광명사거리,15968,15715,31683
8404,20200613,7호선,천왕,5872,5497,11369
8405,20200613,7호선,온수(성공회대입구),5502,5339,10841
8406,20200613,7호선,까치울,4604,4724,9328
8407,20200613,7호선,부천종합운동장,2731,2425,5156
8408,20200613,7호선,춘의,4422,4231,8653
8409,20200613,7호선,신중동,8710,8634,17344
8410,20200613,7호선,부천시청,7606,7351,14957
8411,20200613,7호선,상동,8900,8940,17840
8412,20200613,7호선,삼산체육관,2950,2635,5585
8413,20200613,7호선,굴포천,5543,5638,11181
8414,20200613,7호선,부평구청,6212,5204,11416
8415,20200614,7호선,부평구청,4255,3585,7840
8416,20200614,7호선,굴포천,3711,3676,7387
8417,20200614,7호선,삼산체육관,2010,1828,3838
8418,20200614,7호선,상동,5485,5338,10823
8419,20200614,7호선,부천시청,4987,4837,9824
8420,20200614,7호선,신중동,5742,5711,11453
8421,20200614,7호선,춘의,3022,2784,5806
8422,20200614,7호선,부천종합운동장,2012,1827,3839
8423,20200614,7호선,까치울,3337,3299,6636
8424,20200614,7호선,온수(성공회대입구),3684,3651,7335
8425,20200614,7호선,천왕,4085,3932,8017
8426,20200614,7호선,광명사거리,11140,10907,22047
8427,20200614,7호선,철산,9560,9568,19128
8428,20200614,7호선,가산디지털단지,10072,9440,19512
8429,20200614,7호선,남구로,5869,5807,11676
8430,20200614,7호선,대림(구로구청),5801,5340,11141
8431,20200614,7호선,신풍,5053,4657,9710
8432,20200614,7호선,보라매,3986,3945,7931
8433,20200614,7호선,신대방삼거리,7160,6996,14156
8434,20200614,7호선,장승배기,4685,4623,9308
8435,20200614,7호선,상도,4466,4550,9016
8436,20200614,7호선,숭실대입구(살피재),5084,5301,10385
8437,20200614,7호선,남성,5059,4862,9921
8438,20200614,7호선,이수,7299,7105,14404
8439,20200614,7호선,내방,4563,4711,9274
8440,20200614,7호선,고속터미널,10775,7553,18328
8441,20200614,7호선,반포,2722,2785,5507
8442,20200614,7호선,논현,5767,6055,11822
8443,20200614,7호선,학동,5045,5484,10529
8444,20200614,7호선,강남구청,4740,5297,10037
8445,20200614,7호선,청담,5794,6218,12012
8446,20200614,7호선,뚝섬유원지,7453,6897,14350
8447,20200614,7호선,건대입구,6911,7038,13949
8448,20200614,7호선,어린이대공원(세종대),7844,7917,15761
8449,20200614,7호선,군자(능동),6868,5309,12177
8450,20200614,7호선,중곡,4510,4280,8790
8451,20200614,7호선,용마산(용마폭포공원),3142,3289,6431
8452,20200614,7호선,사가정,7950,7780,15730
8453,20200614,7호선,면목,7491,7173,14664
8454,20200614,7호선,상봉(시외버스터미널),8289,7723,16012
8455,20200614,7호선,중화,5513,5325,10838
8456,20200614,7호선,먹골,4913,4739,9652
8457,20200614,7호선,태릉입구,4323,4050,8373
8458,20200614,7호선,공릉(서울과학기술대),6033,6195,12228
8459,20200614,7호선,하계,8347,8007,16354
8460,20200614,7호선,중계,6144,5620,11764
8461,20200614,7호선,노원,9811,10242,20053
8462,20200614,7호선,마들,5079,4671,9750
8463,20200614,7호선,수락산,7765,7845,15610
8464,20200614,7호선,도봉산,5160,7509,12669
8465,20200614,7호선,장암,1382,900,2282
8466,20200615,7호선,부평구청,11457,9219,20676
8467,20200615,7호선,굴포천,8351,8763,17114
8468,20200615,7호선,삼산체육관,4575,4133,8708
8469,20200615,7호선,상동,11574,11920,23494
8470,20200615,7호선,부천시청,11424,11188,22612
8471,20200615,7호선,신중동,13619,13498,27117
8472,20200615,7호선,춘의,9182,8863,18045
8473,20200615,7호선,부천종합운동장,4328,3723,8051
8474,20200615,7호선,까치울,7162,6836,13998
8475,20200615,7호선,온수(성공회대입구),10973,10085,21058
8476,20200615,7호선,천왕,10278,9598,19876
8477,20200615,7호선,광명사거리,22838,22399,45237
8478,20200615,7호선,철산,21770,22288,44058
8479,20200615,7호선,가산디지털단지,46521,47043,93564
8480,20200615,7호선,남구로,16001,16782,32783
8481,20200615,7호선,대림(구로구청),7594,7482,15076
8482,20200615,7호선,신풍,10740,10081,20821
8483,20200615,7호선,보라매,9882,9994,19876
8484,20200615,7호선,신대방삼거리,16226,15569,31795
8485,20200615,7호선,장승배기,9789,9653,19442
8486,20200615,7호선,상도,10081,9804,19885
8487,20200615,7호선,숭실대입구(살피재),13225,13404,26629
8488,20200615,7호선,남성,11046,10180,21226
8489,20200615,7호선,이수,14947,14796,29743
8490,20200615,7호선,내방,14102,14348,28450
8491,20200615,7호선,고속터미널,15000,12677,27677
8492,20200615,7호선,반포,5976,5902,11878
8493,20200615,7호선,논현,20097,21825,41922
8494,20200615,7호선,학동,23821,25361,49182
8495,20200615,7호선,강남구청,15321,17203,32524
8496,20200615,7호선,청담,19743,21981,41724
8497,20200615,7호선,뚝섬유원지,8927,8655,17582
8498,20200615,7호선,건대입구,11400,12103,23503
8499,20200615,7호선,어린이대공원(세종대),10793,10681,21474
8500,20200615,7호선,군자(능동),13829,11046,24875
8501,20200615,7호선,중곡,9524,8873,18397
8502,20200615,7호선,용마산(용마폭포공원),5892,5562,11454
8503,20200615,7호선,사가정,15332,15453,30785
8504,20200615,7호선,면목,15295,14743,30038
8505,20200615,7호선,상봉(시외버스터미널),16503,15704,32207
8506,20200615,7호선,중화,10885,10448,21333
8507,20200615,7호선,먹골,9938,9599,19537
8508,20200615,7호선,태릉입구,8127,7737,15864
8509,20200615,7호선,공릉(서울과학기술대),11242,11375,22617
8510,20200615,7호선,하계,17497,16294,33791
8511,20200615,7호선,중계,14596,13288,27884
8512,20200615,7호선,노원,19158,20311,39469
8513,20200615,7호선,마들,11710,11059,22769
8514,20200615,7호선,수락산,12391,12315,24706
8515,20200615,7호선,도봉산,8952,10396,19348
8516,20200615,7호선,장암,2402,824,3226
8517,20200616,7호선,장암,2439,888,3327
8518,20200616,7호선,도봉산,9092,10658,19750
8519,20200616,7호선,수락산,12699,12542,25241
8520,20200616,7호선,마들,11990,11230,23220
8521,20200616,7호선,노원,19135,20496,39631
8522,20200616,7호선,중계,14648,13335,27983
8523,20200616,7호선,하계,17588,16588,34176
8524,20200616,7호선,공릉(서울과학기술대),11494,11533,23027
8525,20200616,7호선,태릉입구,8280,7819,16099
8526,20200616,7호선,먹골,9902,9664,19566
8527,20200616,7호선,중화,10852,10549,21401
8528,20200616,7호선,상봉(시외버스터미널),16607,15598,32205
8529,20200616,7호선,면목,15162,14819,29981
8530,20200616,7호선,사가정,15535,15632,31167
8531,20200616,7호선,용마산(용마폭포공원),5855,5702,11557
8532,20200616,7호선,중곡,9804,8857,18661
8533,20200616,7호선,군자(능동),14233,11101,25334
8534,20200616,7호선,어린이대공원(세종대),10897,10816,21713
8535,20200616,7호선,건대입구,11739,12416,24155
8536,20200616,7호선,뚝섬유원지,8965,8785,17750
8537,20200616,7호선,청담,20591,23182,43773
8538,20200616,7호선,강남구청,16003,17860,33863
8539,20200616,7호선,학동,24129,25960,50089
8540,20200616,7호선,논현,20431,22259,42690
8541,20200616,7호선,반포,6052,5990,12042
8542,20200616,7호선,고속터미널,14264,12545,26809
8543,20200616,7호선,내방,14418,14909,29327
8544,20200616,7호선,이수,15580,15401,30981
8545,20200616,7호선,남성,11143,10377,21520
8546,20200616,7호선,숭실대입구(살피재),12810,12954,25764
8547,20200616,7호선,상도,10237,9903,20140
8548,20200616,7호선,장승배기,9792,9601,19393
8549,20200616,7호선,신대방삼거리,16430,15525,31955
8550,20200616,7호선,보라매,9980,9996,19976
8551,20200616,7호선,신풍,10909,10272,21181
8552,20200616,7호선,대림(구로구청),7422,7402,14824
8553,20200616,7호선,남구로,15863,16803,32666
8554,20200616,7호선,가산디지털단지,46745,47274,94019
8555,20200616,7호선,철산,22015,22785,44800
8556,20200616,7호선,광명사거리,23018,22457,45475
8557,20200616,7호선,천왕,10223,9563,19786
8558,20200616,7호선,온수(성공회대입구),10944,10211,21155
8559,20200616,7호선,까치울,7331,7143,14474
8560,20200616,7호선,부천종합운동장,4600,3907,8507
8561,20200616,7호선,춘의,9258,9011,18269
8562,20200616,7호선,신중동,13789,13687,27476
8563,20200616,7호선,부천시청,11583,11361,22944
8564,20200616,7호선,상동,11812,12209,24021
8565,20200616,7호선,삼산체육관,4572,4127,8699
8566,20200616,7호선,굴포천,8493,8808,17301
8567,20200616,7호선,부평구청,11597,9434,21031
8568,20200617,7호선,부평구청,11693,9368,21061
8569,20200617,7호선,굴포천,8332,8777,17109
8570,20200617,7호선,삼산체육관,4587,4117,8704
8571,20200617,7호선,상동,11992,12346,24338
8572,20200617,7호선,부천시청,11590,11479,23069
8573,20200617,7호선,신중동,13930,13804,27734
8574,20200617,7호선,춘의,9356,9098,18454
8575,20200617,7호선,부천종합운동장,4676,4048,8724
8576,20200617,7호선,까치울,7324,7090,14414
8577,20200617,7호선,온수(성공회대입구),10995,10254,21249
8578,20200617,7호선,천왕,10297,9536,19833
8579,20200617,7호선,광명사거리,23050,22512,45562
8580,20200617,7호선,철산,22122,23014,45136
8581,20200617,7호선,가산디지털단지,46505,47128,93633
8582,20200617,7호선,남구로,15839,16847,32686
8583,20200617,7호선,대림(구로구청),7396,7305,14701
8584,20200617,7호선,신풍,10916,10283,21199
8585,20200617,7호선,보라매,10104,10082,20186
8586,20200617,7호선,신대방삼거리,16510,15592,32102
8587,20200617,7호선,장승배기,9852,9528,19380
8588,20200617,7호선,상도,10228,9829,20057
8589,20200617,7호선,숭실대입구(살피재),13359,13318,26677
8590,20200617,7호선,남성,11404,10415,21819
8591,20200617,7호선,이수,15514,15285,30799
8592,20200617,7호선,내방,14276,14581,28857
8593,20200617,7호선,고속터미널,14322,12780,27102
8594,20200617,7호선,반포,6250,6019,12269
8595,20200617,7호선,논현,20422,22422,42844
8596,20200617,7호선,학동,23888,26009,49897
8597,20200617,7호선,강남구청,15822,18041,33863
8598,20200617,7호선,청담,20190,22802,42992
8599,20200617,7호선,뚝섬유원지,9186,8946,18132
8600,20200617,7호선,건대입구,11718,12343,24061
8601,20200617,7호선,어린이대공원(세종대),10828,10684,21512
8602,20200617,7호선,군자(능동),14267,11282,25549
8603,20200617,7호선,중곡,9759,9064,18823
8604,20200617,7호선,용마산(용마폭포공원),6005,5623,11628
8605,20200617,7호선,사가정,15357,15345,30702
8606,20200617,7호선,면목,15434,14882,30316
8607,20200617,7호선,상봉(시외버스터미널),16470,15486,31956
8608,20200617,7호선,중화,11049,10612,21661
8609,20200617,7호선,먹골,9971,9580,19551
8610,20200617,7호선,태릉입구,8232,7706,15938
8611,20200617,7호선,공릉(서울과학기술대),11388,11355,22743
8612,20200617,7호선,하계,18005,17057,35062
8613,20200617,7호선,중계,14582,13378,27960
8614,20200617,7호선,노원,19198,20422,39620
8615,20200617,7호선,마들,12032,11299,23331
8616,20200617,7호선,수락산,12486,12362,24848
8617,20200617,7호선,도봉산,9266,10609,19875
8618,20200617,7호선,장암,2421,858,3279
8619,20200618,7호선,장암,2456,876,3332
8620,20200618,7호선,도봉산,9075,10606,19681
8621,20200618,7호선,수락산,12501,12346,24847
8622,20200618,7호선,마들,11860,11191,23051
8623,20200618,7호선,노원,19040,20171,39211
8624,20200618,7호선,중계,14513,13047,27560
8625,20200618,7호선,하계,17707,16491,34198
8626,20200618,7호선,공릉(서울과학기술대),11364,11357,22721
8627,20200618,7호선,태릉입구,8172,7627,15799
8628,20200618,7호선,먹골,9955,9550,19505
8629,20200618,7호선,중화,10976,10435,21411
8630,20200618,7호선,상봉(시외버스터미널),16424,15591,32015
8631,20200618,7호선,면목,15292,14686,29978
8632,20200618,7호선,사가정,15574,15363,30937
8633,20200618,7호선,용마산(용마폭포공원),5911,5637,11548
8634,20200618,7호선,중곡,9804,8921,18725
8635,20200618,7호선,군자(능동),14187,10978,25165
8636,20200618,7호선,어린이대공원(세종대),10761,10515,21276
8637,20200618,7호선,건대입구,11746,12337,24083
8638,20200618,7호선,뚝섬유원지,8850,8653,17503
8639,20200618,7호선,청담,19939,22747,42686
8640,20200618,7호선,강남구청,15812,17837,33649
8641,20200618,7호선,학동,23637,25646,49283
8642,20200618,7호선,논현,20409,22325,42734
8643,20200618,7호선,반포,6080,5946,12026
8644,20200618,7호선,고속터미널,14390,12648,27038
8645,20200618,7호선,내방,14239,14676,28915
8646,20200618,7호선,이수,15453,15235,30688
8647,20200618,7호선,남성,11202,10200,21402
8648,20200618,7호선,숭실대입구(살피재),12704,12721,25425
8649,20200618,7호선,상도,10249,9708,19957
8650,20200618,7호선,장승배기,9699,9467,19166
8651,20200618,7호선,신대방삼거리,16364,15285,31649
8652,20200618,7호선,보라매,10038,9960,19998
8653,20200618,7호선,신풍,10738,10156,20894
8654,20200618,7호선,대림(구로구청),7292,7198,14490
8655,20200618,7호선,남구로,15491,16602,32093
8656,20200618,7호선,가산디지털단지,46246,47118,93364
8657,20200618,7호선,철산,22040,22596,44636
8658,20200618,7호선,광명사거리,23214,22665,45879
8659,20200618,7호선,천왕,10165,9612,19777
8660,20200618,7호선,온수(성공회대입구),10872,9980,20852
8661,20200618,7호선,까치울,7329,7043,14372
8662,20200618,7호선,부천종합운동장,4743,4056,8799
8663,20200618,7호선,춘의,9136,8842,17978
8664,20200618,7호선,신중동,13707,13726,27433
8665,20200618,7호선,부천시청,11631,11242,22873
8666,20200618,7호선,상동,11830,12221,24051
8667,20200618,7호선,삼산체육관,4627,4072,8699
8668,20200618,7호선,굴포천,8180,8593,16773
8669,20200618,7호선,부평구청,11457,9223,20680
8670,20200619,7호선,장암,2405,989,3394
8671,20200619,7호선,도봉산,9292,10497,19789
8672,20200619,7호선,수락산,12795,12540,25335
8673,20200619,7호선,마들,12192,11165,23357
8674,20200619,7호선,노원,19897,21841,41738
8675,20200619,7호선,중계,14784,12937,27721
8676,20200619,7호선,하계,17868,16349,34217
8677,20200619,7호선,공릉(서울과학기술대),11808,11757,23565
8678,20200619,7호선,태릉입구,8373,7822,16195
8679,20200619,7호선,먹골,10423,9750,20173
8680,20200619,7호선,중화,11131,10514,21645
8681,20200619,7호선,상봉(시외버스터미널),17132,16122,33254
8682,20200619,7호선,면목,15733,14938,30671
8683,20200619,7호선,사가정,15710,15637,31347
8684,20200619,7호선,용마산(용마폭포공원),6049,5547,11596
8685,20200619,7호선,중곡,10079,8872,18951
8686,20200619,7호선,군자(능동),14612,11544,26156
8687,20200619,7호선,어린이대공원(세종대),11334,10876,22210
8688,20200619,7호선,건대입구,12396,13189,25585
8689,20200619,7호선,뚝섬유원지,10201,10071,20272
8690,20200619,7호선,청담,19849,22700,42549
8691,20200619,7호선,강남구청,15926,18196,34122
8692,20200619,7호선,학동,23474,25364,48838
8693,20200619,7호선,논현,20580,23014,43594
8694,20200619,7호선,반포,6333,6024,12357
8695,20200619,7호선,고속터미널,16430,14191,30621
8696,20200619,7호선,내방,14405,14746,29151
8697,20200619,7호선,이수,16017,16047,32064
8698,20200619,7호선,남성,11563,10252,21815
8699,20200619,7호선,숭실대입구(살피재),13180,12749,25929
8700,20200619,7호선,상도,10373,9676,20049
8701,20200619,7호선,장승배기,10061,9630,19691
8702,20200619,7호선,신대방삼거리,16793,15307,32100
8703,20200619,7호선,보라매,9991,9919,19910
8704,20200619,7호선,신풍,10910,10313,21223
8705,20200619,7호선,대림(구로구청),7439,7617,15056
8706,20200619,7호선,남구로,15643,16640,32283
8707,20200619,7호선,가산디지털단지,45858,45979,91837
8708,20200619,7호선,철산,22607,23389,45996
8709,20200619,7호선,광명사거리,23592,22994,46586
8710,20200619,7호선,천왕,10445,9720,20165
8711,20200619,7호선,온수(성공회대입구),10845,9851,20696
8712,20200619,7호선,까치울,7536,7005,14541
8713,20200619,7호선,부천종합운동장,4664,3968,8632
8714,20200619,7호선,춘의,9257,8980,18237
8715,20200619,7호선,신중동,14073,14302,28375
8716,20200619,7호선,부천시청,12064,11935,23999
8717,20200619,7호선,상동,12158,12763,24921
8718,20200619,7호선,삼산체육관,4592,3973,8565
8719,20200619,7호선,굴포천,8450,8916,17366
8720,20200619,7호선,부평구청,11665,9272,20937
8721,20200620,7호선,장암,1659,1203,2862
8722,20200620,7호선,도봉산,6586,8910,15496
8723,20200620,7호선,수락산,9829,9775,19604
8724,20200620,7호선,마들,8641,7864,16505
8725,20200620,7호선,노원,14878,15649,30527
8726,20200620,7호선,중계,8951,7750,16701
8727,20200620,7호선,하계,12033,11305,23338
8728,20200620,7호선,공릉(서울과학기술대),8593,8468,17061
8729,20200620,7호선,태릉입구,6118,5555,11673
8730,20200620,7호선,먹골,7587,7248,14835
8731,20200620,7호선,중화,7799,7389,15188
8732,20200620,7호선,상봉(시외버스터미널),12670,11873,24543
8733,20200620,7호선,면목,11005,10428,21433
8734,20200620,7호선,사가정,11939,11339,23278
8735,20200620,7호선,용마산(용마폭포공원),4199,4016,8215
8736,20200620,7호선,중곡,6515,6041,12556
8737,20200620,7호선,군자(능동),10176,7514,17690
8738,20200620,7호선,어린이대공원(세종대),8609,8160,16769
8739,20200620,7호선,건대입구,10336,10872,21208
8740,20200620,7호선,뚝섬유원지,11266,10936,22202
8741,20200620,7호선,청담,10665,11455,22120
8742,20200620,7호선,강남구청,9253,10444,19697
8743,20200620,7호선,학동,10468,11432,21900
8744,20200620,7호선,논현,11014,12292,23306
8745,20200620,7호선,반포,4428,4168,8596
8746,20200620,7호선,고속터미널,13140,11011,24151
8747,20200620,7호선,내방,7605,7511,15116
8748,20200620,7호선,이수,11173,10828,22001
8749,20200620,7호선,남성,7559,6853,14412
8750,20200620,7호선,숭실대입구(살피재),8377,8157,16534
8751,20200620,7호선,상도,7057,6383,13440
8752,20200620,7호선,장승배기,6841,6479,13320
8753,20200620,7호선,신대방삼거리,10910,9998,20908
8754,20200620,7호선,보라매,5889,5483,11372
8755,20200620,7호선,신풍,7377,6884,14261
8756,20200620,7호선,대림(구로구청),6336,6776,13112
8757,20200620,7호선,남구로,7672,8126,15798
8758,20200620,7호선,가산디지털단지,13639,12837,26476
8759,20200620,7호선,철산,14741,15041,29782
8760,20200620,7호선,광명사거리,16302,16253,32555
8761,20200620,7호선,천왕,6059,5601,11660
8762,20200620,7호선,온수(성공회대입구),5487,5375,10862
8763,20200620,7호선,까치울,4855,4794,9649
8764,20200620,7호선,부천종합운동장,2690,2419,5109
8765,20200620,7호선,춘의,4745,4497,9242
8766,20200620,7호선,신중동,8816,8756,17572
8767,20200620,7호선,부천시청,7764,7611,15375
8768,20200620,7호선,상동,9013,9235,18248
8769,20200620,7호선,삼산체육관,2907,2660,5567
8770,20200620,7호선,굴포천,5665,5762,11427
8771,20200620,7호선,부평구청,6461,5339,11800
8772,20200621,7호선,장암,1511,1097,2608
8773,20200621,7호선,도봉산,5401,7846,13247
8774,20200621,7호선,수락산,8090,8106,16196
8775,20200621,7호선,마들,5057,4734,9791
8776,20200621,7호선,노원,10117,10296,20413
8777,20200621,7호선,중계,6080,5615,11695
8778,20200621,7호선,하계,8466,8100,16566
8779,20200621,7호선,공릉(서울과학기술대),5728,5959,11687
8780,20200621,7호선,태릉입구,4239,3943,8182
8781,20200621,7호선,먹골,4989,4929,9918
8782,20200621,7호선,중화,5335,5160,10495
8783,20200621,7호선,상봉(시외버스터미널),8875,8220,17095
8784,20200621,7호선,면목,7718,7553,15271
8785,20200621,7호선,사가정,8545,8276,16821
8786,20200621,7호선,용마산(용마폭포공원),3020,3291,6311
8787,20200621,7호선,중곡,4659,4532,9191
8788,20200621,7호선,군자(능동),7159,5521,12680
8789,20200621,7호선,어린이대공원(세종대),5599,5698,11297
8790,20200621,7호선,건대입구,7459,7431,14890
8791,20200621,7호선,뚝섬유원지,8266,7612,15878
8792,20200621,7호선,청담,5889,6283,12172
8793,20200621,7호선,강남구청,5217,5767,10984
8794,20200621,7호선,학동,5500,5756,11256
8795,20200621,7호선,논현,5899,6560,12459
8796,20200621,7호선,반포,2942,2919,5861
8797,20200621,7호선,고속터미널,11665,7894,19559
8798,20200621,7호선,내방,4594,4763,9357
8799,20200621,7호선,이수,7368,7207,14575
8800,20200621,7호선,남성,5138,4934,10072
8801,20200621,7호선,숭실대입구(살피재),5580,5746,11326
8802,20200621,7호선,상도,4575,4531,9106
8803,20200621,7호선,장승배기,4916,4963,9879
8804,20200621,7호선,신대방삼거리,7604,7275,14879
8805,20200621,7호선,보라매,3926,4061,7987
8806,20200621,7호선,신풍,5202,4972,10174
8807,20200621,7호선,대림(구로구청),5767,5351,11118
8808,20200621,7호선,남구로,6038,5875,11913
8809,20200621,7호선,가산디지털단지,9734,9179,18913
8810,20200621,7호선,철산,9731,9814,19545
8811,20200621,7호선,광명사거리,11558,11399,22957
8812,20200621,7호선,천왕,4059,3921,7980
8813,20200621,7호선,온수(성공회대입구),3808,3817,7625
8814,20200621,7호선,까치울,3541,3516,7057
8815,20200621,7호선,부천종합운동장,1968,1809,3777
8816,20200621,7호선,춘의,3218,3061,6279
8817,20200621,7호선,신중동,5824,5675,11499
8818,20200621,7호선,부천시청,5305,5273,10578
8819,20200621,7호선,상동,5914,5776,11690
8820,20200621,7호선,삼산체육관,2036,1927,3963
8821,20200621,7호선,굴포천,3872,3885,7757
8822,20200621,7호선,부평구청,4413,3722,8135
8823,20200622,7호선,부평구청,11445,9202,20647
8824,20200622,7호선,굴포천,8161,8575,16736
8825,20200622,7호선,삼산체육관,4536,4011,8547
8826,20200622,7호선,상동,11747,12222,23969
8827,20200622,7호선,부천시청,11519,11167,22686
8828,20200622,7호선,신중동,13691,13547,27238
8829,20200622,7호선,춘의,9303,9096,18399
8830,20200622,7호선,부천종합운동장,4609,3924,8533
8831,20200622,7호선,까치울,7272,6836,14108
8832,20200622,7호선,온수(성공회대입구),10983,10111,21094
8833,20200622,7호선,천왕,10118,9530,19648
8834,20200622,7호선,광명사거리,22621,22125,44746
8835,20200622,7호선,철산,21500,22118,43618
8836,20200622,7호선,가산디지털단지,46386,46917,93303
8837,20200622,7호선,남구로,15894,16752,32646
8838,20200622,7호선,대림(구로구청),7573,7343,14916
8839,20200622,7호선,신풍,10562,9956,20518
8840,20200622,7호선,보라매,9983,9898,19881
8841,20200622,7호선,신대방삼거리,16186,15402,31588
8842,20200622,7호선,장승배기,9743,9519,19262
8843,20200622,7호선,상도,10019,9724,19743
8844,20200622,7호선,숭실대입구(살피재),11948,12162,24110
8845,20200622,7호선,남성,10975,10247,21222
8846,20200622,7호선,이수,14933,14805,29738
8847,20200622,7호선,내방,14156,14380,28536
8848,20200622,7호선,고속터미널,15158,12884,28042
8849,20200622,7호선,반포,5946,5851,11797
8850,20200622,7호선,논현,19847,21844,41691
8851,20200622,7호선,학동,23788,25470,49258
8852,20200622,7호선,강남구청,14909,16729,31638
8853,20200622,7호선,청담,19806,22293,42099
8854,20200622,7호선,뚝섬유원지,8175,8117,16292
8855,20200622,7호선,건대입구,11229,11821,23050
8856,20200622,7호선,어린이대공원(세종대),10365,10205,20570
8857,20200622,7호선,군자(능동),13719,10925,24644
8858,20200622,7호선,중곡,9562,8789,18351
8859,20200622,7호선,용마산(용마폭포공원),5830,5520,11350
8860,20200622,7호선,사가정,15182,15331,30513
8861,20200622,7호선,면목,15261,14930,30191
8862,20200622,7호선,상봉(시외버스터미널),16302,15160,31462
8863,20200622,7호선,중화,10554,10345,20899
8864,20200622,7호선,먹골,9825,9528,19353
8865,20200622,7호선,태릉입구,8253,7564,15817
8866,20200622,7호선,공릉(서울과학기술대),11950,11923,23873
8867,20200622,7호선,하계,17348,16347,33695
8868,20200622,7호선,중계,14513,13115,27628
8869,20200622,7호선,노원,19213,20282,39495
8870,20200622,7호선,마들,11605,11138,22743
8871,20200622,7호선,수락산,12209,12133,24342
8872,20200622,7호선,도봉산,9057,10283,19340
8873,20200622,7호선,장암,2436,835,3271
8874,20200623,7호선,부평구청,11653,9508,21161
8875,20200623,7호선,굴포천,8307,8726,17033
8876,20200623,7호선,삼산체육관,4722,4252,8974
8877,20200623,7호선,상동,12035,12545,24580
8878,20200623,7호선,부천시청,11607,11536,23143
8879,20200623,7호선,신중동,14033,14008,28041
8880,20200623,7호선,춘의,9484,9198,18682
8881,20200623,7호선,부천종합운동장,4561,3916,8477
8882,20200623,7호선,까치울,7385,7150,14535
8883,20200623,7호선,온수(성공회대입구),11009,10135,21144
8884,20200623,7호선,천왕,10277,9651,19928
8885,20200623,7호선,광명사거리,22963,22411,45374
8886,20200623,7호선,철산,22090,22621,44711
8887,20200623,7호선,가산디지털단지,46818,47282,94100
8888,20200623,7호선,남구로,15626,16691,32317
8889,20200623,7호선,대림(구로구청),7576,7611,15187
8890,20200623,7호선,신풍,10734,10317,21051
8891,20200623,7호선,보라매,10089,10116,20205
8892,20200623,7호선,신대방삼거리,16606,15758,32364
8893,20200623,7호선,장승배기,9796,9649,19445
8894,20200623,7호선,상도,10388,9899,20287
8895,20200623,7호선,숭실대입구(살피재),12157,12126,24283
8896,20200623,7호선,남성,11416,10533,21949
8897,20200623,7호선,이수,15420,15127,30547
8898,20200623,7호선,내방,14492,14851,29343
8899,20200623,7호선,고속터미널,14396,12683,27079
8900,20200623,7호선,반포,6157,5980,12137
8901,20200623,7호선,논현,20472,22450,42922
8902,20200623,7호선,학동,24227,26210,50437
8903,20200623,7호선,강남구청,15963,17831,33794
8904,20200623,7호선,청담,20436,23001,43437
8905,20200623,7호선,뚝섬유원지,8650,8531,17181
8906,20200623,7호선,건대입구,11727,12191,23918
8907,20200623,7호선,어린이대공원(세종대),10560,10421,20981
8908,20200623,7호선,군자(능동),14107,11167,25274
8909,20200623,7호선,중곡,9813,9078,18891
8910,20200623,7호선,용마산(용마폭포공원),5980,5655,11635
