,사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수
429,20200109,2호선,신림,75995,73872,149867
430,20200109,2호선,신대방,31710,30115,61825
431,20200109,2호선,구로디지털단지,74410,74750,149160
432,20200109,2호선,대림,30541,30980,61521
433,20200109,2호선,신도림,63232,62383,125615
434,20200109,2호선,문래,25201,25291,50492
435,20200109,2호선,영등포구청,27046,27281,54327
436,20200109,2호선,당산,23201,26573,49774
437,20200109,2호선,합정,36666,38678,75344
438,20200109,2호선,홍대입구,77947,82743,160690
439,20200109,2호선,신촌,48589,49992,98581
440,20200109,2호선,이대,17525,18520,36045
441,20200109,2호선,아현,11480,11053,22533
442,20200109,2호선,충정로,12595,13286,25881
443,20200109,2호선,용답,2893,2940,5833
444,20200109,2호선,신답,1847,2046,3893
445,20200109,2호선,신설동,4173,4194,8367
446,20200109,2호선,도림천,1394,1533,2927
447,20200109,2호선,양천구청,8346,8838,17184
448,20200109,2호선,신정네거리,11015,11377,22392
449,20200109,2호선,용두,2761,2923,5684
450,20200110,2호선,시청,32103,30978,63081
451,20200110,2호선,을지로입구,60403,60896,121299
452,20200110,2호선,을지로3가,28317,28297,56614
453,20200110,2호선,을지로4가,16313,16254,32567
454,20200110,2호선,동대문역사문화공원,18253,21559,39812
455,20200110,2호선,신당,16962,17731,34693
456,20200110,2호선,상왕십리,17116,15988,33104
457,20200110,2호선,왕십리,21799,18757,40556
458,20200110,2호선,한양대,11160,11630,22790
459,20200110,2호선,뚝섬,23416,24835,48251
460,20200110,2호선,성수,37822,40983,78805
461,20200110,2호선,건대입구,48335,55832,104167
462,20200110,2호선,구의,28773,27956,56729
463,20200110,2호선,강변,48874,47726,96600
464,20200110,2호선,잠실나루,19290,18254,37544
465,20200110,2호선,잠실,96532,92917,189449
466,20200110,2호선,잠실새내,28008,29164,57172
467,20200110,2호선,종합운동장,11358,12773,24131
468,20200110,2호선,삼성,70726,71802,142528
469,20200110,2호선,선릉,70116,62468,132584
470,20200110,2호선,역삼,62739,70673,133412
471,20200110,2호선,강남,127610,134985,262595
472,20200110,2호선,교대,45534,52120,97654
473,20200110,2호선,서초,25948,25861,51809
474,20200110,2호선,방배,21755,22132,43887
475,20200110,2호선,사당,52177,57311,109488
476,20200110,2호선,낙성대,34283,32143,66426
477,20200110,2호선,서울대입구,61977,58717,120694
478,20200110,2호선,봉천,29459,26425,55884
479,20200110,2호선,신림,79361,77355,156716
480,20200110,2호선,신대방,32288,30166,62454
481,20200110,2호선,구로디지털단지,76485,76975,153460
482,20200110,2호선,대림,31368,32173,63541
483,20200110,2호선,신도림,65596,65659,131255
484,20200110,2호선,문래,25387,25694,51081
485,20200110,2호선,영등포구청,27635,27953,55588
486,20200110,2호선,당산,24242,27880,52122
487,20200110,2호선,합정,39399,43210,82609
488,20200110,2호선,홍대입구,83173,95550,178723
489,20200110,2호선,신촌,51438,53370,104808
490,20200110,2호선,이대,18813,19295,38108
491,20200110,2호선,아현,11894,11121,23015
492,20200110,2호선,충정로,12589,13402,25991
493,20200110,2호선,용답,3122,3017,6139
494,20200110,2호선,신답,2000,2146,4146
495,20200110,2호선,신설동,4735,4723,9458
496,20200110,2호선,도림천,1400,1493,2893
497,20200110,2호선,양천구청,8471,8831,17302
498,20200110,2호선,신정네거리,11532,11846,23378
499,20200110,2호선,용두,2874,3005,5879
500,20200111,2호선,시청,15889,13622,29511
501,20200111,2호선,을지로입구,40781,39414,80195
502,20200111,2호선,을지로3가,14764,14787,29551
503,20200111,2호선,을지로4가,11175,11484,22659
504,20200111,2호선,동대문역사문화공원,16344,17981,34325
505,20200111,2호선,신당,13267,13976,27243
506,20200111,2호선,상왕십리,11570,10630,22200
507,20200111,2호선,왕십리,17651,15342,32993
508,20200111,2호선,한양대,5980,6190,12170
509,20200111,2호선,뚝섬,14010,14199,28209
510,20200111,2호선,성수,19475,21146,40621
511,20200111,2호선,건대입구,46269,53119,99388
512,20200111,2호선,구의,19845,18743,38588
513,20200111,2호선,강변,46959,45441,92400
514,20200111,2호선,잠실나루,10546,10165,20711
515,20200111,2호선,잠실,87689,83099,170788
516,20200111,2호선,잠실새내,21725,23103,44828
517,20200111,2호선,종합운동장,8737,9729,18466
518,20200111,2호선,삼성,46376,46343,92719
519,20200111,2호선,선릉,33407,29629,63036
520,20200111,2호선,역삼,25448,27248,52696
521,20200111,2호선,강남,94848,101571,196419
522,20200111,2호선,교대,24811,28396,53207
523,20200111,2호선,서초,16208,14850,31058
524,20200111,2호선,방배,13226,13210,26436
525,20200111,2호선,사당,44579,48835,93414
526,20200111,2호선,낙성대,26629,24226,50855
527,20200111,2호선,서울대입구,47810,46468,94278
528,20200111,2호선,봉천,21211,19164,40375
529,20200111,2호선,신림,64764,62501,127265
530,20200111,2호선,신대방,24438,22952,47390
531,20200111,2호선,구로디지털단지,46475,46346,92821
532,20200111,2호선,대림,24347,25853,50200
533,20200111,2호선,신도림,59891,60232,120123
534,20200111,2호선,문래,14702,15105,29807
535,20200111,2호선,영등포구청,15624,16018,31642
536,20200111,2호선,당산,16469,18218,34687
537,20200111,2호선,합정,35127,38848,73975
538,20200111,2호선,홍대입구,95907,110791,206698
539,20200111,2호선,신촌,49492,50930,100422
540,20200111,2호선,이대,15772,16250,32022
541,20200111,2호선,아현,9066,8587,17653
542,20200111,2호선,충정로,7962,8311,16273
543,20200111,2호선,용답,2450,2311,4761
544,20200111,2호선,신답,1194,1279,2473
545,20200111,2호선,신설동,4923,4576,9499
546,20200111,2호선,도림천,944,907,1851
547,20200111,2호선,양천구청,5500,5568,11068
548,20200111,2호선,신정네거리,8631,8753,17384
549,20200111,2호선,용두,2108,2159,4267
550,20200112,2호선,시청,9587,7517,17104
551,20200112,2호선,을지로입구,32020,30360,62380
552,20200112,2호선,을지로3가,12134,11768,23902
553,20200112,2호선,을지로4가,5574,5322,10896
554,20200112,2호선,동대문역사문화공원,13740,16412,30152
555,20200112,2호선,신당,9760,10658,20418
556,20200112,2호선,상왕십리,8158,7988,16146
557,20200112,2호선,왕십리,12688,11081,23769
558,20200112,2호선,한양대,9161,9000,18161
559,20200112,2호선,뚝섬,9549,9777,19326
560,20200112,2호선,성수,12296,12969,25265
561,20200112,2호선,건대입구,36028,37821,73849
562,20200112,2호선,구의,13882,13507,27389
563,20200112,2호선,강변,34137,35795,69932
564,20200112,2호선,잠실나루,7295,7388,14683
565,20200112,2호선,잠실,64087,59597,123684
566,20200112,2호선,잠실새내,14985,15621,30606
567,20200112,2호선,종합운동장,8220,9061,17281
568,20200112,2호선,삼성,34702,34002,68704
569,20200112,2호선,선릉,16488,14334,30822
570,20200112,2호선,역삼,15087,15808,30895
571,20200112,2호선,강남,55787,54371,110158
572,20200112,2호선,교대,14509,16117,30626
573,20200112,2호선,서초,15761,15037,30798
574,20200112,2호선,방배,8880,9243,18123
575,20200112,2호선,사당,29634,31776,61410
576,20200112,2호선,낙성대,18724,19061,37785
577,20200112,2호선,서울대입구,33746,34062,67808
